episode,reward,steps,epsilon_end,last_loss
1,-3.914615,1500,0.2925,0.001975
2,-0.369177,1500,0.285,0.002406
3,-1.469256,1500,0.2775,0.001683
4,-1.70486,1500,0.27,0.002443
5,0.402302,1500,0.2625,0.002276
6,-1.954963,1500,0.255,0.002948
7,-2.086321,1500,0.2475,0.002162
8,-1.166998,1500,0.24,0.002023
9,-1.287146,1500,0.2325,0.002
10,0.007898,1500,0.225,0.00173
11,0.376994,1500,0.2175,0.00151
12,-1.253125,1500,0.21,0.0013
13,-1.530271,1500,0.2025,0.002653
14,-0.497417,1500,0.195,0.001745
15,0.196715,1500,0.1875,0.002529
16,-1.969473,1500,0.18,0.001573
17,0.510471,1500,0.1725,0.002026
18,-0.462668,1500,0.165,0.001882
19,0.089311,1500,0.1575,0.00144
20,1.371423,1500,0.15,0.002409
21,1.318532,1500,0.1425,0.002316
22,1.280503,1500,0.135,0.002296
23,2.59736,1500,0.1275,0.001421
24,0.338252,1500,0.12,0.001849
25,0.890347,1500,0.1125,0.002201
26,0.314684,1500,0.105,0.00262
27,1.63624,1500,0.0975,0.001648
28,1.722431,1500,0.09,0.002679
29,0.338366,1500,0.0825,0.001779
30,2.278215,1500,0.075,0.001871
31,3.269921,1500,0.0675,0.001697
32,1.798192,1500,0.06,0.001454
33,3.251429,1500,0.0525,0.001521
34,3.050938,1500,0.05,0.002627
35,1.19204,1500,0.05,0.002134
36,1.864312,1500,0.05,0.001995
37,2.14969,1500,0.05,0.002042
38,2.426738,1500,0.05,0.001821
39,2.27519,1500,0.05,0.002065
40,3.543871,1500,0.05,0.001736
41,0.712624,1500,0.05,0.002735
42,2.714199,1500,0.05,0.001632
43,2.420409,1500,0.05,0.001338
44,2.526075,1500,0.05,0.002392
45,2.139013,1500,0.05,0.001816
46,1.117253,1500,0.05,0.002407
47,1.462702,1500,0.05,0.001466
48,2.809708,1500,0.05,0.002289
49,1.614938,1500,0.05,0.002137
50,2.282071,1500,0.05,0.002293
51,1.587856,1500,0.05,0.001597
52,3.286876,1500,0.05,0.001909
53,1.234816,1500,0.05,0.001491
54,3.723356,1500,0.05,0.002916
55,1.79195,1500,0.05,0.002297
56,2.617693,1500,0.05,0.001637
57,1.528196,1500,0.05,0.00114
58,1.67399,1500,0.05,0.002458
59,2.393319,1500,0.05,0.002383
60,2.09279,1500,0.05,0.002861
61,2.249171,1500,0.05,0.002088
62,4.076438,1500,0.05,0.002094
63,1.793693,1500,0.05,0.001506
64,2.190047,1500,0.05,0.002179
65,2.419178,1500,0.05,0.001933
66,2.650473,1500,0.05,0.002396
67,2.64571,1500,0.05,0.001616
68,2.739206,1500,0.05,0.002881
69,2.95974,1500,0.05,0.001431
70,1.604389,1500,0.05,0.000984
71,2.146226,1500,0.05,0.001476
72,3.190698,1500,0.05,0.001808
73,1.348632,1500,0.05,0.001689
74,2.174047,1500,0.05,0.002356
75,1.866166,1500,0.05,0.001714
76,1.909878,1500,0.05,0.002252
77,2.234133,1500,0.05,0.002229
78,2.466933,1500,0.05,0.002717
79,1.868559,1500,0.05,0.001789
80,2.788703,1500,0.05,0.001503
81,2.25289,1500,0.05,0.002015
82,2.451056,1500,0.05,0.002658
