episode,reward,steps,epsilon_end,last_loss
1,-7.874768,1266,0.29367,0.000887
2,-4.913107,1266,0.28734,0.000642
3,-2.210882,1266,0.28101,0.001506
4,-3.881741,1266,0.27468,0.000907
5,-3.232567,1266,0.26835,0.000706
6,-3.645093,1266,0.26202,0.00044
7,-2.054465,1266,0.25569,0.000442
8,-2.974293,1266,0.24936,0.000878
9,-3.353622,1266,0.24303,0.000406
10,-2.15543,1266,0.2367,0.001484
11,-2.442129,1266,0.23037,0.001178
12,-2.159952,1266,0.22404,0.000396
13,-1.772576,1266,0.21771,0.001472
14,-2.550256,1266,0.21138,0.000329
15,-3.010154,1266,0.20505,0.000168
16,-3.486435,1266,0.19872,0.001152
17,-3.308648,1266,0.19239,0.001062
18,-1.599279,1266,0.18606,0.000216
19,-1.726665,1266,0.17973,0.000749
20,-3.05391,1266,0.1734,0.000365
21,-2.071494,1266,0.16707,0.000548
22,-2.829539,1266,0.16074,0.001282
23,-2.54417,1266,0.15441,0.000359
24,-2.618612,1266,0.14808,0.000534
25,-1.478402,1266,0.14175,0.000401
26,-1.567171,1266,0.13542,0.000472
27,-1.09767,1266,0.12909,0.000107
28,-0.755229,1266,0.12276,0.000509
29,-0.922665,1266,0.11643,0.000448
30,-1.452252,1266,0.1101,0.000329
31,-0.6717,1266,0.10377,0.00012
32,-1.388715,1266,0.09744,0.000157
33,-0.784524,1266,0.09111,0.000309
34,-1.408161,1266,0.08478,0.00012
35,-0.848394,1266,0.07845,0.000603
36,-0.81103,1266,0.07212,0.000291
37,-0.456095,1266,0.06579,0.000111
38,-1.254453,1266,0.05946,0.000264
39,-0.140142,1266,0.05313,0.000624
40,-0.155195,1266,0.05,0.00013
41,-0.610492,1266,0.05,4.9e-05
42,-0.755207,1266,0.05,2.5e-05
43,-0.432998,1266,0.05,0.000103
44,-0.859223,1266,0.05,0.000158
45,-1.005044,1266,0.05,3.5e-05
46,-0.401788,1266,0.05,1.2e-05
47,-0.332626,1266,0.05,0.000107
48,-0.254978,1266,0.05,0.000718
49,-1.216674,1266,0.05,8.3e-05
50,-0.938355,1266,0.05,0.00016
51,-1.332659,1266,0.05,0.00026
52,-0.730311,1266,0.05,0.000148
53,-0.804306,1266,0.05,0.000605
54,-0.056549,1266,0.05,0.000237
55,-0.811115,1266,0.05,2.2e-05
56,0.061588,1266,0.05,0.000388
57,-0.502572,1266,0.05,0.000325
58,-1.146207,1266,0.05,3.5e-05
59,-0.490459,1266,0.05,6.9e-05
60,-0.627063,1266,0.05,0.00034
61,-0.456696,1266,0.05,2.6e-05
62,-0.481102,1266,0.05,0.000187
63,-0.23473,1266,0.05,0.00018
64,0.01402,1266,0.05,0.000101
65,-0.344522,1266,0.05,5.5e-05
66,-1.269165,1266,0.05,0.000361
67,-0.496382,1266,0.05,8.8e-05
68,-1.743633,1266,0.05,0.000165
69,-0.305208,1266,0.05,2e-05
70,0.035709,1266,0.05,7e-06
71,-0.478994,1266,0.05,2e-05
72,-0.361533,1266,0.05,0.000112
73,-0.700132,1266,0.05,5e-05
74,-0.061331,1266,0.05,0.000148
75,-0.78664,1266,0.05,0.000334
76,-0.308236,1266,0.05,3.1e-05
