episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
9,1,1,AN,-13.704633,1112,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,BN,-17.8099,1111,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,CN,-13.94503,1104,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,DX,-17.506534,1115,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,FN,-16.524165,1105,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,JN,-17.702672,1106,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,MP,-17.862589,1103,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,NK,-8.048912,1115,0.290009,0.001992,0.001216,1245,1,5000
9,1,1,SN,-21.325392,1106,0.290009,0.001992,0.001216,1245,1,5000
18,2,1,AN,-7.552504,1112,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,BN,-7.205161,1111,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,CN,-7.008903,1104,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,DX,-10.159538,1115,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,FN,-7.706163,1105,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,JN,-8.702836,1106,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,MP,-7.214594,1103,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,NK,-3.165901,1115,0.280018,0.001011,0.001564,3739,3,5000
18,2,1,SN,-11.141051,1106,0.280018,0.001011,0.001564,3739,3,5000
27,3,1,AN,-5.192809,1112,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,BN,-7.097327,1111,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,CN,-7.330721,1104,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,DX,-9.250786,1115,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,FN,-7.783047,1105,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,JN,-8.518061,1106,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,MP,-7.810679,1103,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,NK,-1.557424,1115,0.270027,0.000984,0.000959,6233,6,5000
27,3,1,SN,-10.600011,1106,0.270027,0.000984,0.000959,6233,6,5000
36,4,1,AN,-4.174529,1112,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,BN,-6.025224,1111,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,CN,-7.029434,1104,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,DX,-9.564416,1115,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,FN,-7.202834,1105,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,JN,-8.816213,1106,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,MP,-9.41861,1103,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,NK,-1.957066,1115,0.260036,0.000928,0.00077,8727,8,5000
36,4,1,SN,-9.02778,1106,0.260036,0.000928,0.00077,8727,8,5000
45,5,1,AN,-6.184829,1112,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,BN,-6.112172,1111,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,CN,-6.748438,1104,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,DX,-8.098056,1115,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,FN,-10.031081,1105,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,JN,-8.218772,1106,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,MP,-6.686358,1103,0.250045,0.000974,0.000822,11221,11,5000
45,5,1,NK,-1.316748,1115,0.250045,0.000974,0.000822,11221,11,5000
