ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
AN,1,22,33000,4.536455,0.002007,10.165698,0.002567
BN,1,22,33000,1.675492,0.002028,7.651016,0.002005
CN,1,22,33000,2.330892,0.002032,10.310847,0.00178
DX,1,22,33000,-1.284805,0.001992,5.978731,0.001711
FN,1,22,33000,2.914504,0.002018,8.214042,0.002985
JN,1,22,33000,-1.402072,0.002027,2.283058,0.002515
MP,1,22,33000,2.155913,0.001984,8.086089,0.002618
NK,1,22,33000,9.090867,0.002091,17.273594,0.002006
SN,1,22,33000,-1.318243,0.001954,4.256535,0.005066
