date,DQN_cum_return,Long_cum_return
2011-04-01,-0.125082,0.176696
2011-04-04,-0.134966,0.188107
2011-04-05,-0.1919,0.188546
2011-04-06,-0.208531,0.183052
2011-04-07,-0.173636,0.175958
2011-04-08,-0.169198,0.202007
2011-04-11,-0.172585,0.191632
2011-04-12,-0.079357,0.141912
2011-04-13,-0.018289,0.171266
2011-04-14,-0.002067,0.190093
2011-04-15,0.126787,0.231761
2011-04-18,0.13638,0.205162
2011-04-19,0.170835,0.237554
2011-04-20,0.308772,0.311969
2011-04-21,0.373376,0.352803
2011-04-25,0.400133,0.364125
2011-04-26,0.522567,0.383429
2011-04-27,0.547779,0.389162
2011-04-28,0.654416,0.424645
2011-04-29,0.727046,0.499779
2011-05-02,0.740788,0.478962
2011-05-03,0.707321,0.426287
2011-05-04,0.688502,0.357149
2011-05-05,0.64712,0.252877
2011-05-06,0.65971,0.263145
2011-05-09,0.71928,0.311471
2011-05-10,0.774461,0.33949
2011-05-11,0.642415,0.271997
2011-05-12,0.585635,0.27004
2011-05-13,0.521506,0.239089
2011-05-16,0.547015,0.225615
2011-05-17,0.526095,0.228454
2011-05-18,0.506555,0.25993
2011-05-19,0.551158,0.276598
2011-05-20,0.521004,0.281641
2011-05-23,0.367586,0.204023
2011-05-24,0.374341,0.213751
2011-05-25,0.405505,0.264303
2011-05-26,0.426366,0.328656
2011-05-27,0.439899,0.373255
2011-05-31,0.491963,0.409697
2011-06-01,0.317327,0.368125
2011-06-02,0.298993,0.340813
2011-06-03,0.293675,0.342372
2011-06-06,0.289695,0.305548
2011-06-07,0.321593,0.31467
2011-06-08,0.284475,0.322314
2011-06-09,0.311349,0.341225
2011-06-10,0.213285,0.306645
2011-06-13,0.209437,0.296247
2011-06-14,0.284879,0.315554
2011-06-15,0.215657,0.244613
2011-06-16,0.240896,0.235572
2011-06-17,0.281541,0.25145
2011-06-20,0.27296,0.26337
2011-06-21,0.37867,0.324425
2011-06-22,0.290574,0.306026
2011-06-23,0.196202,0.271159
2011-06-24,0.104495,0.263746
2011-06-27,0.104538,0.2293
2011-06-28,0.108108,0.260155
2011-06-29,0.196171,0.3081
2011-06-30,0.340701,0.313755
2011-07-01,0.371205,0.332755
2011-07-05,0.384872,0.377054
2011-07-06,0.438454,0.387087
2011-07-07,0.427052,0.442727
2011-07-08,0.539559,0.479597
2011-07-11,0.569195,0.453395
2011-07-12,0.582965,0.46825
2011-07-13,0.671283,0.54155
2011-07-14,0.566498,0.505838
2011-07-15,0.539185,0.534657
2011-07-18,0.4721,0.494659
2011-07-19,0.59351,0.546784
2011-07-20,0.566966,0.546233
2011-07-21,0.668683,0.559903
2011-07-22,0.684186,0.585602
2011-07-25,0.623331,0.582241
2011-07-26,0.703509,0.624116
2011-07-27,0.643561,0.568614
2011-07-28,0.688248,0.552777
2011-07-29,0.903409,0.584384
2011-08-01,0.874503,0.586286
2011-08-02,0.774436,0.57956
2011-08-03,0.787681,0.543823
2011-08-04,0.477526,0.407337
2011-08-05,0.51757,0.342292
2011-08-08,0.264863,0.255985
2011-08-09,0.217771,0.330649
2011-08-10,0.208321,0.325654
2011-08-11,0.253718,0.343616
2011-08-12,0.295173,0.366935
2011-08-15,0.27125,0.411181
2011-08-16,0.315097,0.425018
2011-08-17,0.346254,0.457163
2011-08-18,0.503413,0.383654
2011-08-19,0.488806,0.389981
2011-08-22,0.464976,0.399858
2011-08-23,0.481014,0.420941
2011-08-24,0.400266,0.369838
2011-08-25,0.364788,0.373102
2011-08-26,0.505593,0.429469
2011-08-29,0.496345,0.445657
2011-08-30,0.555626,0.475355
2011-08-31,0.499438,0.492297
2011-09-01,0.556003,0.496794
2011-09-02,0.672249,0.497885
2011-09-06,0.482717,0.416937
2011-09-07,0.552571,0.463275
2011-09-08,0.462483,0.45992
2011-09-09,0.400666,0.417691
2011-09-12,0.371463,0.375802
2011-09-13,0.433011,0.389182
2011-09-14,0.471595,0.376206
2011-09-15,0.458975,0.373844
2011-09-16,0.418122,0.378736
2011-09-19,0.359242,0.324236
2011-09-20,0.337804,0.335049
2011-09-21,0.286925,0.283777
2011-09-22,0.171521,0.142275
2011-09-23,0.183879,0.097189
2011-09-26,0.159475,0.093989
2011-09-27,0.282547,0.157373
2011-09-28,0.323909,0.094652
2011-09-29,0.248102,0.104389
2011-09-30,0.278582,0.05172
2011-10-03,0.248788,0.0324
2011-10-04,0.209932,0.004813
2011-10-05,0.208632,0.055783
2011-10-06,0.147875,0.0857
2011-10-07,0.151398,0.067469
2011-10-10,-0.006889,0.104587
2011-10-11,-0.057863,0.131464
2011-10-12,-0.301431,0.146971
2011-10-13,-0.193233,0.168762
2011-10-14,-0.362082,0.207144
2011-10-17,-0.132285,0.197002
2011-10-18,-0.178786,0.203854
2011-10-19,-0.160144,0.180268
2011-10-20,-0.17831,0.160498
2011-10-21,-0.176748,0.206696
2011-10-24,-0.184678,0.269628
2011-10-25,-0.054566,0.265559
2011-10-26,-0.129757,0.245077
2011-10-27,-0.386845,0.318669
2011-10-28,-0.323201,0.329205
2011-10-31,-0.091319,0.28648
2011-11-01,0.233517,0.242563
2011-11-02,0.15896,0.242675
2011-11-03,-0.011088,0.283653
2011-11-04,0.086854,0.280235
2011-11-07,0.08823,0.28437
2011-11-08,-0.037426,0.292284
2011-11-09,0.189167,0.229977
2011-11-10,0.160694,0.203938
2011-11-11,0.063998,0.237675
2011-11-14,0.076868,0.230728
2011-11-15,0.086113,0.242985
2011-11-16,0.094028,0.211582
2011-11-17,0.186337,0.151303
2011-11-18,0.12528,0.130256
2011-11-21,0.275661,0.077429
2011-11-22,0.258968,0.08338
2011-11-23,0.365963,0.009928
2011-11-25,0.38384,-0.027166
2011-11-28,0.283087,0.032283
2011-11-29,0.242477,0.063034
2011-11-30,0.157136,0.137961
2011-12-01,0.204023,0.144854
2011-12-02,0.235746,0.148314
2011-12-05,0.137752,0.137401
2011-12-06,0.110041,0.131439
2011-12-07,0.155952,0.135276
2011-12-08,0.237706,0.113083
2011-12-09,0.101459,0.097674
2011-12-12,0.266275,0.057321
2011-12-13,0.349098,0.059379
2011-12-14,0.341095,-0.008769
2011-12-15,0.274056,-0.004541
2011-12-16,0.273003,0.011274
2011-12-19,0.271494,0.022188
2011-12-20,0.269361,0.070313
2011-12-21,0.287684,0.06982
2011-12-22,0.25912,0.096387
2011-12-23,0.256788,0.104713
2011-12-27,0.287312,0.120126
2011-12-28,0.38345,0.094064
2011-12-29,0.327949,0.103947
2011-12-30,0.340958,0.150201
2012-01-03,0.336737,0.20839
2012-01-04,0.353692,0.191076
2012-01-05,0.334755,0.141862
2012-01-06,0.312436,0.138596
2012-01-09,0.347098,0.161554
2012-01-10,0.4159,0.216043
2012-01-11,0.355044,0.209696
2012-01-12,0.359081,0.185777
2012-01-13,0.34584,0.182963
2012-01-17,0.360573,0.219886
2012-01-18,0.353074,0.230344
2012-01-19,0.3365,0.240619
2012-01-20,0.347399,0.235658
2012-01-23,0.284992,0.26047
2012-01-24,0.270101,0.259459
2012-01-25,0.296276,0.31087
2012-01-26,0.319769,0.353087
2012-01-27,0.354372,0.367758
2012-01-30,0.371049,0.345373
2012-01-31,0.438457,0.360537
2012-02-01,0.479552,0.381943
2012-02-02,0.477062,0.388415
2012-02-03,0.523654,0.399856
2012-02-06,0.53393,0.420628
2012-02-07,0.516378,0.418565
2012-02-08,0.474285,0.415388
2012-02-09,0.444167,0.398551
2012-02-10,0.431103,0.357483
2012-02-13,0.427681,0.389197
2012-02-14,0.386991,0.374857
2012-02-15,0.415185,0.392237
2012-02-16,0.38006,0.409366
2012-02-17,0.397696,0.425907
2012-02-21,0.274437,0.430823
2012-02-22,0.23025,0.438318
2012-02-23,0.271674,0.461852
2012-02-24,0.285454,0.48091
2012-02-27,0.308363,0.494212
2012-02-28,0.317437,0.514443
2012-02-29,0.448853,0.482684
2012-03-01,0.422555,0.50211
2012-03-02,0.399576,0.478846
2012-03-05,0.352002,0.437452
2012-03-06,0.251092,0.341901
2012-03-07,0.266794,0.350952
2012-03-08,0.270803,0.394422
2012-03-09,0.270905,0.38939
2012-03-12,0.253295,0.394614
2012-03-13,0.356954,0.413833
2012-03-14,0.263472,0.338848
2012-03-15,0.316309,0.381281
2012-03-16,0.311631,0.386046
2012-03-19,0.318368,0.388289
2012-03-20,0.287622,0.327232
2012-03-21,0.29947,0.334276
2012-03-22,0.241668,0.297806
2012-03-23,0.269118,0.351334
2012-03-26,0.243088,0.395088
2012-03-27,0.210765,0.405508
2012-03-28,0.16164,0.346362
2012-03-29,0.152521,0.313955
2012-03-30,0.130067,0.341362
2012-04-02,0.234122,0.404282
2012-04-03,0.098804,0.331891
2012-04-04,0.038262,0.262105
2012-04-05,0.075111,0.291673
2012-04-09,0.06693,0.264489
2012-04-10,-0.06732,0.201634
2012-04-11,-0.024805,0.208982
2012-04-12,0.166734,0.297142
2012-04-13,-0.000926,0.231452
2012-04-16,-0.008688,0.22466
2012-04-17,0.092921,0.2707
2012-04-18,0.068193,0.238896
2012-04-19,0.050219,0.236026
2012-04-20,0.065587,0.263416
2012-04-23,-0.000202,0.233233
2012-04-24,0.024541,0.239971
2012-04-25,0.100041,0.279813
2012-04-26,0.167152,0.308901
2012-04-27,0.258417,0.346438
2012-04-30,0.201301,0.333701
2012-05-01,0.196393,0.324693
2012-05-02,0.164601,0.293959
2012-05-03,0.058131,0.260142
2012-05-04,-0.094951,0.203638
2012-05-07,-0.045217,0.21704
2012-05-08,-0.170478,0.180339
2012-05-09,-0.284521,0.153717
2012-05-10,-0.270117,0.17147
2012-05-11,-0.322235,0.146915
2012-05-14,-0.476822,0.103082
2012-05-15,-0.586891,0.079361
2012-05-16,-0.68611,0.058332
2012-05-17,-0.87119,0.063381
2012-05-18,-1.035035,0.044114
2012-05-21,-0.90281,0.083874
2012-05-22,-0.820775,0.040969
2012-05-23,-1.01723,-0.020347
2012-05-24,-1.037308,-0.030806
2012-05-25,-1.06459,-0.024419
2012-05-29,-1.065472,-0.015868
2012-05-30,-1.077705,-0.06348
2012-05-31,-1.151506,-0.059788
2012-06-01,-1.4205,-0.098572
2012-06-04,-1.354702,-0.106912
2012-06-05,-1.287395,-0.094341
2012-06-06,-1.069338,-0.024181
2012-06-07,-1.010877,-0.012063
2012-06-08,-1.019738,-0.021387
2012-06-11,-1.104201,-0.031543
2012-06-12,-1.251304,-0.04308
2012-06-13,-1.244106,-0.054243
2012-06-14,-1.265375,-0.044109
2012-06-15,-1.160646,0.005985
2012-06-18,-1.193651,0.02677
2012-06-19,-1.192264,0.076644
2012-06-20,-1.279535,0.039909
2012-06-21,-1.329879,-0.044043
2012-06-22,-1.373048,-0.046085
2012-06-25,-1.379384,-0.031707
2012-06-26,-1.397257,-0.002633
2012-06-27,-1.435466,0.032079
2012-06-28,-1.469621,0.011029
2012-06-29,-1.246304,0.154711
2012-07-02,-1.329644,0.184155
2012-07-03,-1.42953,0.236632
2012-07-05,-1.473486,0.240478
2012-07-06,-1.409124,0.195655
2012-07-09,-1.46061,0.230709
2012-07-10,-1.468614,0.201182
2012-07-11,-1.501597,0.19479
2012-07-12,-1.515635,0.180565
2012-07-13,-1.425819,0.240632
2012-07-16,-1.44926,0.261722
2012-07-17,-1.432814,0.260411
2012-07-18,-1.421235,0.300617
2012-07-19,-1.427033,0.337351
2012-07-20,-1.560135,0.310569
2012-07-23,-1.58472,0.231672
2012-07-24,-1.586263,0.172288
2012-07-25,-1.58701,0.211156
2012-07-26,-1.520486,0.246908
2012-07-27,-1.491797,0.280346
2012-07-30,-1.504422,0.316236
2012-07-31,-1.515716,0.298202
2012-08-01,-1.580268,0.25085
2012-08-02,-1.589143,0.234138
2012-08-03,-1.701107,0.294273
2012-08-06,-1.715257,0.316397
2012-08-07,-1.796946,0.312844
2012-08-08,-1.814199,0.325418
2012-08-09,-1.832784,0.342993
2012-08-10,-1.778597,0.349063
2012-08-13,-1.819637,0.321202
2012-08-14,-1.916763,0.300893
2012-08-15,-1.952096,0.29219
2012-08-16,-2.003382,0.323663
2012-08-17,-1.995785,0.33223
2012-08-20,-1.977752,0.343941
2012-08-21,-1.947212,0.374365
2012-08-22,-1.855504,0.404162
2012-08-23,-1.831004,0.396663
2012-08-24,-1.893063,0.390528
2012-08-27,-1.894853,0.3928
2012-08-28,-1.886837,0.40212
2012-08-29,-1.888176,0.398792
2012-08-30,-1.874197,0.37356
2012-08-31,-1.826303,0.434578
2012-09-04,-1.880115,0.416645
2012-09-05,-1.909383,0.38487
2012-09-06,-1.851076,0.419587
2012-09-07,-1.80899,0.481531
2012-09-10,-1.828175,0.458425
2012-09-11,-1.833431,0.491534
2012-09-12,-1.966306,0.500187
2012-09-13,-1.977445,0.580495
2012-09-14,-2.136908,0.601326
2012-09-17,-2.160612,0.530013
2012-09-18,-2.150816,0.506883
2012-09-19,-2.096975,0.523437
2012-09-20,-2.115634,0.506457
2012-09-21,-2.097502,0.53406
2012-09-24,-2.09822,0.509315
2012-09-25,-2.105805,0.491883
2012-09-26,-2.113017,0.462752
2012-09-27,-2.086055,0.512638
2012-09-28,-2.104308,0.492531
2012-10-01,-2.084005,0.517249
2012-10-02,-2.115411,0.513459
2012-10-03,-2.213629,0.486823
2012-10-04,-2.143568,0.530774
2012-10-05,-2.277447,0.490174
2012-10-08,-2.301797,0.483887
2012-10-09,-2.406125,0.448528
2012-10-10,-2.440497,0.427682
2012-10-11,-2.320726,0.459416
2012-10-12,-2.374313,0.440114
2012-10-15,-2.348318,0.441943
2012-10-16,-2.277291,0.459492
2012-10-17,-2.114353,0.485604
2012-10-18,-2.174339,0.459167
2012-10-19,-2.216046,0.411539
2012-10-22,-2.246885,0.387894
2012-10-23,-2.307291,0.327358
2012-10-24,-2.294871,0.342753
2012-10-25,-2.323574,0.328146
2012-10-26,-2.318417,0.345349
2012-10-29,-2.405093,0.33048
2012-10-30,-2.325712,0.350066
2012-10-31,-2.303832,0.365775
2012-11-01,-2.244355,0.382295
2012-11-02,-2.475417,0.314137
2012-11-05,-2.451901,0.32174
2012-11-06,-2.316923,0.37555
2012-11-07,-2.451783,0.334833
2012-11-08,-2.482826,0.323621
2012-11-09,-2.546983,0.314043
2012-11-12,-2.56374,0.294596
2012-11-13,-2.543216,0.293182
2012-11-14,-2.650562,0.264879
2012-11-15,-2.691574,0.247274
2012-11-16,-2.663422,0.2621
2012-11-19,-2.463052,0.351463
2012-11-20,-2.451796,0.331358
2012-11-21,-2.429819,0.336136
2012-11-23,-2.266335,0.410806
2012-11-26,-2.320993,0.393624
2012-11-27,-2.309143,0.401649
2012-11-28,-2.316267,0.431632
2012-11-29,-2.301816,0.462451
2012-11-30,-2.303282,0.441624
2012-12-03,-2.28425,0.434184
2012-12-04,-2.278262,0.424904
2012-12-05,-2.262165,0.460149
2012-12-06,-2.292893,0.46979
2012-12-07,-2.329595,0.45975
2012-12-10,-2.272589,0.470467
2012-12-11,-2.217687,0.488908
2012-12-12,-2.215376,0.48676
2012-12-13,-2.334018,0.446729
2012-12-14,-2.258646,0.480574
2012-12-17,-2.256835,0.478226
2012-12-18,-2.304478,0.474633
2012-12-19,-2.354604,0.476907
2012-12-20,-2.32495,0.455101
2012-12-21,-2.413981,0.418845
2012-12-24,-2.492479,0.399575
2012-12-26,-2.579633,0.395115
2012-12-27,-2.580329,0.41144
2012-12-28,-2.663671,0.376081
2012-12-31,-2.602784,0.396984
2013-01-02,-2.488414,0.44131
2013-01-03,-2.600656,0.382202
2013-01-04,-2.618955,0.358082
2013-01-07,-2.59155,0.364671
2013-01-08,-2.583858,0.360003
2013-01-09,-2.637855,0.366901
2013-01-10,-2.562173,0.402756
2013-01-11,-2.590892,0.39972
2013-01-14,-2.631999,0.418288
2013-01-15,-2.644334,0.423228
2013-01-16,-2.626202,0.409481
2013-01-17,-2.611011,0.394113
2013-01-18,-2.720886,0.393331
2013-01-22,-2.615347,0.428826
2013-01-23,-2.636941,0.414752
2013-01-24,-2.684244,0.396253
2013-01-25,-2.720657,0.357615
2013-01-28,-2.760749,0.33375
2013-01-29,-2.749006,0.368109
2013-01-30,-2.680654,0.380331
2013-01-31,-2.624898,0.391173
2013-02-01,-2.670411,0.408511
2013-02-04,-2.589873,0.398815
2013-02-05,-2.627243,0.400704
2013-02-06,-2.651255,0.407517
2013-02-07,-2.711799,0.376047
2013-02-08,-2.661709,0.39676
2013-02-11,-2.695009,0.354953
2013-02-12,-2.707539,0.358848
2013-02-13,-2.734885,0.347513
2013-02-14,-2.769865,0.353343
2013-02-15,-2.833371,0.327373
2013-02-19,-2.90983,0.328892
2013-02-20,-2.981962,0.24942
2013-02-21,-2.934938,0.211344
2013-02-22,-2.922811,0.243333
2013-02-25,-2.904019,0.223041
2013-02-26,-2.90165,0.215709
2013-02-27,-2.823662,0.236155
2013-02-28,-2.85004,0.240943
2013-03-01,-2.87322,0.224928
2013-03-04,-2.848586,0.226803
2013-03-05,-2.808416,0.250881
2013-03-06,-2.842694,0.205112
2013-03-07,-2.871223,0.224944
2013-03-08,-2.927432,0.221607
2013-03-11,-2.929094,0.240931
2013-03-12,-2.888841,0.270487
2013-03-13,-2.891507,0.250608
2013-03-14,-2.891426,0.29122
2013-03-15,-2.825734,0.314326
2013-03-18,-2.730282,0.293997
2013-03-19,-2.700656,0.294262
2013-03-20,-2.710137,0.316118
2013-03-21,-2.661918,0.325035
2013-03-22,-2.585902,0.344671
2013-03-25,-2.657912,0.344644
2013-03-26,-2.637209,0.374164
2013-03-27,-2.660836,0.412921
2013-03-28,-2.607622,0.385348
2013-04-01,-2.49391,0.362822
2013-04-02,-2.517626,0.362618
2013-04-03,-2.508874,0.341898
2013-04-04,-2.524291,0.356781
2013-04-05,-2.380298,0.35605
2013-04-08,-2.371716,0.376999
2013-04-09,-2.324322,0.407721
2013-04-10,-2.253312,0.407007
2013-04-11,-2.200648,0.447575
2013-04-12,-2.172443,0.435198
2013-04-15,-2.279881,0.279871
2013-04-16,-2.172902,0.337982
2013-04-17,-2.343255,0.281389
2013-04-18,-2.376279,0.271991
2013-04-19,-2.350162,0.27712
2013-04-22,-2.331077,0.282841
2013-04-23,-2.235394,0.281981
2013-04-24,-2.252495,0.320347
2013-04-25,-2.240444,0.376427
2013-04-26,-2.226595,0.384284
2013-04-29,-2.108864,0.427453
2013-04-30,-2.073572,0.442348
2013-05-01,-2.085174,0.413693
2013-05-02,-2.127873,0.446825
2013-05-03,-2.150429,0.444456
2013-05-06,-2.208238,0.427803
2013-05-07,-2.183268,0.407345
2013-05-08,-2.169719,0.440117
2013-05-09,-2.233912,0.409606
2013-05-10,-2.378092,0.339195
2013-05-13,-2.409806,0.339554
2013-05-14,-2.531266,0.31479
2013-05-15,-2.570076,0.315658
2013-05-16,-2.487187,0.332087
2013-05-17,-2.667657,0.288381
2013-05-20,-2.671254,0.319216
2013-05-21,-2.653839,0.299999
2013-05-22,-2.730807,0.239648
2013-05-23,-2.605781,0.228668
2013-05-24,-2.653414,0.212114
2013-05-28,-2.850463,0.167942
2013-05-29,-2.826802,0.147117
2013-05-30,-2.875905,0.15633
2013-05-31,-2.870456,0.105255
2013-06-03,-2.912886,0.159083
2013-06-04,-2.887982,0.147125
2013-06-05,-2.917586,0.128333
2013-06-06,-2.859335,0.183672
2013-06-07,-2.870299,0.160923
2013-06-10,-2.926164,0.150518
2013-06-11,-2.916422,0.144951
2013-06-12,-3.011428,0.115863
2013-06-13,-3.014595,0.161609
2013-06-14,-3.035004,0.174233
2013-06-17,-3.017085,0.171605
2013-06-18,-2.96788,0.168216
2013-06-19,-3.129166,0.0803
2013-06-20,-3.163127,-0.103971
2013-06-21,-3.272424,-0.142481
2013-06-24,-3.33046,-0.199412
2013-06-25,-3.310985,-0.19953
2013-06-26,-3.286457,-0.178535
2013-06-27,-3.276466,-0.131654
2013-06-28,-3.31055,-0.165118
2013-07-01,-3.265005,-0.135398
2013-07-02,-3.281858,-0.142128
2013-07-03,-3.320936,-0.127181
2013-07-05,-3.588621,-0.214423
2013-07-08,-3.54648,-0.173664
2013-07-09,-3.609569,-0.130427
2013-07-10,-3.634502,-0.124548
2013-07-11,-3.437442,-0.027418
2013-07-12,-3.482728,-0.042895
2013-07-15,-3.499451,-0.023305
2013-07-16,-3.459931,0.014872
2013-07-17,-3.45937,0.02288
2013-07-18,-3.461866,0.044452
2013-07-19,-3.415588,0.066377
2013-07-22,-3.383656,0.085823
2013-07-23,-3.44591,0.080955
2013-07-24,-3.509173,0.010281
2013-07-25,-3.519936,0.010868
2013-07-26,-3.444707,0.005389
2013-07-29,-3.483673,-0.017147
2013-07-30,-3.496279,-0.035611
2013-07-31,-3.458713,-0.014964
2013-08-01,-3.635492,-0.042896
2013-08-02,-3.427556,-0.000623
2013-08-05,-3.451039,-0.021027
2013-08-06,-3.436419,-0.039791
2013-08-07,-3.407003,-0.045392
2013-08-08,-3.338031,0.008083
2013-08-09,-3.314766,0.011449
2013-08-12,-3.375211,0.007915
2013-08-13,-3.49171,-0.040413
2013-08-14,-3.526113,-0.01916
2013-08-15,-3.612286,-0.038598
2013-08-16,-3.721852,-0.059923
2013-08-19,-3.761575,-0.080754
2013-08-20,-3.689343,-0.063029
2013-08-21,-3.826595,-0.133549
2013-08-22,-3.864701,-0.143545
2013-08-23,-3.76953,-0.100028
2013-08-26,-3.731782,-0.070611
2013-08-27,-3.619517,-0.072749
2013-08-28,-3.685911,-0.09296
2013-08-29,-3.673054,-0.09431
2013-08-30,-3.727854,-0.132036
2013-09-03,-3.802848,-0.141877
2013-09-04,-3.832431,-0.132846
2013-09-05,-3.942553,-0.186125
2013-09-06,-3.828244,-0.116859
2013-09-09,-3.715843,-0.088805
2013-09-10,-3.765701,-0.086086
2013-09-11,-3.671884,-0.041908
2013-09-12,-3.637514,-0.041232
2013-09-13,-3.618009,-0.034858
2013-09-16,-3.590208,-0.009523
2013-09-17,-3.608821,-0.024661
2013-09-18,-3.283429,0.10557
2013-09-19,-3.280418,0.115564
2013-09-20,-3.29365,0.066006
2013-09-23,-3.289793,0.069485
2013-09-24,-3.19492,0.090488
2013-09-25,-3.13648,0.102683
2013-09-26,-3.190542,0.104915
2013-09-27,-3.145354,0.111793
2013-09-30,-3.16627,0.089847
2013-10-01,-3.246731,0.080979
2013-10-02,-3.21528,0.090385
2013-10-03,-3.217909,0.068642
2013-10-04,-3.2656,0.074949
2013-10-07,-3.286852,0.078854
2013-10-08,-3.336754,0.053984
2013-10-09,-3.415096,0.030146
2013-10-10,-3.329032,0.086041
2013-10-11,-3.306323,0.110083
2013-10-14,-3.316825,0.120549
2013-10-15,-3.317035,0.112249
2013-10-16,-3.248013,0.159868
2013-10-17,-3.106834,0.227246
2013-10-18,-3.116467,0.260451
2013-10-21,-3.176805,0.233489
2013-10-22,-3.060002,0.307524
2013-10-23,-3.124897,0.266746
2013-10-24,-3.136115,0.26509
2013-10-25,-3.13189,0.269391
2013-10-28,-3.122872,0.261325
2013-10-29,-3.16667,0.256338
2013-10-30,-3.185154,0.237549
2013-10-31,-3.276328,0.209497
2013-11-01,-3.391886,0.148382
2013-11-04,-3.33167,0.171645
2013-11-05,-3.428325,0.129952
2013-11-06,-3.362303,0.154576
2013-11-07,-3.35202,0.132833
2013-11-08,-3.587606,0.092393
2013-11-11,-3.616614,0.100679
2013-11-12,-3.598154,0.073764
2013-11-13,-3.550939,0.116204
2013-11-14,-3.518475,0.158444
2013-11-15,-3.450898,0.187356
2013-11-18,-3.432033,0.182413
2013-11-19,-3.453192,0.146967
2013-11-20,-3.504352,0.105686
2013-11-21,-3.613305,0.136399
2013-11-22,-3.613795,0.155158
2013-11-25,-3.651559,0.159249
2013-11-26,-3.622673,0.177435
2013-11-27,-3.711737,0.159026
2013-11-29,-3.675693,0.179573
2013-12-02,-3.774939,0.127155
2013-12-03,-3.78779,0.124969
2013-12-04,-3.846538,0.082123
2013-12-05,-3.880974,0.033127
2013-12-06,-3.863244,0.071127
2013-12-09,-3.808429,0.100823
2013-12-10,-3.730597,0.125266
2013-12-11,-3.784065,0.076851
2013-12-12,-3.906095,0.029443
2013-12-13,-3.90227,0.035299
2013-12-16,-3.853345,0.054446
2013-12-17,-3.920056,0.038032
2013-12-18,-3.891315,0.062664
2013-12-19,-3.993645,0.039543
2013-12-20,-3.922343,0.091807
2013-12-23,-3.930004,0.094692
2013-12-24,-4.018686,0.089358
2013-12-26,-4.094345,0.095223
2013-12-27,-4.106248,0.082695
2013-12-30,-4.057543,0.090219
2013-12-31,-4.117137,0.077722
2014-01-02,-4.112218,0.029224
2014-01-03,-4.04604,0.042391
2014-01-06,-3.999833,0.056492
2014-01-07,-4.030235,0.057826
2014-01-08,-4.10563,0.027704
2014-01-09,-4.106069,0.016016
2014-01-10,-3.963461,0.110094
2014-01-13,-3.82917,0.104117
2014-01-14,-3.953862,0.089714
2014-01-15,-4.073244,0.100653
2014-01-16,-4.059344,0.123872
2014-01-17,-4.086601,0.121923
2014-01-21,-4.073102,0.136461
2014-01-22,-4.040358,0.140464
2014-01-23,-3.903224,0.170416
2014-01-24,-3.78408,0.109571
2014-01-27,-3.830637,0.059417
2014-01-28,-3.728931,0.097523
2014-01-29,-3.72914,0.108885
2014-01-30,-3.763518,0.096568
2014-01-31,-3.777561,0.112582
2014-02-03,-3.833947,0.077773
2014-02-04,-3.801683,0.09574
2014-02-05,-3.784873,0.117835
2014-02-06,-3.686331,0.129488
2014-02-07,-3.632891,0.190829
2014-02-10,-3.638879,0.196143
2014-02-11,-3.685451,0.229098
2014-02-12,-3.689393,0.234745
