episode,reward,steps,epsilon_end,last_loss
1,-5.956402,1500,0.2925,0.001349
2,-2.540454,1500,0.285,0.002497
3,-2.902833,1500,0.2775,0.00293
4,-4.105171,1500,0.27,0.002293
5,-2.618806,1500,0.2625,0.001706
6,-2.93447,1500,0.255,0.002128
7,-4.016586,1500,0.2475,0.001083
8,-0.64367,1500,0.24,0.00283
9,-2.010351,1500,0.2325,0.002145
10,-2.472224,1500,0.225,0.002744
11,-2.375203,1500,0.2175,0.001347
12,-1.123506,1500,0.21,0.002483
13,-2.486003,1500,0.2025,0.001864
14,-1.643778,1500,0.195,0.001607
15,-1.445277,1500,0.1875,0.001304
16,-1.340555,1500,0.18,0.001377
17,-1.059823,1500,0.1725,0.001252
18,-1.624653,1500,0.165,0.00178
19,-2.918821,1500,0.1575,0.00154
20,-1.760603,1500,0.15,0.001936
21,-1.730613,1500,0.1425,0.001769
22,-1.996589,1500,0.135,0.00262
23,1.051754,1500,0.1275,0.001665
24,0.974627,1500,0.12,0.001171
25,0.385577,1500,0.1125,0.0024
26,-0.386733,1500,0.105,0.001827
27,0.295467,1500,0.0975,0.002154
28,0.035003,1500,0.09,0.001811
29,-0.137088,1500,0.0825,0.000971
30,-0.022109,1500,0.075,0.002133
31,0.950258,1500,0.0675,0.001799
32,0.765073,1500,0.06,0.002003
33,1.627814,1500,0.0525,0.00098
34,1.17989,1500,0.05,0.002662
35,0.910681,1500,0.05,0.001184
36,2.178014,1500,0.05,0.002067
37,2.243344,1500,0.05,0.001911
38,0.826044,1500,0.05,0.002501
39,1.944912,1500,0.05,0.001887
40,1.678599,1500,0.05,0.001205
41,1.543042,1500,0.05,0.003796
42,1.118191,1500,0.05,0.002297
43,1.577126,1500,0.05,0.001981
44,1.871454,1500,0.05,0.00204
45,1.062249,1500,0.05,0.001366
46,2.367531,1500,0.05,0.001037
47,1.010417,1500,0.05,0.002924
48,2.457684,1500,0.05,0.002568
49,2.034936,1500,0.05,0.003108
50,0.421784,1500,0.05,0.001539
51,1.299199,1500,0.05,0.001422
52,2.852486,1500,0.05,0.00161
53,0.457776,1500,0.05,0.002626
54,1.207303,1500,0.05,0.00129
55,2.03245,1500,0.05,0.001891
56,1.47675,1500,0.05,0.002073
57,1.674622,1500,0.05,0.002225
58,1.332961,1500,0.05,0.002073
59,1.743789,1500,0.05,0.001639
60,0.067629,1500,0.05,0.004322
61,0.937291,1500,0.05,0.00105
62,1.421201,1500,0.05,0.00186
63,2.210807,1500,0.05,0.001359
64,1.672876,1500,0.05,0.001904
65,1.464664,1500,0.05,0.001084
66,0.575571,1500,0.05,0.00152
67,0.910085,1500,0.05,0.001446
68,1.615676,1500,0.05,0.003096
69,1.255239,1500,0.05,0.001996
70,1.626967,1500,0.05,0.001118
71,0.636982,1500,0.05,0.002257
72,1.83243,1500,0.05,0.000927
