episode,reward,steps,epsilon_end,last_loss
1,-10.056654,1257,0.293715,0.000278
2,-8.73616,1257,0.28743,0.000706
3,-11.724237,1257,0.281145,0.000627
4,-7.71864,1257,0.27486,0.001057
5,-9.064306,1257,0.268575,0.001861
6,-9.014508,1257,0.26229,0.001163
7,-7.847753,1257,0.256005,0.00022
