episode,reward,steps,epsilon_end,last_loss
1,-13.367981,1500,0.2925,0.001944
2,-8.490192,1500,0.285,0.001923
3,-8.146468,1500,0.2775,0.002082
4,-6.857771,1500,0.27,0.000973
5,-6.422436,1500,0.2625,0.001122
6,-5.574233,1500,0.255,0.000848
7,-7.729675,1500,0.2475,0.001618
8,-7.016416,1500,0.24,0.000927
9,-6.848433,1500,0.2325,0.001313
10,-5.779314,1500,0.225,0.001473
11,-8.278935,1500,0.2175,0.001333
