,Commodity,Equity Index,Fixed Income,Forex,All
2011-06-07,0.9308551971668579,0.8874040381985667,1.5434673234754301,1.1362318892163135,1.0137825349142775
2011-06-08,0.9446255296132889,0.8531030060761414,1.6062116348274649,1.1122391687658644,1.0132388977711995
2011-06-09,0.9619085659082139,0.8890714531465119,1.581778299083514,1.1149687610959427,1.0285579560808218
2011-06-10,0.949305105870078,0.8220604162391696,1.6450547041889694,1.0922232425449059,1.0077365723915581
2011-06-13,0.9281996938359196,0.8234445395768497,1.6290909133947042,1.1074954781800113,0.9992981859547011
2011-06-14,0.9328030600894965,0.890332367385074,1.5589725956422986,1.1225234165495221,1.0141156690193547
2011-06-15,0.8988274930109591,0.8115833499643299,1.6699832570268662,1.0657301000298203,0.9776311065177888
2011-06-16,0.8855692793172881,0.8113417738528772,1.7022745039142892,1.048137294003297,0.9704658614354604
2011-06-17,0.884901634947032,0.8259608450565741,1.6679377698315623,1.0777874625006174,0.9763160431986467
2011-06-20,0.8994120399350709,0.8390023483916309,1.6553129495156331,1.0786304436601066,0.9855561155514596
2011-06-21,0.9301418774922631,0.8985650975844217,1.6389932843059132,1.1094954022800534,1.019055742608412
2011-06-22,0.9130578490543739,0.8778859758892156,1.6538789442532749,1.1051970734286258,1.0062994593617711
2011-06-23,0.8744689415467882,0.8528933477137198,1.7498314665515367,1.0778235954489677,0.9844906296760519
2011-06-24,0.8660311996960639,0.8200108901874498,1.8044571688325708,1.0743667298901332,0.9766526706066688
2011-06-27,0.8415777984085278,0.8537205272216867,1.7494476487528057,1.0633641391152866,0.9657870616805113
2011-06-28,0.8697261508672584,0.9116250383403508,1.637812014137896,1.0856920245385053,0.9878885544295631
2011-06-29,0.8959462533508683,0.952909446026908,1.5931455540450392,1.1178117568487769,1.012731162772035
2011-06-30,0.8841266419127194,0.9974221247188088,1.5460789022473187,1.1333586168238923,1.016336344370304
2011-07-01,0.8867036454933497,1.0512982629061274,1.5239414983786093,1.1365735848472007,1.0289383379692387
2011-07-04,,1.053257388694231,1.525057710177164,1.1536994247089745,1.0340805304427028
2011-07-05,0.9264987773638451,1.0580301839346469,1.5857607932683186,1.1471784696973022,1.0585893074198418
2011-07-06,0.9209411280936586,1.0564860642556613,1.6294929706572494,1.1473106664716552,1.0592554187143475
2011-07-07,0.9677189582150527,1.1037531123050877,1.5863955356354187,1.1566071186360614,1.091321502772392
2011-07-08,0.9674603878208342,1.0627209428227409,1.7237343033216697,1.168716742376547,1.0955989644965736
2011-07-11,0.9494429140838142,0.9808755376503652,1.839582594538143,1.1411882443498658,1.0722146098110026
2011-07-12,0.9755085388376802,0.9513233886107694,1.8303238293320907,1.14950572299774,1.078858396553769
2011-07-13,1.0244156834279161,0.9611111707688352,1.825645572831839,1.193402480137331,1.1130900501190768
2011-07-14,1.012222679760436,0.9327045979696587,1.8089251208456214,1.187765051972621,1.0979723895537523
2011-07-15,1.0195011412770631,0.951363326711679,1.8503372898667587,1.1897148624416989,1.109798934263346
2011-07-18,1.0196254971234822,0.8910445634710145,1.8631393505613585,1.1718667439636288,1.093414444163263
2011-07-19,1.026543196945761,0.9538661349241411,1.8578145183996007,1.1922926448567153,1.1149607880204448
2011-07-20,1.0214787743644314,0.968541763616673,1.8027433329005713,1.2145517600547309,1.1154926495317916
2011-07-21,1.016858098210316,1.0325424341810312,1.7184871392676793,1.2431573991399685,1.1265172836147461
2011-07-22,1.0336653257177244,1.0344496131139598,1.7532877491843135,1.2411711048703165,1.1377698579162838
2011-07-25,1.0308093462469112,1.010097941925683,1.7643124895692672,1.2534903959545625,1.1339702126056088
2011-07-26,1.0508481740081876,0.9883177002584285,1.80183579425566,1.284928642968941,1.147892506691663
2011-07-27,1.0407324467512267,0.8996302977053472,1.8170359564727727,1.2646838083394005,1.1196025914195054
2011-07-28,1.0193963967636146,0.8966216138414436,1.839996824810353,1.2560596868409957,1.1087600745609236
2011-07-29,1.0088085191818068,0.8705997900077938,1.9443425601348805,1.275717250371546,1.110133261082654
2011-08-01,1.008347326466287,0.8369052045425828,1.9856175677390207,1.2770756480199426,1.1057944895226084
2011-08-02,1.0208489687892144,0.7420298112711498,2.0616875078965444,1.2661327839317345,1.0940860306136253
2011-08-03,0.9953947985107217,0.7352422780602677,2.03668683743524,1.2556883394229115,1.0759134462700153
2011-08-04,0.9327764002765448,0.563952713932516,2.1451352153472314,1.1812505511068747,1.000156958014958
2011-08-05,0.9211382239382367,0.5474699266108822,2.017601675335774,1.1688583952674563,0.9773771222932631
2011-08-08,0.8890335866318827,0.3491850193552515,2.1515705861706285,1.1339079876232567,0.9199682145631257
2011-08-09,0.9031237273231272,0.447317118401235,2.1948509174937794,1.1524971426272361,0.9570735346851015
2011-08-10,0.904860637931928,0.3560010488531038,2.230342256093079,1.1620089622768721,0.9413936178812057
2011-08-11,0.9336613199513123,0.4263775171367562,2.1751551770825235,1.1543508878384647,0.9657954445105276
2011-08-12,0.9412346058895681,0.4601841382773795,2.190626887783651,1.1511275169663686,0.9781132086399399
2011-08-15,0.9634072988637697,0.48602473769132015,2.1723910580007297,1.1788469962855568,0.998767475165493
2011-08-16,0.9784930015899816,0.4774996554417854,2.2104176842210306,1.171955251988409,1.006071221211554
2011-08-17,0.9898605269987347,0.47328864995805453,2.2354141642838066,1.1917337934584546,1.0165632386064858
2011-08-18,0.9537036240875231,0.38680905758635786,2.276861247096841,1.1573387130271675,0.975570649762316
2011-08-19,0.9800276753284612,0.35325613141207557,2.271840051589736,1.1537199164183074,0.9794795229350035
2011-08-22,1.0019465007877772,0.36075369195587825,2.261771133017125,1.1441160015136573,0.9892645281076377
2011-08-23,1.0010934758945973,0.41062897373246054,2.2477602088875805,1.155157324092221,1.0014419054201518
2011-08-24,0.9582912545387026,0.4321148354931821,2.203318613834335,1.132311139891864,0.9773676788279423
2011-08-25,0.9714112875843474,0.40496596516535655,2.2380751832047032,1.1240296486059533,0.9788063180269218
2011-08-26,1.00701179136602,0.4249153423352431,2.2586382339229027,1.1416417441248037,1.006019420120319
2011-08-29,1.0104324541294094,0.47613845973485014,2.2094487886441287,1.155345176376106,1.017268975048594
2011-08-30,1.0246965937219261,0.48002664100525483,2.257653614309176,1.153037312437768,1.0288199055127958
2011-08-31,1.0427599378708095,0.5090919453476326,2.2195417762703293,1.1637154267102259,1.043263116991247
2011-09-01,1.0242555275524536,0.4907646816297708,2.2712597649970108,1.173038776367424,1.0361052608976906
2011-09-02,1.0419844903235291,0.4349313561733644,2.332988415928553,1.1510872951878224,1.0327637893407549
2011-09-05,,0.37226491267832074,2.431338533037648,1.1395406398638879,1.017238756684655
2011-09-06,1.0153027374821677,0.3698718051232228,2.404745224144,1.062313737174976,0.9865702490626935
2011-09-07,1.021801016768084,0.42646300737167486,2.389392110453514,1.0908332814346766,1.0071495488900215
2011-09-08,1.025474065458479,0.4161296703156957,2.4176199095511377,1.0748206596215537,1.0058646768120578
2011-09-09,1.0029934030034748,0.366255867933711,2.4710934609629454,1.043391503437275,0.9817235010103937
2011-09-12,0.9869118423155501,0.35355467434827625,2.4541315670532153,1.0099188300192965,0.9630279550175687
2011-09-13,0.9851964114435732,0.37273244667523353,2.4249003643479163,1.0357148917135743,0.969128813102002
2011-09-14,0.9758525918294277,0.4053008180927733,2.391535963482532,1.0243375540178385,0.9671605278199686
2011-09-15,0.9497243331642226,0.4434939720680422,2.3544834027349886,1.041806562836127,0.9635049018795998
2011-09-16,0.9393124722128202,0.4511194892316782,2.3800356063146766,1.0467103719685258,0.9633081142929633
2011-09-19,0.8921619699691414,0.4203848089546419,2.441019095304979,1.014121531328,0.9319909090917816
2011-09-20,0.900559874225938,0.424399806177044,2.443336871893943,1.0162444485373665,0.9376439756575881
2011-09-21,0.8912090442718145,0.36496370353674223,2.4459345870699165,0.9790904262746972,0.912263942516135
2011-09-22,0.7891075904894481,0.29860380953613586,2.5080070679455337,0.9032261137370369,0.8375239178281015
2011-09-23,0.7369976583450595,0.31457339547034724,2.45294347661972,0.911836032441019,0.8127233201469947
2011-09-26,0.7351433809755444,0.3570306168736621,2.4000844078474017,0.9116107524800161,0.8172109214491078
2011-09-27,0.76898936128478,0.3993296322369174,2.344585257100962,0.9574646633005153,0.8477308216726601
2011-09-28,0.7264245750143732,0.3637369278855278,2.342012410018211,0.9430291673739039,0.815587828401274
2011-09-29,0.739407548484859,0.37600479988156044,2.3490009957577924,0.9273882292178137,0.8224121024721474
2011-09-30,0.6977863780435308,0.33164214336317865,2.3803977192714036,0.9113853195965603,0.7912692208893903
2011-10-03,0.6901637265109875,0.2726673653698759,2.458333508012906,0.8883193772312226,0.7759523300490316
2011-10-04,0.6679276802988663,0.2979921376871121,2.4500836573220957,0.8628654220421534,0.765421658413839
2011-10-05,0.6949217187148862,0.3446841995358354,2.3886552952760627,0.9004517672244052,0.791528875910872
2011-10-06,0.7164799506845674,0.3908585689447206,2.337334386702133,0.9137581936904066,0.8110657185214826
2011-10-07,0.6981891183606554,0.3873698871751634,2.310385992529098,0.9177696480227654,0.7997730561679504
2011-10-10,0.7162243750260251,0.44162923432489254,2.2217808704557394,0.9604112684940804,0.8219223714423955
2011-10-11,0.75056769861755,0.43960943480128434,2.244096396155246,0.9500552796354629,0.8381720916746477
2011-10-12,0.7595112360238057,0.46070289015966814,2.2064805992992076,0.970121248613892,0.8481265576888565
2011-10-13,0.7652580515041802,0.45832613157586355,2.252990333863811,0.9735745158345979,0.8550021056648465
2011-10-14,0.8027912798972823,0.488498865907563,2.2269222323796143,0.9833750712320696,0.8800892742463464
2011-10-17,0.7968398030193031,0.44478201052016275,2.2900990894239612,0.9712126431035512,0.8699930231307251
2011-10-18,0.7860697610520266,0.4798221835209615,2.3021353426265527,0.9688253092753041,0.8734906815587585
2011-10-19,0.767910686617296,0.4580628384865205,2.3077819861615003,0.9682676779704243,0.8598854982612738
2011-10-20,0.7494928093412716,0.45069553246621896,2.2974242137866536,0.9656011031843941,0.8477560981305177
2011-10-21,0.7723538242899985,0.4966981967972789,2.283434080417522,0.9907245741084004,0.8733302120943881
2011-10-24,0.8131704718914055,0.5248176613807927,2.267245999614823,1.0191408291240966,0.9039491690556961
2011-10-25,0.8095539105323651,0.48989430137039225,2.327435548118241,1.0102370815349275,0.8974233519139688
2011-10-26,0.7947630544682334,0.5085879213256791,2.298850058230278,1.004288894454555,0.8909885537598821
2011-10-27,0.8298541733050918,0.5980469872312514,2.195741390878675,1.0633852300130369,0.9316391454370941
2011-10-28,0.8233939525315723,0.5897624588777235,2.2437014500853105,1.070007811360587,0.9318886896769822
2011-10-31,0.7962322895893673,0.5353320002636945,2.3547632041683837,1.0222469948058461,0.906164144462399
2011-11-01,0.7831613261481104,0.47943273841734846,2.4356958342308177,0.9691985894582565,0.8834145877105418
2011-11-02,0.7825217076484534,0.49736900649171223,2.4275782724714814,0.9694200414375311,0.8866509822659039
2011-11-03,0.806599351087881,0.5390107207761539,2.4011139834108866,0.9885299836914746,0.9095866626973678
2011-11-04,0.8027645503944216,0.5258660158189864,2.4373436228489602,0.9776844534206623,0.9056402076938906
2011-11-07,0.8011581829405234,0.5274186158300631,2.446662146234905,0.9747005995219125,0.9054391769946826
2011-11-08,0.8064707891911725,0.556625846853422,2.4072835615864343,0.9834723427723358,0.9132030245623804
2011-11-09,0.7668814930012068,0.4744693435358064,2.4792533939787296,0.9445321145736915,0.8732698740712825
2011-11-10,0.7449505399324414,0.4872543391918436,2.443482021141984,0.9385207763665222,0.8613344591015656
2011-11-11,0.7566225887740241,0.5331383129179106,2.3952826817196478,0.9667761680704098,0.8790936506332417
2011-11-14,0.7470891866314934,0.5157308710039223,2.4546969561853373,0.9511462065552517,0.8724178492267365
2011-11-15,0.7722990854415661,0.5181831722973473,2.4464980552864377,0.9424412893368816,0.882963873233086
2011-11-16,0.7502790999181987,0.4898820788029087,2.4456124512127833,0.9340593547033349,0.8638840535847282
2011-11-17,0.7026801036302968,0.45775019437511455,2.44669030814099,0.9177862277131728,0.8300463012756619
2011-11-18,0.7006798398098558,0.45473819853884234,2.3953724083425274,0.9180071072582612,0.8240373288212537
2011-11-21,0.6747755136091855,0.4059144625876209,2.4168344329225233,0.8902115855602734,0.7964379204161312
2011-11-22,0.6817029624412902,0.3933188646670577,2.4354262204430634,0.8905255133759755,0.7985224362977416
2011-11-23,0.6585168351563422,0.34934849150260716,2.41099789628209,0.8539766043920063,0.7678073616198187
2011-11-24,,0.34544770521068224,2.3807767918143883,0.8509078178127888,0.7582425045583228
2011-11-25,0.6368641877344264,0.34119509968711526,2.3423131666948915,0.83781018236052,0.7408696796431801
2011-11-28,0.6461302550257886,0.42112207941671054,2.344610479439803,0.8665651427253211,0.7698122374940255
2011-11-29,0.6637196464489709,0.4292874539408239,2.319429928897776,0.8922457578294029,0.7831053961380057
2011-11-30,0.6916329894942489,0.5195639391797182,2.3209462385972532,0.9227489792098781,0.8238637463271847
2011-12-01,0.690694464168094,0.5119695939295381,2.349252102443079,0.9309683806454965,0.8256100056474044
2011-12-02,0.6849337130037865,0.5181567429830362,2.38247025329394,0.922770016373725,0.8254961479403173
2011-12-05,0.6666597274491696,0.5386577086273385,2.350159715409161,0.9319713904151354,0.820363789837439
2011-12-06,0.665535660128618,0.537727872259764,2.35048924754911,0.9298075376633402,0.819209783568878
2011-12-07,0.6444131471924803,0.5449808315359481,2.4019054109971956,0.9370319230226043,0.8163299724312733
2011-12-08,0.6316656937749899,0.49828127118889376,2.445697469701347,0.9193076073128505,0.7994951384101869
2011-12-09,0.6142837002213382,0.5403320455814911,2.39202402465402,0.9218938144089326,0.7967580054369957
2011-12-12,0.5898843163824153,0.49793945772311987,2.435602859361994,0.8944711919029257,0.7733539084484962
2011-12-13,0.6023882078554954,0.48333553397278395,2.4474372251359373,0.8787120724416642,0.7740443708010828
2011-12-14,0.5399607409855531,0.44802574771035786,2.47904697250367,0.8574227020094517,0.7338442701348201
2011-12-15,0.5371444515249828,0.45974799673961797,2.4756036801683727,0.8638645112161925,0.7361500827996759
2011-12-16,0.5414637676298214,0.4558384292922303,2.5127191166961884,0.8675050260719386,0.7412046659550589
2011-12-19,0.5648892682613325,0.4377835652486153,2.5152178985506546,0.8638968582347744,0.7479643388684286
2011-12-20,0.5913189691660079,0.5033031871149783,2.4650026654364883,0.8840712523518257,0.7758219468670313
2011-12-21,0.5969710218820282,0.49585170939129897,2.449738972993684,0.8845151577197436,0.7756298476340108
2011-12-22,0.6148711302460468,0.5209413559949972,2.4497089048641607,0.8879166910911238,0.7909103185454456
2011-12-23,0.6235728819139709,0.5396620871202871,2.4075178587285073,0.8983186065678773,0.7979511990877565
2011-12-27,0.6395878320541701,0.5416189641325548,2.426642958241252,0.8934644267883384,0.8069444390961534
2011-12-28,0.6257372610132701,0.5137946990101914,2.4700986352461998,0.8680627160984891,0.7924886361498651
2011-12-29,0.6103887746255946,0.5415805390890245,2.4944885183112726,0.8703853694457071,0.7940012418165859
2011-12-30,0.6357512956396656,0.5413666619149939,2.5234964070650507,0.8999642613066248,0.8144954315223873
2012-01-03,0.6633576961484003,0.5883046930235446,2.4739707789850103,0.9371851773300942,0.8416895699954863
2012-01-04,0.6580829683779701,0.5833833647182258,2.463580155617496,0.9266547336046296,0.8350557436746855
2012-01-05,0.6242858707731512,0.5753917213894011,2.485784222611437,0.8958659135566609,0.8126403301856673
2012-01-06,0.616517004717029,0.5740908347688838,2.5103600029601276,0.8839100076804407,0.8083362088323115
2012-01-09,0.6409714239875902,0.5742658681028483,2.5150004891221904,0.8907251907102639,0.8221940440232539
2012-01-10,0.6820278753258406,0.6086191315679821,2.4940611638542594,0.9095857206830956,0.8521551450355942
2012-01-11,0.6731651220328589,0.6079645381609485,2.542116514395831,0.891855564096665,0.8483595309860721
2012-01-12,0.6368452957426147,0.6120043316789658,2.526826240166275,0.9042887138871741,0.8326109985439218
2012-01-13,0.6275904510553008,0.6024491698803114,2.583667271833273,0.8910716231609523,0.8281523198745298
2012-01-16,,0.6267759145263385,2.5898821104225047,0.8653553434652075,0.835440331920915
2012-01-17,0.6475615151416418,0.6383233032929742,2.582550879628699,0.8897916114603015,0.8519713370102653
2012-01-18,0.638150613167383,0.6628570830363277,2.5577474748856126,0.9149042007860193,0.8558058160895854
2012-01-19,0.6542594420438017,0.6861826833346539,2.5080684322843396,0.9227198943518126,0.8664166616029103
2012-01-20,0.6592430122992596,0.688973278313881,2.4556010119603684,0.9372290744179778,0.8678215892613493
2012-01-23,0.6859013224552428,0.692099889362916,2.4332421614839292,0.9525390158122761,0.8826277153415605
2012-01-24,0.6956128248262502,0.6902616854481802,2.437044782466514,0.9413149093969588,0.885124265079083
2012-01-25,0.7130915219287082,0.7047311807676456,2.5094647607173726,0.9631980617500828,0.9074179409525341
2012-01-26,0.7238959522783965,0.7081806000557096,2.569355299244719,0.9775484530635343,0.9213575406576828
2012-01-27,0.7214174426394022,0.6960334802821921,2.580520679156268,0.9973881120668745,0.9220510387740806
2012-01-30,0.693889032526223,0.6776115597954326,2.6106376355653236,0.9905142988049737,0.9055150589511367
2012-01-31,0.6966361436859353,0.6837576258609628,2.6315973502857055,0.9925847533713799,0.9104781064697196
2012-02-01,0.702725373183554,0.7290554940841959,2.600852644696104,1.0111375756057122,0.924995668313366
2012-02-02,0.6968976520589287,0.7363236043485522,2.6117979866972156,1.0194398939392173,0.9263661759739517
2012-02-03,0.7085110667883885,0.7873351653698559,2.5286562034284463,1.0288246013216624,0.9387093875352038
2012-02-06,0.7213309098671523,0.7819607386586859,2.570044330774656,1.0248115512968252,0.9464790206447783
2012-02-07,0.7261186175664927,0.7913231165222482,2.507687584999812,1.035280607350527,0.9477108920270751
2012-02-08,0.7284725757410377,0.7967642887253479,2.494539592674836,1.031748451200548,0.9483409464440734
2012-02-09,0.7191431886758054,0.8030791338874299,2.456289473515464,1.0274690191193754,0.9411786491869355
2012-02-10,0.6823216110765222,0.7682243472491839,2.5389161830922387,0.9955070746916991,0.915913764094463
2012-02-13,0.6998242046454439,0.7955536798102376,2.5059802859104057,1.0140444100161348,0.9315602294015269
2012-02-14,0.7002122395993311,0.7930309003247996,2.529604929321473,0.9814490821300232,0.9269286305136302
2012-02-15,0.7016885990610837,0.7829992904796992,2.5543813309908154,0.9967758853873916,0.9303468304140109
2012-02-16,0.7115059289628775,0.8172322715971766,2.500313834873279,1.0099425906196697,0.9410828249385612
2012-02-17,0.7220718164324795,0.8316662078352361,2.493555357668358,1.0156885268536073,0.9501566170173965
2012-02-20,,0.8544610322496973,2.4651247197383936,1.054143746355822,0.9605527943459866
2012-02-21,0.739018044303437,0.8476036842322354,2.4430647562167387,1.051693108556553,0.9648940032515164
2012-02-22,0.7503221870827885,0.8290347113205118,2.4977485663486227,1.0365875576752397,0.9678412769641087
2012-02-23,0.7482065879920895,0.8499974146322472,2.505586817549505,1.0487108552634605,0.9747007161224178
2012-02-24,0.7572130255370049,0.8516114518518979,2.5028959317281427,1.0577596140632708,0.9809896046088445
2012-02-27,0.753746927049607,0.8525577090610756,2.5546272338479943,1.0594178418455684,0.9842350901963103
2012-02-28,0.7624019496808866,0.8639616392393524,2.5659628908517016,1.077481738861329,0.9955633126141219
2012-02-29,0.7498525709365291,0.8371653678148158,2.5308867561272486,1.073868133263876,0.9794734895063557
2012-03-01,0.7608468549863943,0.8761566423380897,2.496273218439205,1.0816267449435872,0.9925191471078054
2012-03-02,0.7481950551673617,0.8567562832987567,2.555080823247404,1.0595415628493672,0.9825631563655588
2012-03-05,0.7149080076917849,0.8429466895293587,2.5310037834974546,1.0458107514058952,0.9583633034848632
2012-03-06,0.6576067686100971,0.7462318048393941,2.579480404565336,1.0083235630939895,0.904634145165628
2012-03-07,0.6477216641399193,0.7799420823344736,2.5648313786751715,1.015954085881224,0.9079008313604415
2012-03-08,0.6584119190816202,0.8345089965155092,2.5430691601944675,1.059567719679333,0.9324026558266261
2012-03-09,0.6710795039901101,0.8564582601114822,2.5301559026577927,1.0342084011642532,0.9377837080748932
2012-03-12,0.6811941408013487,0.8552479626672121,2.538448564605626,1.0263247148369192,0.9416462792582304
2012-03-13,0.697491083878411,0.9318153497878152,2.459843881553463,1.0259449324995271,0.9607789212976747
2012-03-14,0.6714824051559405,0.927990396208304,2.322842346715941,1.0121401287412688,0.9328528899537203
2012-03-15,0.7011296513818512,0.9499369430337608,2.3129742394459663,1.037684407422186,0.9565491613861529
2012-03-16,0.7020793324021031,0.9569107887696702,2.267231088285949,1.0499050926269617,0.9570931726364444
2012-03-19,0.7010111013977613,0.967738844475402,2.2199960254625113,1.0666992557424655,0.9583005453259971
2012-03-20,0.6593161759405151,0.9397689555350565,2.2255180734464783,1.0422357875598425,0.9269902927741367
2012-03-21,0.6520628556350383,0.9317078373868933,2.2928764686307037,1.032533961681507,0.9254289838629903
2012-03-22,0.63262551758307,0.8938364034228189,2.298662518432468,1.0218413174490286,0.9054984700824511
2012-03-23,0.6473650325310605,0.9100806047291041,2.3656659522263954,1.0350777258509052,0.9247503098476749
2012-03-26,0.6605120797489019,0.9698437728348714,2.344714340856458,1.0582418989970457,0.9478236725712772
2012-03-27,0.6637049213467983,0.9415854772910295,2.3985958949397355,1.0624028181681358,0.9481549192657936
2012-03-28,0.6222707083693007,0.9082162283298909,2.4065922796534402,1.0421206482855216,0.9168655016669921
2012-03-29,0.5838362905587411,0.8883805547397782,2.445448134427199,1.0404114149878947,0.8963943591198066
2012-03-30,0.618405747339347,0.906921428537252,2.4168473260255343,1.0487874970640816,0.9168205000305549
2012-04-02,0.638309411293886,0.9507173390726092,2.4392722877248145,1.072026436224405,0.9431692146280731
2012-04-03,0.6291813007186132,0.9229294108425787,2.372885842386941,1.0305933958441,0.9186148125315658
2012-04-04,0.5855445807633043,0.848056912536472,2.4310641717598744,1.004739481620125,0.8797379199600057
2012-04-05,0.6029693590562513,0.8426874877092706,2.4935687957055905,0.9987429593888034,0.8911795374778683
2012-04-06,,0.8340098755822638,2.599998836268359,1.0004764944962377,0.9004972381558347
2012-04-09,0.5903891192475959,0.7834913401811128,2.6017138041975523,1.00041987841806,0.8848861437106557
2012-04-10,0.5580537591369021,0.7021117870486644,2.6675416280196464,0.9706587826819257,0.8499196132140658
2012-04-11,0.5583796362430147,0.7289065105043692,2.627684151315366,0.9825018069434391,0.8552258779585306
2012-04-12,0.6021931919538109,0.7952846726801768,2.6174689589926796,1.022063671824368,0.8989081668929947
2012-04-13,0.5689491771377975,0.7267461168789798,2.6524926186298314,0.9869193619502632,0.8628498561504455
2012-04-16,0.5540617311406759,0.7297330269725368,2.6555357851128445,0.9928021868623417,0.8576490655810005
2012-04-17,0.5616883963351669,0.7984650871773218,2.637130588839214,1.017668330337693,0.8806626925577998
2012-04-18,0.534504245585316,0.7733864787259269,2.6552584872481715,1.0089979370470237,0.8613728605111592
2012-04-19,0.5479420418962855,0.7504244362047142,2.674949418913616,0.9955123751977577,0.8616681906694006
