episode,reward,steps,epsilon_end,last_loss
1,-2.238045,1500,0.2925,0.001746
2,0.885186,1500,0.285,0.001634
3,0.599309,1500,0.2775,0.002069
4,-1.336819,1500,0.27,0.001903
5,-1.748377,1500,0.2625,0.002897
6,-0.624623,1500,0.255,0.001177
7,-1.693412,1500,0.2475,0.001519
8,1.143282,1500,0.24,0.002321
9,0.782409,1500,0.2325,0.002479
10,1.06991,1500,0.225,0.002657
11,0.413081,1500,0.2175,0.001205
12,1.154579,1500,0.21,0.003907
13,-2.855385,1500,0.2025,0.001223
14,2.326298,1500,0.195,0.001163
15,1.050987,1500,0.1875,0.001167
16,1.449232,1500,0.18,0.002675
17,0.912587,1500,0.1725,0.001991
18,1.220544,1500,0.165,0.001186
19,2.503404,1500,0.1575,0.001454
20,0.968796,1500,0.15,0.001951
21,0.576975,1500,0.1425,0.001602
22,2.426946,1500,0.135,0.00209
23,1.478409,1500,0.1275,0.001832
24,2.07839,1500,0.12,0.001355
25,1.206305,1500,0.1125,0.002587
26,2.724888,1500,0.105,0.002047
27,2.959276,1500,0.0975,0.002002
28,1.366472,1500,0.09,0.001604
29,2.13886,1500,0.0825,0.001779
30,2.089798,1500,0.075,0.001178
31,2.433166,1500,0.0675,0.001623
32,3.279578,1500,0.06,0.001251
33,3.24267,1500,0.0525,0.001134
34,2.858219,1500,0.05,0.001266
35,2.623292,1500,0.05,0.007152
36,2.333985,1500,0.05,0.002345
37,1.606331,1500,0.05,0.001739
38,2.383899,1500,0.05,0.00135
39,3.456033,1500,0.05,0.000492
40,2.602855,1500,0.05,0.00763
41,3.000103,1500,0.05,0.006855
42,3.332257,1500,0.05,0.000591
43,3.176592,1500,0.05,0.001218
44,2.624387,1500,0.05,0.001245
45,2.694719,1500,0.05,0.001101
46,3.337573,1500,0.05,0.001309
47,3.515615,1500,0.05,0.000919
48,1.849042,1500,0.05,0.001129
49,3.145027,1500,0.05,0.001715
50,1.927347,1500,0.05,0.001056
51,2.999688,1500,0.05,0.00194
52,2.52224,1500,0.05,0.001659
53,3.126466,1500,0.05,0.000863
54,1.949128,1500,0.05,0.001075
55,3.971105,1500,0.05,0.001308
56,3.558352,1500,0.05,0.001941
57,3.59358,1500,0.05,0.002181
58,2.506532,1500,0.05,0.001044
59,2.341744,1500,0.05,0.000792
60,2.011293,1500,0.05,0.001465
61,3.618709,1500,0.05,0.000804
62,3.318203,1500,0.05,0.002443
63,2.870311,1500,0.05,0.00209
64,2.791714,1500,0.05,0.000645
65,2.291087,1500,0.05,0.001321
66,2.435344,1500,0.05,0.001436
67,2.456645,1500,0.05,0.003859
68,3.175454,1500,0.05,0.000909
69,3.525596,1500,0.05,0.001782
70,2.948644,1500,0.05,0.002684
71,3.518407,1500,0.05,0.001207
72,1.800863,1500,0.05,0.001034
73,2.147269,1500,0.05,0.002899
74,3.154716,1500,0.05,0.0021
75,3.32381,1500,0.05,0.002547
