date,asset,DQN_cum_return,Long_cum_return
2012-01-19,All,0.1703680000000001,0.0
2012-01-20,All,0.17588625000000008,0.0
2012-01-23,All,0.1442900000000001,0.0
2012-01-24,All,0.13675075,0.0
2012-01-25,All,0.15000325000000003,0.0
2012-01-26,All,0.16189700000000007,0.0
2012-01-27,All,0.17941650000000003,0.0
2012-01-30,All,0.18786025000000006,0.0
2012-01-31,All,0.22198875000000012,0.0
2012-02-01,All,0.24279450000000008,0.0
2012-02-02,All,0.2415337500000001,0.0
2012-02-03,All,0.2651232500000001,0.0
2012-02-06,All,0.27032575000000003,0.0
2012-02-07,All,0.26143950000000005,0.0
2012-02-08,All,0.24012825000000004,0.0
2012-02-09,All,0.22487975,0.0
2012-02-10,All,0.21826525000000002,0.0
2012-02-13,All,0.21653275000000005,0.0
2012-02-14,All,0.1959315000000001,0.0
2012-02-15,All,0.2102062500000001,0.0
2012-02-16,All,0.1924225000000001,0.0
2012-02-17,All,0.2013515000000001,0.0
2012-02-21,All,0.13894650000000014,0.0
2012-02-22,All,0.11657450000000014,0.0
2012-02-23,All,0.13754700000000014,0.0
2012-02-24,All,0.1445237500000001,0.0
2012-02-27,All,0.15612225000000007,0.0
2012-02-28,All,0.1607170000000001,0.0
2012-02-29,All,0.22725200000000007,0.0
2012-03-01,All,0.21393725000000013,0.0
2012-03-02,All,0.20230275000000011,0.0
2012-03-05,All,0.1782167500000001,0.0
2012-03-06,All,0.12712675000000012,0.0
2012-03-07,All,0.13507650000000013,0.0
2012-03-08,All,0.1371062500000001,0.0
2012-03-09,All,0.13715775000000013,0.0
2012-03-12,All,0.1282422500000001,0.0
2012-03-13,All,0.1807240000000001,0.0
2012-03-14,All,0.13339450000000014,0.0
2012-03-15,All,0.1601452500000001,0.0
2012-03-16,All,0.15777725000000012,0.0
2012-03-19,All,0.1611880000000001,0.0
2012-03-20,All,0.14562175000000013,0.0
2012-03-21,All,0.1516197500000001,0.0
2012-03-22,All,0.12235575000000015,0.0
2012-03-23,All,0.1362530000000002,0.0
2012-03-26,All,0.12307425000000019,0.0
2012-03-27,All,0.10670925000000017,0.0
2012-03-28,All,0.0818377500000002,0.0
2012-03-29,All,0.07722075000000017,0.0
2012-03-30,All,0.06585225000000018,0.0
2012-04-02,All,0.1185345000000002,0.0
2012-04-03,All,0.05002425000000013,0.0
2012-04-04,All,0.01937250000000012,0.0
2012-04-05,All,0.03802875000000021,0.0
2012-04-09,All,0.03388650000000027,0.0
2012-04-10,All,-0.03408324999999967,0.0
2012-04-11,All,-0.012558249999999778,0.0
2012-04-12,All,0.08441675000000029,0.0
2012-04-13,All,-0.0004684999999998024,0.0
2012-04-16,All,-0.004398249999999819,0.0
2012-04-17,All,0.047046000000000275,0.0
2012-04-18,All,0.03452650000000024,0.0
2012-04-19,All,0.025426000000000226,0.0
2012-04-20,All,0.03320675000000027,0.0
2012-04-23,All,-0.00010149999999972681,0.0
2012-04-24,All,0.012425500000000173,0.0
2012-04-25,All,0.050650750000000244,0.0
2012-04-26,All,0.08462875000000031,0.0
2012-04-27,All,0.13083550000000024,0.0
2012-04-30,All,0.10191800000000024,0.0
2012-05-01,All,0.09943300000000019,0.0
2012-05-02,All,0.08333700000000023,0.0
2012-05-03,All,0.029432250000000278,0.0
2012-05-04,All,-0.04807274999999977,0.0
2012-05-07,All,-0.02289249999999971,0.0
2012-05-08,All,-0.08631124999999978,0.0
2012-05-09,All,-0.14405074999999967,0.0
2012-05-10,All,-0.13675799999999977,0.0
2012-05-11,All,-0.1631449999999997,0.0
2012-05-14,All,-0.2414112499999997,0.0
2012-05-15,All,-0.2971387499999998,0.0
2012-05-16,All,-0.3473727499999998,0.0
2012-05-17,All,-0.4410774999999997,0.0
2012-05-18,All,-0.5240312499999997,0.0
2012-05-21,All,-0.45708624999999975,0.0
2012-05-22,All,-0.4155529999999998,0.0
2012-05-23,All,-0.5150169999999997,0.0
2012-05-24,All,-0.5251819999999997,0.0
2012-05-25,All,-0.5389944999999998,0.0
2012-05-29,All,-0.5394409999999998,0.0
2012-05-30,All,-0.5456342499999999,0.0
2012-05-31,All,-0.5829992499999997,0.0
2012-06-01,All,-0.7191894999999999,0.0
2012-06-04,All,-0.68587625,0.0
2012-06-05,All,-0.6517994999999999,0.0
2012-06-06,All,-0.5413984999999999,0.0
2012-06-07,All,-0.5117997499999999,0.0
2012-06-08,All,-0.51628625,0.0
2012-06-11,All,-0.5590492499999999,0.0
2012-06-12,All,-0.6335267499999999,0.0
2012-06-13,All,-0.6298824999999999,0.0
2012-06-14,All,-0.6406507499999999,0.0
2012-06-15,All,-0.587627,0.0
2012-06-18,All,-0.6043369999999999,0.0
2012-06-19,All,-0.6036349999999999,0.0
2012-06-20,All,-0.6478197499999999,0.0
2012-06-21,All,-0.67330875,0.0
2012-06-22,All,-0.69516525,0.0
2012-06-25,All,-0.69837275,0.0
2012-06-26,All,-0.7074217500000001,0.0
2012-06-27,All,-0.726767,0.0
2012-06-28,All,-0.7440595000000001,0.0
2012-06-29,All,-0.630995,0.0
2012-07-02,All,-0.67319025,0.0
2012-07-03,All,-0.723761,0.0
2012-07-05,All,-0.7460157500000001,0.0
2012-07-06,All,-0.71343,0.0
2012-07-09,All,-0.7394964999999999,0.0
2012-07-10,All,-0.7435492499999998,0.0
2012-07-11,All,-0.7602482499999998,0.0
2012-07-12,All,-0.7673554999999999,0.0
2012-07-13,All,-0.7218819999999999,0.0
2012-07-16,All,-0.7337502499999999,0.0
2012-07-17,All,-0.7254234999999999,0.0
2012-07-18,All,-0.7195612499999999,0.0
2012-07-19,All,-0.7224967499999999,0.0
2012-07-20,All,-0.7898852499999999,0.0
2012-07-23,All,-0.8023327499999999,0.0
2012-07-24,All,-0.8031137499999998,0.0
2012-07-25,All,-0.8034919999999999,0.0
2012-07-26,All,-0.7698114999999999,0.0
2012-07-27,All,-0.7552864999999999,0.0
2012-07-30,All,-0.76167875,0.0
2012-07-31,All,-0.7673964999999999,0.0
2012-08-01,All,-0.8000784999999999,0.0
2012-08-02,All,-0.8045722499999999,0.0
2012-08-03,All,-0.86125925,0.0
2012-08-06,All,-0.86842275,0.0
2012-08-07,All,-0.9097815,0.0
2012-08-08,All,-0.9185165000000001,0.0
2012-08-09,All,-0.92792575,0.0
2012-08-10,All,-0.9004915,0.0
2012-08-13,All,-0.9212697500000001,0.0
2012-08-14,All,-0.97044375,0.0
2012-08-15,All,-0.9883330000000001,0.0
2012-08-16,All,-1.0142987500000002,0.0
2012-08-17,All,-1.0104522500000002,0.0
2012-08-20,All,-1.0013222500000003,0.0
2012-08-21,All,-0.9858597500000003,0.0
2012-08-22,All,-0.9394292500000003,0.0
2012-08-23,All,-0.9270247500000004,0.0
2012-08-24,All,-0.9584447500000004,0.0
2012-08-27,All,-0.9593512500000004,0.0
2012-08-28,All,-0.9552925000000004,0.0
2012-08-29,All,-0.9559710000000005,0.0
2012-08-30,All,-0.9488932500000005,0.0
2012-08-31,All,-0.9246445000000005,0.0
2012-09-04,All,-0.9518897500000005,0.0
2012-09-05,All,-0.9667075000000006,0.0
2012-09-06,All,-0.9371870000000007,0.0
2012-09-07,All,-0.9158795000000006,0.0
2012-09-10,All,-0.9255925000000005,0.0
2012-09-11,All,-0.9282537500000005,0.0
2012-09-12,All,-0.9955277500000007,0.0
2012-09-13,All,-1.0011670000000006,0.0
2012-09-14,All,-1.0819027500000007,0.0
2012-09-17,All,-1.0939035000000006,0.0
2012-09-18,All,-1.0889437500000008,0.0
2012-09-19,All,-1.0616845000000008,0.0
2012-09-20,All,-1.0711312500000008,0.0
2012-09-21,All,-1.0619512500000008,0.0
2012-09-24,All,-1.0623147500000008,0.0
2012-09-25,All,-1.0661550000000009,0.0
2012-09-26,All,-1.069806250000001,0.0
2012-09-27,All,-1.056156000000001,0.0
2012-09-28,All,-1.065396750000001,0.0
2012-10-01,All,-1.055117750000001,0.0
2012-10-02,All,-1.071018000000001,0.0
2012-10-03,All,-1.1207455000000008,0.0
2012-10-04,All,-1.085273750000001,0.0
2012-10-05,All,-1.1530565000000008,0.0
2012-10-08,All,-1.1653847500000007,0.0
2012-10-09,All,-1.2182050000000009,0.0
2012-10-10,All,-1.2356072500000008,0.0
2012-10-11,All,-1.174968250000001,0.0
2012-10-12,All,-1.202099000000001,0.0
2012-10-15,All,-1.1889377500000007,0.0
2012-10-16,All,-1.1529775000000009,0.0
2012-10-17,All,-1.0704830000000007,0.0
2012-10-18,All,-1.1008532500000008,0.0
2012-10-19,All,-1.1219690000000009,0.0
2012-10-22,All,-1.1375825000000008,0.0
2012-10-23,All,-1.1681662500000007,0.0
2012-10-24,All,-1.1618777500000008,0.0
2012-10-25,All,-1.1764100000000008,0.0
2012-10-26,All,-1.1737992500000007,0.0
2012-10-29,All,-1.2176825000000007,0.0
2012-10-30,All,-1.1774930000000006,0.0
2012-10-31,All,-1.1664147500000006,0.0
2012-11-01,All,-1.1363020000000006,0.0
2012-11-02,All,-1.2532870000000003,0.0
2012-11-05,All,-1.2413812500000003,0.0
2012-11-06,All,-1.1730425000000004,0.0
2012-11-07,All,-1.2413217500000004,0.0
2012-11-08,All,-1.2570385000000004,0.0
2012-11-09,All,-1.2895207500000003,0.0
2012-11-12,All,-1.2980045000000004,0.0
2012-11-13,All,-1.2876132500000006,0.0
2012-11-14,All,-1.3419620000000003,0.0
2012-11-15,All,-1.3627260000000005,0.0
2012-11-16,All,-1.3484730000000005,0.0
2012-11-19,All,-1.2470267500000005,0.0
2012-11-20,All,-1.2413277500000006,0.0
2012-11-21,All,-1.2302012500000004,0.0
2012-11-23,All,-1.1474302500000004,0.0
2012-11-26,All,-1.1751035000000003,0.0
2012-11-27,All,-1.16910375,0.0
2012-11-28,All,-1.1727107500000002,0.0
2012-11-29,All,-1.1653945000000003,0.0
2012-11-30,All,-1.1661362500000003,0.0
2012-12-03,All,-1.1565010000000002,0.0
2012-12-04,All,-1.1534690000000003,0.0
2012-12-05,All,-1.1453192500000002,0.0
2012-12-06,All,-1.1608770000000002,0.0
2012-12-07,All,-1.179459,0.0
2012-12-10,All,-1.15059675,0.0
2012-12-11,All,-1.12280025,0.0
2012-12-12,All,-1.1216300000000001,0.0
2012-12-13,All,-1.1816982500000002,0.0
2012-12-14,All,-1.1435377500000001,0.0
2012-12-17,All,-1.14262075,0.0
2012-12-18,All,-1.1667420000000002,0.0
2012-12-19,All,-1.1921207500000002,0.0
2012-12-20,All,-1.1771070000000001,0.0
2012-12-21,All,-1.2221830000000002,0.0
2012-12-24,All,-1.26192575,0.0
2012-12-26,All,-1.3060512499999999,0.0
2012-12-27,All,-1.3064037499999999,0.0
2012-12-28,All,-1.3485992500000001,0.0
2012-12-31,All,-1.3177725,0.0
2013-01-02,All,-1.2598677500000002,0.0
2013-01-03,All,-1.3166950000000002,0.0
2013-01-04,All,-1.3259597500000002,0.0
2013-01-07,All,-1.3120850000000002,0.0
2013-01-08,All,-1.3081902500000002,0.0
2013-01-09,All,-1.3355287500000002,0.0
2013-01-10,All,-1.2972112500000001,0.0
2013-01-11,All,-1.3117515000000002,0.0
2013-01-14,All,-1.3325635000000002,0.0
2013-01-15,All,-1.3388090000000001,0.0
2013-01-16,All,-1.3296287500000001,0.0
2013-01-17,All,-1.32193775,0.0
2013-01-18,All,-1.377567,0.0
2013-01-22,All,-1.3241335,0.0
2013-01-23,All,-1.33506625,0.0
2013-01-24,All,-1.35901525,0.0
2013-01-25,All,-1.377451,0.0
2013-01-28,All,-1.3977495,0.0
2013-01-29,All,-1.391804,0.0
2013-01-30,All,-1.3571980000000001,0.0
2013-01-31,All,-1.3289692499999999,0.0
2013-02-01,All,-1.35201175,0.0
2013-02-04,All,-1.31123625,0.0
2013-02-05,All,-1.3301565,0.0
2013-02-06,All,-1.3423132500000001,0.0
2013-02-07,All,-1.3729665000000002,0.0
2013-02-08,All,-1.3476062500000001,0.0
2013-02-11,All,-1.3644657500000001,0.0
2013-02-12,All,-1.3708097500000003,0.0
2013-02-13,All,-1.3846550000000002,0.0
2013-02-14,All,-1.402365,0.0
2013-02-15,All,-1.4345175000000001,0.0
2013-02-19,All,-1.473228,0.0
2013-02-20,All,-1.50974825,0.0
2013-02-21,All,-1.4859402499999999,0.0
2013-02-22,All,-1.47980075,0.0
2013-02-25,All,-1.470286,0.0
2013-02-26,All,-1.4690864999999997,0.0
2013-02-27,All,-1.4296017499999998,0.0
2013-02-28,All,-1.4429567499999998,0.0
2013-03-01,All,-1.4546932499999998,0.0
2013-03-04,All,-1.4422204999999997,0.0
2013-03-05,All,-1.4218829999999998,0.0
2013-03-06,All,-1.4392377499999998,0.0
2013-03-07,All,-1.4536817499999997,0.0
2013-03-08,All,-1.4821399999999998,0.0
2013-03-11,All,-1.48298125,0.0
2013-03-12,All,-1.4626017499999997,0.0
2013-03-13,All,-1.4639512499999998,0.0
2013-03-14,All,-1.46391075,0.0
2013-03-15,All,-1.430651,0.0
2013-03-18,All,-1.3823239999999999,0.0
2013-03-19,All,-1.367325,0.0
2013-03-20,All,-1.3721247499999998,0.0
2013-03-21,All,-1.3477119999999998,0.0
2013-03-22,All,-1.30922575,0.0
2013-03-25,All,-1.3456835,0.0
2013-03-26,All,-1.335202,0.0
2013-03-27,All,-1.3471639999999998,0.0
2013-03-28,All,-1.32022225,0.0
2013-04-01,All,-1.2626505000000001,0.0
2013-04-02,All,-1.2746575,0.0
2013-04-03,All,-1.27022625,0.0
2013-04-04,All,-1.2780317499999998,0.0
2013-04-05,All,-1.2051292499999997,0.0
2013-04-08,All,-1.2007845,0.0
2013-04-09,All,-1.17678925,0.0
2013-04-10,All,-1.1408374999999997,0.0
2013-04-11,All,-1.1141735,0.0
2013-04-12,All,-1.0998934999999999,0.0
2013-04-15,All,-1.1542887499999999,0.0
2013-04-16,All,-1.1001257499999997,0.0
2013-04-17,All,-1.1863747499999997,0.0
2013-04-18,All,-1.2030947499999995,0.0
2013-04-19,All,-1.1898714999999997,0.0
2013-04-22,All,-1.1802092499999997,0.0
2013-04-23,All,-1.1317652499999995,0.0
2013-04-24,All,-1.1404232499999998,0.0
2013-04-25,All,-1.1343219999999996,0.0
2013-04-26,All,-1.1273102499999996,0.0
2013-04-29,All,-1.0677039999999998,0.0
2013-04-30,All,-1.0498354999999997,0.0
2013-05-01,All,-1.0557099999999997,0.0
2013-05-02,All,-1.0773282499999999,0.0
2013-05-03,All,-1.0887477499999998,0.0
2013-05-06,All,-1.1180167499999998,0.0
2013-05-07,All,-1.1053745,0.0
2013-05-08,All,-1.0985147499999999,0.0
2013-05-09,All,-1.1310147499999998,0.0
2013-05-10,All,-1.2040124999999997,0.0
2013-05-13,All,-1.2200692499999999,0.0
2013-05-14,All,-1.28156375,0.0
2013-05-15,All,-1.3012124999999999,0.0
2013-05-16,All,-1.2592465,0.0
2013-05-17,All,-1.3506174999999998,0.0
2013-05-20,All,-1.352439,0.0
2013-05-21,All,-1.3436219999999999,0.0
2013-05-22,All,-1.38259,0.0
2013-05-23,All,-1.31929,0.0
2013-05-24,All,-1.3434065,0.0
2013-05-28,All,-1.4431712499999998,0.0
2013-05-29,All,-1.4311919999999998,0.0
2013-05-30,All,-1.4560524999999997,0.0
2013-05-31,All,-1.4532934999999996,0.0
2013-06-03,All,-1.4747757499999996,0.0
2013-06-04,All,-1.4621664999999995,0.0
2013-06-05,All,-1.4771552499999996,0.0
2013-06-06,All,-1.4476632499999997,0.0
2013-06-07,All,-1.4532142499999998,0.0
2013-06-10,All,-1.4814982499999998,0.0
2013-06-11,All,-1.4765654999999998,0.0
2013-06-12,All,-1.5246669999999996,0.0
2013-06-13,All,-1.5262702499999998,0.0
2013-06-14,All,-1.5366032499999998,0.0
2013-06-17,All,-1.5275309999999998,0.0
2013-06-18,All,-1.50261875,0.0
2013-06-19,All,-1.58427675,0.0
2013-06-20,All,-1.60147075,0.0
2013-06-21,All,-1.6568072500000002,0.0
2013-06-24,All,-1.6861905000000001,0.0
2013-06-25,All,-1.6763305,0.0
2013-06-26,All,-1.66391225,0.0
2013-06-27,All,-1.65885375,0.0
2013-06-28,All,-1.6761105,0.0
2013-07-01,All,-1.653051,0.0
2013-07-02,All,-1.6615837500000001,0.0
2013-07-03,All,-1.6813690000000001,0.0
2013-07-05,All,-1.81689625,0.0
2013-07-08,All,-1.79556025,0.0
