date,return,cumulative
2011-01-03,0.0,1.0
2011-01-04,-0.026324804729700557,0.9736751952702994
2011-01-05,-0.005562883666032521,0.9682587534305093
2011-01-06,-0.017698351704847782,0.9511221694709986
2011-01-07,-0.014059259791839614,0.9377500957966277
2011-01-10,0.02529133870526315,0.9614670510903132
2011-01-11,0.018540048113456074,0.9792926964770303
2011-01-12,0.006748004055428886,0.9859009675643092
2011-01-13,0.006015291685885782,0.9918314494576056
2011-01-14,0.003854107723059374,0.9956540747069333
2011-01-18,0.0013447387672270745,0.9969929693399394
2011-01-19,-0.0026884493241388584,0.9943126042653463
2011-01-20,-0.02887898968319101,0.9655978608249005
2011-01-21,-0.003560709998491131,0.9621596468673397
2011-01-24,-0.02021873466207477,0.9427059962647734
2011-01-25,-0.019289133994851493,0.9245220139850722
2011-01-26,0.026950023817592428,0.9494379042818584
2011-01-27,-0.008809536576872994,0.9410737963366177
2011-01-28,-0.00011276366732182001,0.9409676774041223
2011-01-31,0.00414914133793346,0.9448718852920991
2011-02-01,0.0014315701364981358,0.9462245356659
2011-02-02,0.024721482077154345,0.9696166085653284
2011-02-03,-0.019867973399350185,0.9503522915787843
2011-02-04,-0.006831893054978077,0.9438595863581647
2011-02-07,-0.013062156917640242,0.9315307443329354
2011-02-08,0.0023732510297282323,0.933741500631147
2011-02-09,0.006223645535318477,0.9395527767526916
2011-02-10,0.022219514364273506,0.9604291831717411
2011-02-11,0.001706505234276956,0.9620681605999761
2011-02-14,0.0006455664009254618,0.9626892394798596
2011-02-15,-0.02566826602105514,0.9379786759852834
2011-02-16,0.004121414969439781,0.9418444753415044
2011-02-17,0.001127647645147517,0.9429065440462185
2011-02-18,-0.0016452888783468806,0.9413551903959788
2011-02-22,0.03797734207916146,0.977105358479641
2011-02-23,0.022795376941118512,0.999378843437371
2011-02-24,-0.006696677014476931,0.9926863261077694
2011-02-25,0.027330387036807097,1.019816827606441
2011-02-28,-0.004582009849076696,1.015144016858094
2011-03-01,0.013082096247427127,1.0284242285916314
2011-03-02,0.023699208230501756,1.0527970685343178
2011-03-03,0.011326110115412678,1.0647211640617211
2011-03-04,0.007374896665340025,1.0725733726240767
2011-03-07,-0.01171286975157334,1.060010460411525
2011-03-08,-0.026368212180322453,1.0320598796780327
2011-03-09,-0.004223388664051864,1.0277010896815777
2011-03-10,-0.011788680336074773,1.0155858500542858
2011-03-11,-0.00024974606575943817,1.0153322114837937
2011-03-14,-0.02575568041405936,0.9891816395307169
2011-03-15,-0.05176190193568934,0.9379797165087436
2011-03-16,-0.009615185774678946,0.9289608672816313
2011-03-17,0.021057171668699193,0.9485221557374842
2011-03-18,-0.004962348399753481,0.9438152583358296
2011-03-21,-0.009783449265552042,0.9345814896398471
2011-03-22,-0.0016332735228528703,0.93305506243787
2011-03-23,0.006340628230225694,0.9389712177071184
2011-03-24,-0.012008320613337035,0.927695750278196
2011-03-25,0.012499374087840335,0.9392913665006228
2011-03-28,0.004903539856767942,0.9438972191533765
2011-03-29,0.0009711268681395017,0.9448138631036587
2011-03-30,0.00514135266754068,0.9496714843790561
2011-03-31,0.042258436690637106,0.9898031166785919
2011-04-01,-0.005592161182543861,0.9842679781111409
2011-04-04,0.01281810396283764,0.9968844273818614
2011-04-05,0.01444107336370544,1.0112805085328185
2011-04-06,-0.010935804389004268,1.0002213427090907
2011-04-07,-0.004614659303554194,0.9956056619843447
2011-04-08,0.0011286098312961398,0.9967293123225544
2011-04-11,-0.0025479381274126516,0.9941897077049779
2011-04-12,-0.043015393387041745,0.9514242463267003
2011-04-13,0.00201330953341726,0.9533397578321541
2011-04-14,0.0055691230001668176,0.9586490242044706
2011-04-15,0.007791529196410689,0.9661183660656705
2011-04-18,-0.026179861752546964,0.9408255208054747
2011-04-19,0.004989232466589132,0.945519518039273
2011-04-20,0.031217522073937815,0.9750362944650032
2011-04-21,-0.017987476393465925,0.9574978521355415
2011-04-25,-0.003545025657836665,0.9541034976823975
2011-04-26,0.006121949017333602,0.9599444706524689
2011-04-27,-0.01703609646544022,0.9435907640489675
2011-04-28,-0.011910576674301803,0.9323520539045992
2011-04-29,-0.003384064729684473,0.9291969142033318
2011-05-02,0.0179078434573166,0.9458368270839067
2011-05-03,0.03260239064659565,0.9766733688084329
2011-05-04,0.026144303462505052,1.0022078137463077
2011-05-05,-0.005459763556800649,0.9967359960484747
2011-05-06,-0.0020553145970967726,0.9946873900063445
2011-05-09,0.009971431614306997,1.0046058472934063
2011-05-10,0.00028589582152226643,1.0048930599074242
2011-05-11,0.002576362334048349,1.0074820285367163
2011-05-12,-0.016250374765903724,0.9911100680030818
2011-05-13,-0.009522503534967088,0.981672218876981
2011-05-16,0.010659594754504786,0.992136446911965
2011-05-17,-0.006892558934419388,0.9852980879806388
2011-05-18,-0.03337683414167684,0.9524119571179978
2011-05-19,-0.004348896834503007,0.9482700157725444
