date,DQN_cum_return,Long_cum_return
2011-06-20,0.23117,-0.00066
2011-06-21,0.280261,0.082319
2011-06-22,0.274271,0.037864
2011-06-23,0.194669,-0.101432
2011-06-24,0.130443,-0.12571
2011-06-27,0.176194,-0.198312
2011-06-28,0.12651,-0.102528
2011-06-29,0.142798,-0.014167
2011-06-30,0.273042,-0.051808
2011-07-01,0.265622,-0.046202
2011-07-05,0.240802,0.078375
2011-07-06,0.304834,0.062369
2011-07-07,0.251218,0.222489
2011-07-08,0.239057,0.217616
2011-07-11,0.239622,0.166424
2011-07-12,0.203704,0.254707
2011-07-13,0.238556,0.402168
2011-07-14,0.275812,0.355834
2011-07-15,0.268476,0.387637
2011-07-18,0.255251,0.37232
2011-07-19,0.226086,0.399178
2011-07-20,0.176189,0.390115
2011-07-21,0.191503,0.367845
2011-07-22,0.281053,0.419202
2011-07-25,0.253348,0.404733
2011-07-26,0.261367,0.454577
2011-07-27,0.277394,0.409091
2011-07-28,0.26334,0.3479
2011-07-29,0.290496,0.307275
2011-08-01,0.295293,0.301936
2011-08-02,0.270043,0.337949
2011-08-03,0.258244,0.259699
2011-08-04,0.271461,0.05116
2011-08-05,0.333436,0.026267
2011-08-08,0.39569,-0.102244
2011-08-09,0.43772,-0.06711
2011-08-10,0.422179,-0.036545
2011-08-11,0.398446,0.057594
2011-08-12,0.388253,0.073893
2011-08-15,0.358586,0.152434
2011-08-16,0.35801,0.189494
2011-08-17,0.312881,0.221195
2011-08-18,0.367015,0.092499
2011-08-19,0.354168,0.180339
2011-08-22,0.388922,0.247128
2011-08-23,0.364043,0.251553
2011-08-24,0.299313,0.129757
2011-08-25,0.306735,0.169316
2011-08-26,0.386872,0.280505
2011-08-29,0.401243,0.296218
2011-08-30,0.408275,0.341584
2011-08-31,0.448399,0.393333
2011-09-01,0.45697,0.331749
2011-09-02,0.399484,0.375874
2011-09-06,0.381765,0.308442
2011-09-07,0.43396,0.345622
2011-09-08,0.401094,0.346128
2011-09-09,0.39328,0.282722
2011-09-12,0.331415,0.247143
2011-09-13,0.360209,0.238954
2011-09-14,0.378391,0.209856
2011-09-15,0.356636,0.140084
2011-09-16,0.3143,0.097149
2011-09-19,0.245122,-0.056693
2011-09-20,0.229653,-0.027586
2011-09-21,0.246233,-0.061584
2011-09-22,0.244109,-0.387369
2011-09-23,0.228565,-0.548979
2011-09-26,0.156775,-0.547984
2011-09-27,0.167497,-0.420531
2011-09-28,0.194691,-0.564302
2011-09-29,0.210902,-0.51713
2011-09-30,0.323242,-0.658265
2011-10-03,0.319301,-0.682099
2011-10-04,0.342832,-0.749065
2011-10-05,0.339219,-0.648876
2011-10-06,0.282593,-0.574051
2011-10-07,0.25922,-0.625053
2011-10-10,0.212619,-0.575057
2011-10-11,0.120139,-0.463445
2011-10-12,0.018328,-0.436154
2011-10-13,0.006068,-0.411558
2011-10-14,-0.053647,-0.286513
2011-10-17,-0.015166,-0.309518
2011-10-18,-0.025092,-0.336963
2011-10-19,0.010702,-0.401529
2011-10-20,-0.040692,-0.444138
2011-10-21,-0.031698,-0.383303
2011-10-24,-0.009029,-0.247193
2011-10-25,0.030857,-0.259498
2011-10-26,0.012194,-0.316598
2011-10-27,-0.074997,-0.198472
2011-10-28,-0.081017,-0.224039
2011-10-31,-0.018534,-0.303724
2011-11-01,0.038594,-0.344532
2011-11-02,-0.030535,-0.356306
2011-11-03,-0.131622,-0.27662
2011-11-04,-0.147046,-0.280945
2011-11-07,-0.190477,-0.278261
2011-11-08,-0.234963,-0.264043
2011-11-09,-0.206857,-0.367989
2011-11-10,-0.165468,-0.419796
2011-11-11,-0.208614,-0.385698
2011-11-14,-0.222447,-0.41588
2011-11-15,-0.275551,-0.333009
2011-11-16,-0.257451,-0.391227
2011-11-17,-0.166704,-0.539062
2011-11-18,-0.189476,-0.558193
2011-11-21,-0.132477,-0.639812
2011-11-22,-0.180117,-0.619364
2011-11-23,-0.11572,-0.704377
2011-11-25,-0.077941,-0.767102
2011-11-28,-0.133418,-0.743951
2011-11-29,-0.114897,-0.67719
2011-11-30,-0.079388,-0.601035
2011-12-01,-0.089301,-0.618396
2011-12-02,-0.0827,-0.636668
2011-12-05,-0.124655,-0.694167
2011-12-06,-0.143325,-0.701633
2011-12-07,-0.137148,-0.781735
2011-12-08,-0.184778,-0.833287
2011-12-09,-0.140564,-0.891898
2011-12-12,-0.192715,-0.964004
2011-12-13,-0.16792,-0.911622
2011-12-14,-0.345763,-1.123946
2011-12-15,-0.358676,-1.13772
2011-12-16,-0.362066,-1.130405
2011-12-19,-0.313183,-1.057181
2011-12-20,-0.217003,-0.957584
2011-12-21,-0.201318,-0.928664
2011-12-22,-0.176863,-0.877854
2011-12-23,-0.131699,-0.857838
2011-12-27,-0.09583,-0.80991
2011-12-28,-0.080198,-0.854994
2011-12-29,-0.119668,-0.890456
2011-12-30,-0.102106,-0.827236
2012-01-03,0.026231,-0.710741
2012-01-04,0.065123,-0.715616
2012-01-05,0.060341,-0.829336
2012-01-06,0.05175,-0.839029
2012-01-09,0.141104,-0.765602
2012-01-10,0.298255,-0.637455
2012-01-11,0.250263,-0.673688
2012-01-12,0.236089,-0.793404
2012-01-13,0.246211,-0.825453
2012-01-17,0.252633,-0.762729
2012-01-18,0.213956,-0.800699
2012-01-19,0.236728,-0.752274
2012-01-20,0.204745,-0.751642
2012-01-23,0.140002,-0.670045
2012-01-24,0.169665,-0.6372
2012-01-25,0.182723,-0.586634
2012-01-26,0.154363,-0.54762
2012-01-27,0.153403,-0.551463
2012-01-30,0.148425,-0.642853
2012-01-31,0.205763,-0.63282
2012-02-01,0.252496,-0.623063
2012-02-02,0.251266,-0.649698
2012-02-03,0.247348,-0.597738
2012-02-06,0.273334,-0.551098
2012-02-07,0.253869,-0.52839
2012-02-08,0.229641,-0.523188
2012-02-09,0.215361,-0.541178
2012-02-10,0.224717,-0.661506
2012-02-13,0.233493,-0.600591
2012-02-14,0.192532,-0.593647
2012-02-15,0.175239,-0.577956
2012-02-16,0.190834,-0.547164
2012-02-17,0.225749,-0.509558
2012-02-21,0.111212,-0.44569
2012-02-22,0.097486,-0.408428
2012-02-23,0.122458,-0.40433
2012-02-24,0.144571,-0.360134
2012-02-27,0.157397,-0.378637
2012-02-28,0.117166,-0.379625
2012-02-29,0.268959,-0.411801
2012-03-01,0.253953,-0.36188
2012-03-02,0.274169,-0.420969
2012-03-05,0.234407,-0.519385
2012-03-06,0.177885,-0.692901
2012-03-07,0.166303,-0.718775
2012-03-08,0.121319,-0.681778
2012-03-09,0.162252,-0.646466
2012-03-12,0.179989,-0.617112
2012-03-13,0.16483,-0.562135
2012-03-14,0.075609,-0.645088
2012-03-15,0.126499,-0.568216
2012-03-16,0.122768,-0.541863
2012-03-19,0.104022,-0.546616
2012-03-20,0.078851,-0.686471
2012-03-21,0.050458,-0.702908
2012-03-22,-0.009012,-0.757907
2012-03-23,0.058617,-0.704118
2012-03-26,0.059581,-0.662984
2012-03-27,0.06619,-0.65234
2012-03-28,0.030811,-0.784782
2012-03-29,0.022223,-0.924074
2012-03-30,-0.025078,-0.821015
2012-04-02,-0.013382,-0.73829
2012-04-03,-0.018192,-0.775837
2012-04-04,-0.14363,-0.920406
2012-04-05,-0.134046,-0.863712
2012-04-09,-0.157562,-0.906893
2012-04-10,-0.220177,-1.018542
2012-04-11,-0.206661,-1.011161
2012-04-12,-0.115369,-0.87144
2012-04-13,-0.218038,-0.967334
2012-04-16,-0.237151,-1.024527
2012-04-17,-0.241386,-1.000181
2012-04-18,-0.266019,-1.089893
2012-04-19,-0.284922,-1.052377
2012-04-20,-0.295622,-1.017833
2012-04-23,-0.327988,-1.065504
2012-04-24,-0.319778,-1.051058
2012-04-25,-0.284279,-1.025454
2012-04-26,-0.228118,-1.022885
2012-04-27,-0.173681,-0.993506
2012-04-30,-0.128027,-0.990587
2012-05-01,-0.088446,-0.979647
2012-05-02,-0.149842,-1.112415
2012-05-03,-0.239362,-1.135343
2012-05-04,-0.277619,-1.210834
2012-05-07,-0.271051,-1.199507
2012-05-08,-0.325265,-1.25876
2012-05-09,-0.367784,-1.278612
2012-05-10,-0.419311,-1.245327
2012-05-11,-0.447503,-1.297404
2012-05-14,-0.578693,-1.390056
2012-05-15,-0.606049,-1.360943
2012-05-16,-0.655948,-1.354439
2012-05-17,-0.712148,-1.295753
2012-05-18,-0.839572,-1.234071
2012-05-21,-0.811666,-1.221272
2012-05-22,-0.748643,-1.313878
2012-05-23,-0.72296,-1.488574
2012-05-24,-0.677696,-1.506704
2012-05-25,-0.755229,-1.496372
2012-05-29,-0.791655,-1.580961
2012-05-30,-0.753225,-1.690514
2012-05-31,-0.795958,-1.701546
2012-06-01,-0.822631,-1.787723
2012-06-04,-0.783174,-1.775788
2012-06-05,-0.815916,-1.747046
2012-06-06,-0.875682,-1.610194
2012-06-07,-0.841367,-1.591898
2012-06-08,-0.80604,-1.630667
2012-06-11,-0.8339,-1.620682
2012-06-12,-0.842478,-1.627921
2012-06-13,-0.812158,-1.689137
2012-06-14,-0.845237,-1.680095
2012-06-15,-0.888322,-1.697205
2012-06-18,-0.980432,-1.639364
2012-06-19,-1.026794,-1.511097
2012-06-20,-1.089487,-1.567673
2012-06-21,-1.077503,-1.698477
2012-06-22,-1.131608,-1.694909
2012-06-25,-1.172534,-1.570739
2012-06-26,-1.17916,-1.537752
2012-06-27,-1.185925,-1.449273
2012-06-28,-1.178454,-1.505477
2012-06-29,-1.157379,-1.271124
2012-07-02,-1.254037,-1.263106
2012-07-03,-1.378457,-1.100415
2012-07-05,-1.406344,-1.029322
2012-07-06,-1.332059,-1.14154
2012-07-09,-1.458964,-1.021048
2012-07-10,-1.465408,-1.100893
2012-07-11,-1.473986,-1.117826
2012-07-12,-1.492051,-1.125221
2012-07-13,-1.487391,-1.056454
2012-07-16,-1.573919,-1.019041
2012-07-17,-1.566979,-1.048117
2012-07-18,-1.622084,-0.987368
2012-07-19,-1.682003,-0.879517
2012-07-20,-1.689927,-0.867001
2012-07-23,-1.637096,-0.967868
2012-07-24,-1.593002,-1.083576
2012-07-25,-1.626776,-1.013223
2012-07-26,-1.641373,-1.04636
2012-07-27,-1.663002,-0.983112
2012-07-30,-1.691018,-0.895445
2012-07-31,-1.728699,-0.99199
2012-08-01,-1.764783,-1.027439
2012-08-02,-1.801941,-1.093604
2012-08-03,-1.85985,-0.979326
2012-08-06,-1.884226,-0.971506
2012-08-07,-1.902788,-0.961882
2012-08-08,-1.899224,-0.926824
2012-08-09,-1.872162,-0.887234
2012-08-10,-1.836459,-0.923262
2012-08-13,-1.939151,-0.983677
2012-08-14,-2.005179,-0.99354
2012-08-15,-1.971458,-0.942488
2012-08-16,-1.927972,-0.907053
2012-08-17,-1.884448,-0.875665
2012-08-20,-1.875499,-0.834298
2012-08-21,-1.803679,-0.757728
2012-08-22,-1.881571,-0.770298
2012-08-23,-1.961261,-0.773695
2012-08-24,-1.984976,-0.799966
2012-08-27,-2.016275,-0.80641
2012-08-28,-2.009709,-0.799688
2012-08-29,-1.935889,-0.746782
2012-08-30,-1.961268,-0.778421
2012-08-31,-2.035077,-0.717655
2012-09-04,-2.050431,-0.710418
2012-09-05,-2.092908,-0.761357
2012-09-06,-2.211279,-0.766633
2012-09-07,-2.192922,-0.677177
2012-09-10,-2.16028,-0.689348
2012-09-11,-2.170216,-0.668369
2012-09-12,-2.212226,-0.597359
2012-09-13,-2.260216,-0.502692
2012-09-14,-2.236601,-0.397058
2012-09-17,-2.27531,-0.591725
2012-09-18,-2.306404,-0.67899
2012-09-19,-2.22889,-0.680031
2012-09-20,-2.262014,-0.703177
2012-09-21,-2.212925,-0.641465
2012-09-24,-2.201397,-0.727768
2012-09-25,-2.17859,-0.758479
2012-09-26,-2.1728,-0.814445
2012-09-27,-2.184475,-0.753454
2012-09-28,-2.083775,-0.65911
2012-10-01,-2.063932,-0.62599
2012-10-02,-2.054652,-0.604428
2012-10-03,-2.12336,-0.679092
2012-10-04,-2.115765,-0.615141
2012-10-05,-2.25157,-0.697645
2012-10-08,-2.278446,-0.70847
2012-10-09,-2.32441,-0.688809
2012-10-10,-2.346028,-0.711087
2012-10-11,-2.221084,-0.668997
2012-10-12,-2.290956,-0.729663
2012-10-15,-2.361904,-0.792555
2012-10-16,-2.384235,-0.750755
2012-10-17,-2.286086,-0.660234
2012-10-18,-2.318019,-0.664425
2012-10-19,-2.408327,-0.717062
2012-10-22,-2.463858,-0.76675
2012-10-23,-2.549927,-0.859223
2012-10-24,-2.563574,-0.861373
2012-10-25,-2.55405,-0.88783
2012-10-26,-2.617007,-0.912668
2012-10-29,-2.682886,-0.959733
2012-10-30,-2.676172,-0.940627
2012-10-31,-2.655307,-0.897269
2012-11-01,-2.641898,-0.927646
2012-11-02,-2.790831,-1.069482
2012-11-05,-2.772837,-1.073661
2012-11-06,-2.637216,-0.926716
2012-11-07,-2.750145,-1.024289
2012-11-08,-2.754043,-1.023864
2012-11-09,-2.791302,-1.021848
2012-11-12,-2.822651,-1.092825
2012-11-13,-2.762154,-1.093912
2012-11-14,-2.752543,-1.05339
2012-11-15,-2.765012,-1.081937
2012-11-16,-2.772273,-1.084027
2012-11-19,-2.686253,-0.927854
2012-11-20,-2.66048,-0.929899
2012-11-21,-2.639451,-0.904329
2012-11-23,-2.588998,-0.829887
2012-11-26,-2.616212,-0.868012
2012-11-27,-2.596166,-0.817212
2012-11-28,-2.618641,-0.822113
2012-11-29,-2.617753,-0.792672
2012-11-30,-2.588781,-0.870354
2012-12-03,-2.536485,-0.846249
2012-12-04,-2.611467,-0.938328
2012-12-05,-2.616662,-0.868734
2012-12-06,-2.692494,-0.896039
2012-12-07,-2.723169,-0.938256
2012-12-10,-2.677914,-0.945193
2012-12-11,-2.681036,-0.922309
2012-12-12,-2.688135,-0.904703
2012-12-13,-2.739332,-0.98483
2012-12-14,-2.763564,-0.915576
2012-12-17,-2.788367,-0.924075
2012-12-18,-2.849239,-0.963856
2012-12-19,-2.858517,-0.970483
2012-12-20,-2.86464,-1.090353
2012-12-21,-2.817068,-1.071615
2012-12-24,-2.792042,-1.067554
2012-12-26,-2.858014,-1.062533
2012-12-27,-2.84619,-1.095615
2012-12-28,-2.844039,-1.124944
2012-12-31,-2.797641,-1.154764
2013-01-02,-2.796119,-1.122919
2013-01-03,-2.824674,-1.154695
2013-01-04,-2.842949,-1.202783
2013-01-07,-2.83933,-1.197663
2013-01-08,-2.809827,-1.21984
2013-01-09,-2.859424,-1.255064
2013-01-10,-2.848261,-1.191248
2013-01-11,-2.822586,-1.189267
2013-01-14,-2.812779,-1.108825
2013-01-15,-2.791812,-1.096725
2013-01-16,-2.795729,-1.119837
2013-01-17,-2.791427,-1.097444
2013-01-18,-2.79441,-1.109106
2013-01-22,-2.741716,-1.095463
2013-01-23,-2.732439,-1.112935
2013-01-24,-2.689276,-1.141345
2013-01-25,-2.686631,-1.140035
2013-01-28,-2.660543,-1.153607
2013-01-29,-2.658617,-1.117353
2013-01-30,-2.578622,-1.039845
2013-01-31,-2.555181,-1.036214
2013-02-01,-2.472833,-0.99722
2013-02-04,-2.480267,-1.008699
2013-02-05,-2.469047,-0.960722
2013-02-06,-2.452973,-0.968207
2013-02-07,-2.466816,-1.034026
2013-02-08,-2.469112,-1.028218
2013-02-11,-2.447638,-1.121331
2013-02-12,-2.458943,-1.139688
2013-02-13,-2.472471,-1.124481
2013-02-14,-2.539586,-1.178004
2013-02-15,-2.59499,-1.196737
2013-02-19,-2.611842,-1.248226
2013-02-20,-2.655844,-1.329208
2013-02-21,-2.656754,-1.451506
2013-02-22,-2.61642,-1.486379
2013-02-25,-2.54222,-1.526635
2013-02-26,-2.538215,-1.523843
2013-02-27,-2.528514,-1.560045
2013-02-28,-2.539893,-1.546913
2013-03-01,-2.580743,-1.601964
2013-03-04,-2.514296,-1.626083
2013-03-05,-2.572649,-1.620479
2013-03-06,-2.553436,-1.713725
2013-03-07,-2.631259,-1.601307
2013-03-08,-2.615546,-1.559438
2013-03-11,-2.647103,-1.548432
2013-03-12,-2.675729,-1.516491
2013-03-13,-2.637487,-1.589618
2013-03-14,-2.683758,-1.5703
2013-03-15,-2.678828,-1.582055
2013-03-18,-2.607149,-1.662321
2013-03-19,-2.566448,-1.695436
2013-03-20,-2.57291,-1.626684
2013-03-21,-2.55061,-1.618009
2013-03-22,-2.525031,-1.613863
2013-03-25,-2.58344,-1.606859
2013-03-26,-2.58536,-1.565065
2013-03-27,-2.62971,-1.476693
2013-03-28,-2.53774,-1.591761
2013-04-01,-2.457715,-1.663959
2013-04-02,-2.484392,-1.688334
2013-04-03,-2.524293,-1.783674
2013-04-04,-2.526679,-1.835675
2013-04-05,-2.499375,-1.844689
2013-04-08,-2.435809,-1.76426
2013-04-09,-2.448932,-1.713851
2013-04-10,-2.425825,-1.787019
2013-04-11,-2.381144,-1.758431
2013-04-12,-2.224682,-1.831895
2013-04-15,-2.056253,-2.11543
2013-04-16,-2.014864,-2.012135
2013-04-17,-1.974189,-2.03538
2013-04-18,-1.966896,-2.018474
2013-04-19,-1.964549,-2.023299
2013-04-22,-1.923101,-2.077403
2013-04-23,-1.884898,-2.142568
2013-04-24,-1.937393,-2.088505
2013-04-25,-1.937895,-1.959874
2013-04-26,-1.914485,-2.013487
2013-04-29,-1.831563,-1.932624
2013-04-30,-1.816463,-1.939987
2013-05-01,-1.771961,-2.038789
2013-05-02,-1.861444,-1.94777
2013-05-03,-1.974166,-1.927567
2013-05-06,-2.007759,-1.963093
2013-05-07,-2.01733,-2.026608
2013-05-08,-2.064546,-2.022596
2013-05-09,-2.037577,-1.985406
2013-05-10,-2.023968,-2.081586
2013-05-13,-2.005293,-2.046855
2013-05-14,-2.024162,-2.059741
2013-05-15,-2.041977,-2.147512
2013-05-16,-2.031802,-2.169728
2013-05-17,-2.051897,-2.198463
2013-05-20,-2.015074,-2.177194
2013-05-21,-1.951069,-2.200712
2013-05-22,-1.870997,-2.207337
2013-05-23,-1.930268,-2.181624
2013-05-24,-1.967476,-2.208638
2013-05-28,-1.959566,-2.23764
2013-05-29,-1.954539,-2.25373
2013-05-30,-1.994125,-2.277722
2013-05-31,-1.975304,-2.289692
2013-06-03,-1.93776,-2.217089
2013-06-04,-1.890395,-2.191124
2013-06-05,-1.885043,-2.16079
2013-06-06,-1.835136,-2.101273
2013-06-07,-1.798193,-2.125668
2013-06-10,-1.823377,-2.131611
2013-06-11,-1.78439,-2.153967
2013-06-12,-1.812501,-2.162371
2013-06-13,-1.849221,-2.183143
2013-06-14,-1.896473,-2.176127
2013-06-17,-1.891921,-2.172043
2013-06-18,-1.849622,-2.178791
2013-06-19,-1.821921,-2.099253
2013-06-20,-1.873519,-2.366965
2013-06-21,-1.896123,-2.372267
2013-06-24,-1.903675,-2.450054
2013-06-25,-1.86651,-2.471479
2013-06-26,-1.936797,-2.527167
2013-06-27,-1.950321,-2.505089
2013-06-28,-1.943602,-2.573717
2013-07-01,-1.912274,-2.52571
2013-07-02,-1.891722,-2.519418
2013-07-03,-1.955903,-2.466552
2013-07-05,-2.033541,-2.519583
2013-07-08,-1.933121,-2.524165
2013-07-09,-1.987095,-2.44594
2013-07-10,-2.046775,-2.403443
2013-07-11,-2.027906,-2.373035
2013-07-12,-2.024958,-2.405475
2013-07-15,-2.081696,-2.386348
2013-07-16,-2.087292,-2.320943
2013-07-17,-2.09268,-2.336986
2013-07-18,-2.065352,-2.270326
2013-07-19,-2.078817,-2.242635
2013-07-22,-2.032262,-2.236704
2013-07-23,-2.081632,-2.240316
2013-07-24,-2.041368,-2.312774
2013-07-25,-2.043635,-2.345458
2013-07-26,-2.052324,-2.412795
2013-07-29,-2.012935,-2.412957
2013-07-30,-2.026986,-2.449187
2013-07-31,-2.029124,-2.41163
2013-08-01,-2.047166,-2.399805
2013-08-02,-2.021354,-2.432417
2013-08-05,-2.000447,-2.459552
2013-08-06,-1.973111,-2.513017
2013-08-07,-1.975556,-2.546195
2013-08-08,-1.966648,-2.440992
2013-08-09,-1.944321,-2.46178
2013-08-12,-1.984696,-2.397867
2013-08-13,-1.968136,-2.397058
2013-08-14,-1.99762,-2.317856
2013-08-15,-2.023691,-2.234942
2013-08-16,-2.054115,-2.243752
2013-08-19,-2.045333,-2.226496
2013-08-20,-2.090471,-2.253603
2013-08-21,-2.212139,-2.31129
2013-08-22,-2.22764,-2.349481
2013-08-23,-2.170605,-2.297498
2013-08-26,-2.123636,-2.170022
2013-08-27,-2.075634,-2.138998
2013-08-28,-2.059813,-2.103825
2013-08-29,-2.029662,-2.146195
2013-08-30,-2.022673,-2.194519
2013-09-03,-1.999208,-2.169159
2013-09-04,-1.999568,-2.219384
2013-09-05,-2.007039,-2.265337
2013-09-06,-1.967124,-2.211975
2013-09-09,-1.908403,-2.243179
2013-09-10,-1.871605,-2.271813
2013-09-11,-1.848866,-2.245398
2013-09-12,-1.834762,-2.234864
2013-09-13,-1.831606,-2.274569
2013-09-16,-1.855637,-2.293417
2013-09-17,-1.969414,-2.413755
2013-09-18,-1.906131,-2.336472
2013-09-19,-1.790658,-2.209024
2013-09-20,-1.822862,-2.319128
2013-09-23,-1.801688,-2.319311
2013-09-24,-1.741018,-2.292904
2013-09-25,-1.74079,-2.248529
2013-09-26,-1.81966,-2.242375
2013-09-27,-1.782766,-2.236497
2013-09-30,-1.806729,-2.286366
2013-10-01,-1.88485,-2.360948
2013-10-02,-1.874041,-2.312449
2013-10-03,-1.869869,-2.333457
2013-10-04,-1.836516,-2.298053
2013-10-07,-1.824061,-2.260237
2013-10-08,-1.797147,-2.21651
2013-10-09,-1.817406,-2.235588
2013-10-10,-1.802318,-2.17036
2013-10-11,-1.860378,-2.19215
2013-10-14,-1.858841,-2.153241
2013-10-15,-1.782059,-2.141944
2013-10-16,-1.711996,-2.088758
2013-10-17,-1.694501,-2.118418
2013-10-18,-1.753725,-2.059269
2013-10-21,-1.791894,-2.117341
2013-10-22,-1.781799,-2.066197
2013-10-23,-1.858121,-2.12339
2013-10-24,-1.829225,-2.145705
2013-10-25,-1.775192,-2.132494
2013-10-28,-1.770335,-2.169813
2013-10-29,-1.743154,-2.184912
2013-10-30,-1.732338,-2.201392
2013-10-31,-1.842319,-2.305373
2013-11-01,-1.858048,-2.384773
2013-11-04,-1.844148,-2.422404
2013-11-05,-1.868021,-2.404198
2013-11-06,-1.836374,-2.406644
2013-11-07,-1.863187,-2.433904
2013-11-08,-1.908409,-2.403628
2013-11-11,-1.918816,-2.388839
2013-11-12,-1.887771,-2.444295
2013-11-13,-1.899953,-2.459369
2013-11-14,-1.885158,-2.410654
2013-11-15,-1.83639,-2.385667
2013-11-18,-1.850299,-2.460554
2013-11-19,-1.867566,-2.484558
2013-11-20,-1.870927,-2.474259
2013-11-21,-1.935619,-2.398923
2013-11-22,-1.966193,-2.410132
2013-11-25,-1.956187,-2.397696
2013-11-26,-1.997137,-2.396952
2013-11-27,-2.023958,-2.408097
2013-11-29,-1.958185,-2.329932
2013-12-02,-2.014978,-2.378736
2013-12-03,-2.06019,-2.364491
2013-12-04,-2.036121,-2.330374
2013-12-05,-2.10025,-2.421596
2013-12-06,-2.129175,-2.419636
2013-12-09,-2.141475,-2.395165
2013-12-10,-2.106811,-2.350717
2013-12-11,-2.13683,-2.333594
2013-12-12,-2.170297,-2.369736
2013-12-13,-2.185176,-2.397349
2013-12-16,-2.20417,-2.379376
2013-12-17,-2.285764,-2.439386
2013-12-18,-2.258975,-2.456383
2013-12-19,-2.304618,-2.422937
2013-12-20,-2.267272,-2.333756
2013-12-23,-2.283183,-2.391753
2013-12-24,-2.286699,-2.357449
2013-12-26,-2.254316,-2.351293
2013-12-27,-2.23112,-2.32824
2013-12-30,-2.313077,-2.431478
2013-12-31,-2.289415,-2.4744
