date,asset,DQN_cum_return,Long_cum_return
2012-01-26,Commodity,0.154363,-0.54762
2012-01-27,Commodity,0.153403,-0.551463
2012-01-30,Commodity,0.148425,-0.642853
2012-01-31,Commodity,0.205763,-0.63282
2012-02-01,Commodity,0.252496,-0.623063
2012-02-02,Commodity,0.251266,-0.649698
2012-02-03,Commodity,0.247348,-0.597738
2012-02-06,Commodity,0.273334,-0.551098
2012-02-07,Commodity,0.253869,-0.52839
2012-02-08,Commodity,0.229641,-0.523188
2012-02-09,Commodity,0.215361,-0.541178
2012-02-10,Commodity,0.224717,-0.661506
2012-02-13,Commodity,0.233493,-0.600591
2012-02-14,Commodity,0.192532,-0.593647
2012-02-15,Commodity,0.175239,-0.577956
2012-02-16,Commodity,0.190834,-0.547164
2012-02-17,Commodity,0.225749,-0.509558
2012-02-21,Commodity,0.111212,-0.44569
2012-02-22,Commodity,0.097486,-0.408428
2012-02-23,Commodity,0.122458,-0.40433
2012-02-24,Commodity,0.144571,-0.360134
2012-02-27,Commodity,0.157397,-0.378637
2012-02-28,Commodity,0.117166,-0.379625
2012-02-29,Commodity,0.268959,-0.411801
2012-03-01,Commodity,0.253953,-0.36188
2012-03-02,Commodity,0.274169,-0.420969
2012-03-05,Commodity,0.234407,-0.519385
2012-03-06,Commodity,0.177885,-0.692901
2012-03-07,Commodity,0.166303,-0.718775
2012-03-08,Commodity,0.121319,-0.681778
2012-03-09,Commodity,0.162252,-0.646466
2012-03-12,Commodity,0.179989,-0.617112
2012-03-13,Commodity,0.16483,-0.562135
2012-03-14,Commodity,0.075609,-0.645088
2012-03-15,Commodity,0.126499,-0.568216
2012-03-16,Commodity,0.122768,-0.541863
2012-03-19,Commodity,0.104022,-0.546616
2012-03-20,Commodity,0.078851,-0.686471
2012-03-21,Commodity,0.050458,-0.702908
2012-03-22,Commodity,-0.009012,-0.757907
2012-03-23,Commodity,0.058617,-0.704118
2012-03-26,Commodity,0.059581,-0.662984
2012-03-27,Commodity,0.06619,-0.65234
2012-03-28,Commodity,0.030811,-0.784782
2012-03-29,Commodity,0.022223,-0.924074
2012-03-30,Commodity,-0.025078,-0.821015
2012-04-02,Commodity,-0.013382,-0.73829
2012-04-03,Commodity,-0.018192,-0.775837
2012-04-04,Commodity,-0.14363,-0.920406
2012-04-05,Commodity,-0.134046,-0.863712
2012-04-09,Commodity,-0.157562,-0.906893
2012-04-10,Commodity,-0.220177,-1.018542
2012-04-11,Commodity,-0.206661,-1.011161
2012-04-12,Commodity,-0.115369,-0.87144
2012-04-13,Commodity,-0.218038,-0.967334
2012-04-16,Commodity,-0.237151,-1.024527
2012-04-17,Commodity,-0.241386,-1.000181
2012-04-18,Commodity,-0.266019,-1.089893
2012-04-19,Commodity,-0.284922,-1.052377
2012-04-20,Commodity,-0.295622,-1.017833
2012-04-23,Commodity,-0.327988,-1.065504
2012-04-24,Commodity,-0.319778,-1.051058
2012-04-25,Commodity,-0.284279,-1.025454
2012-04-26,Commodity,-0.228118,-1.022885
2012-04-27,Commodity,-0.173681,-0.993506
2012-04-30,Commodity,-0.128027,-0.990587
2012-05-01,Commodity,-0.088446,-0.979647
2012-05-02,Commodity,-0.149842,-1.112415
2012-05-03,Commodity,-0.239362,-1.135343
2012-05-04,Commodity,-0.277619,-1.210834
2012-05-07,Commodity,-0.271051,-1.199507
2012-05-08,Commodity,-0.325265,-1.25876
2012-05-09,Commodity,-0.367784,-1.278612
2012-05-10,Commodity,-0.419311,-1.245327
2012-05-11,Commodity,-0.447503,-1.297404
2012-05-14,Commodity,-0.578693,-1.390056
2012-05-15,Commodity,-0.606049,-1.360943
2012-05-16,Commodity,-0.655948,-1.354439
2012-05-17,Commodity,-0.712148,-1.295753
2012-05-18,Commodity,-0.839572,-1.234071
2012-05-21,Commodity,-0.811666,-1.221272
2012-05-22,Commodity,-0.748643,-1.313878
2012-05-23,Commodity,-0.72296,-1.488574
2012-05-24,Commodity,-0.677696,-1.506704
2012-05-25,Commodity,-0.755229,-1.496372
2012-05-29,Commodity,-0.791655,-1.580961
2012-05-30,Commodity,-0.753225,-1.690514
2012-05-31,Commodity,-0.795958,-1.701546
2012-06-01,Commodity,-0.822631,-1.787723
2012-06-04,Commodity,-0.783174,-1.775788
2012-06-05,Commodity,-0.815916,-1.747046
2012-06-06,Commodity,-0.875682,-1.610194
2012-06-07,Commodity,-0.841367,-1.591898
2012-06-08,Commodity,-0.80604,-1.630667
2012-06-11,Commodity,-0.8339,-1.620682
2012-06-12,Commodity,-0.842478,-1.627921
2012-06-13,Commodity,-0.812158,-1.689137
2012-06-14,Commodity,-0.845237,-1.680095
2012-06-15,Commodity,-0.888322,-1.697205
2012-06-18,Commodity,-0.980432,-1.639364
2012-06-19,Commodity,-1.026794,-1.511097
2012-06-20,Commodity,-1.089487,-1.567673
2012-06-21,Commodity,-1.077503,-1.698477
2012-06-22,Commodity,-1.131608,-1.694909
2012-06-25,Commodity,-1.172534,-1.570739
2012-06-26,Commodity,-1.17916,-1.537752
2012-06-27,Commodity,-1.185925,-1.449273
2012-06-28,Commodity,-1.178454,-1.505477
2012-06-29,Commodity,-1.157379,-1.271124
2012-07-02,Commodity,-1.254037,-1.263106
2012-07-03,Commodity,-1.378457,-1.100415
2012-07-05,Commodity,-1.406344,-1.029322
2012-07-06,Commodity,-1.332059,-1.14154
2012-07-09,Commodity,-1.458964,-1.021048
2012-07-10,Commodity,-1.465408,-1.100893
2012-07-11,Commodity,-1.473986,-1.117826
2012-07-12,Commodity,-1.492051,-1.125221
2012-07-13,Commodity,-1.487391,-1.056454
2012-07-16,Commodity,-1.573919,-1.019041
2012-07-17,Commodity,-1.566979,-1.048117
2012-07-18,Commodity,-1.622084,-0.987368
2012-07-19,Commodity,-1.682003,-0.879517
2012-07-20,Commodity,-1.689927,-0.867001
2012-07-23,Commodity,-1.637096,-0.967868
2012-07-24,Commodity,-1.593002,-1.083576
2012-07-25,Commodity,-1.626776,-1.013223
2012-07-26,Commodity,-1.641373,-1.04636
2012-07-27,Commodity,-1.663002,-0.983112
2012-07-30,Commodity,-1.691018,-0.895445
2012-07-31,Commodity,-1.728699,-0.99199
2012-08-01,Commodity,-1.764783,-1.027439
2012-08-02,Commodity,-1.801941,-1.093604
2012-08-03,Commodity,-1.85985,-0.979326
2012-08-06,Commodity,-1.884226,-0.971506
2012-08-07,Commodity,-1.902788,-0.961882
2012-08-08,Commodity,-1.899224,-0.926824
2012-08-09,Commodity,-1.872162,-0.887234
2012-08-10,Commodity,-1.836459,-0.923262
2012-08-13,Commodity,-1.939151,-0.983677
2012-08-14,Commodity,-2.005179,-0.99354
2012-08-15,Commodity,-1.971458,-0.942488
2012-08-16,Commodity,-1.927972,-0.907053
2012-08-17,Commodity,-1.884448,-0.875665
2012-08-20,Commodity,-1.875499,-0.834298
2012-08-21,Commodity,-1.803679,-0.757728
2012-08-22,Commodity,-1.881571,-0.770298
2012-08-23,Commodity,-1.961261,-0.773695
2012-08-24,Commodity,-1.984976,-0.799966
2012-08-27,Commodity,-2.016275,-0.80641
2012-08-28,Commodity,-2.009709,-0.799688
2012-08-29,Commodity,-1.935889,-0.746782
2012-08-30,Commodity,-1.961268,-0.778421
2012-08-31,Commodity,-2.035077,-0.717655
2012-09-04,Commodity,-2.050431,-0.710418
2012-09-05,Commodity,-2.092908,-0.761357
2012-09-06,Commodity,-2.211279,-0.766633
2012-09-07,Commodity,-2.192922,-0.677177
2012-09-10,Commodity,-2.16028,-0.689348
2012-09-11,Commodity,-2.170216,-0.668369
2012-09-12,Commodity,-2.212226,-0.597359
2012-09-13,Commodity,-2.260216,-0.502692
2012-09-14,Commodity,-2.236601,-0.397058
2012-09-17,Commodity,-2.27531,-0.591725
2012-09-18,Commodity,-2.306404,-0.67899
2012-09-19,Commodity,-2.22889,-0.680031
2012-09-20,Commodity,-2.262014,-0.703177
2012-09-21,Commodity,-2.212925,-0.641465
2012-09-24,Commodity,-2.201397,-0.727768
2012-09-25,Commodity,-2.17859,-0.758479
2012-09-26,Commodity,-2.1728,-0.814445
2012-09-27,Commodity,-2.184475,-0.753454
2012-09-28,Commodity,-2.083775,-0.65911
2012-10-01,Commodity,-2.063932,-0.62599
2012-10-02,Commodity,-2.054652,-0.604428
2012-10-03,Commodity,-2.12336,-0.679092
2012-10-04,Commodity,-2.115765,-0.615141
2012-10-05,Commodity,-2.25157,-0.697645
2012-10-08,Commodity,-2.278446,-0.70847
2012-10-09,Commodity,-2.32441,-0.688809
2012-10-10,Commodity,-2.346028,-0.711087
2012-10-11,Commodity,-2.221084,-0.668997
2012-10-12,Commodity,-2.290956,-0.729663
2012-10-15,Commodity,-2.361904,-0.792555
2012-10-16,Commodity,-2.384235,-0.750755
2012-10-17,Commodity,-2.286086,-0.660234
2012-10-18,Commodity,-2.318019,-0.664425
2012-10-19,Commodity,-2.408327,-0.717062
2012-10-22,Commodity,-2.463858,-0.76675
2012-10-23,Commodity,-2.549927,-0.859223
2012-10-24,Commodity,-2.563574,-0.861373
2012-10-25,Commodity,-2.55405,-0.88783
2012-10-26,Commodity,-2.617007,-0.912668
2012-10-29,Commodity,-2.682886,-0.959733
2012-10-30,Commodity,-2.676172,-0.940627
2012-10-31,Commodity,-2.655307,-0.897269
2012-11-01,Commodity,-2.641898,-0.927646
2012-11-02,Commodity,-2.790831,-1.069482
2012-11-05,Commodity,-2.772837,-1.073661
2012-11-06,Commodity,-2.637216,-0.926716
2012-11-07,Commodity,-2.750145,-1.024289
2012-11-08,Commodity,-2.754043,-1.023864
2012-11-09,Commodity,-2.791302,-1.021848
2012-11-12,Commodity,-2.822651,-1.092825
2012-11-13,Commodity,-2.762154,-1.093912
2012-11-14,Commodity,-2.752543,-1.05339
2012-11-15,Commodity,-2.765012,-1.081937
2012-11-16,Commodity,-2.772273,-1.084027
2012-11-19,Commodity,-2.686253,-0.927854
2012-11-20,Commodity,-2.66048,-0.929899
2012-11-21,Commodity,-2.639451,-0.904329
2012-11-23,Commodity,-2.588998,-0.829887
2012-11-26,Commodity,-2.616212,-0.868012
2012-11-27,Commodity,-2.596166,-0.817212
2012-11-28,Commodity,-2.618641,-0.822113
2012-11-29,Commodity,-2.617753,-0.792672
2012-11-30,Commodity,-2.588781,-0.870354
2012-12-03,Commodity,-2.536485,-0.846249
2012-12-04,Commodity,-2.611467,-0.938328
2012-12-05,Commodity,-2.616662,-0.868734
2012-12-06,Commodity,-2.692494,-0.896039
2012-12-07,Commodity,-2.723169,-0.938256
2012-12-10,Commodity,-2.677914,-0.945193
2012-12-11,Commodity,-2.681036,-0.922309
2012-12-12,Commodity,-2.688135,-0.904703
2012-12-13,Commodity,-2.739332,-0.98483
2012-12-14,Commodity,-2.763564,-0.915576
2012-12-17,Commodity,-2.788367,-0.924075
2012-12-18,Commodity,-2.849239,-0.963856
2012-12-19,Commodity,-2.858517,-0.970483
2012-12-20,Commodity,-2.86464,-1.090353
2012-12-21,Commodity,-2.817068,-1.071615
2012-12-24,Commodity,-2.792042,-1.067554
2012-12-26,Commodity,-2.858014,-1.062533
2012-12-27,Commodity,-2.84619,-1.095615
2012-12-28,Commodity,-2.844039,-1.124944
2012-12-31,Commodity,-2.797641,-1.154764
2013-01-02,Commodity,-2.796119,-1.122919
2013-01-03,Commodity,-2.824674,-1.154695
2013-01-04,Commodity,-2.842949,-1.202783
2013-01-07,Commodity,-2.83933,-1.197663
2013-01-08,Commodity,-2.809827,-1.21984
2013-01-09,Commodity,-2.859424,-1.255064
2013-01-10,Commodity,-2.848261,-1.191248
2013-01-11,Commodity,-2.822586,-1.189267
2013-01-14,Commodity,-2.812779,-1.108825
2013-01-15,Commodity,-2.791812,-1.096725
2013-01-16,Commodity,-2.795729,-1.119837
2013-01-17,Commodity,-2.791427,-1.097444
2013-01-18,Commodity,-2.79441,-1.109106
2013-01-22,Commodity,-2.741716,-1.095463
2013-01-23,Commodity,-2.732439,-1.112935
2013-01-24,Commodity,-2.689276,-1.141345
2013-01-25,Commodity,-2.686631,-1.140035
2013-01-28,Commodity,-2.660543,-1.153607
2013-01-29,Commodity,-2.658617,-1.117353
2013-01-30,Commodity,-2.578622,-1.039845
2013-01-31,Commodity,-2.555181,-1.036214
2013-02-01,Commodity,-2.472833,-0.99722
2013-02-04,Commodity,-2.480267,-1.008699
2013-02-05,Commodity,-2.469047,-0.960722
2013-02-06,Commodity,-2.452973,-0.968207
2013-02-07,Commodity,-2.466816,-1.034026
2013-02-08,Commodity,-2.469112,-1.028218
2013-02-11,Commodity,-2.447638,-1.121331
2013-02-12,Commodity,-2.458943,-1.139688
2013-02-13,Commodity,-2.472471,-1.124481
2013-02-14,Commodity,-2.539586,-1.178004
2013-02-15,Commodity,-2.59499,-1.196737
2013-02-19,Commodity,-2.611842,-1.248226
2013-02-20,Commodity,-2.655844,-1.329208
2013-02-21,Commodity,-2.656754,-1.451506
2013-02-22,Commodity,-2.61642,-1.486379
2013-02-25,Commodity,-2.54222,-1.526635
2013-02-26,Commodity,-2.538215,-1.523843
2013-02-27,Commodity,-2.528514,-1.560045
2013-02-28,Commodity,-2.539893,-1.546913
2013-03-01,Commodity,-2.580743,-1.601964
2013-03-04,Commodity,-2.514296,-1.626083
2013-03-05,Commodity,-2.572649,-1.620479
2013-03-06,Commodity,-2.553436,-1.713725
2013-03-07,Commodity,-2.631259,-1.601307
2013-03-08,Commodity,-2.615546,-1.559438
2013-03-11,Commodity,-2.647103,-1.548432
2013-03-12,Commodity,-2.675729,-1.516491
2013-03-13,Commodity,-2.637487,-1.589618
2013-03-14,Commodity,-2.683758,-1.5703
2013-03-15,Commodity,-2.678828,-1.582055
2013-03-18,Commodity,-2.607149,-1.662321
2013-03-19,Commodity,-2.566448,-1.695436
2013-03-20,Commodity,-2.57291,-1.626684
2013-03-21,Commodity,-2.55061,-1.618009
2013-03-22,Commodity,-2.525031,-1.613863
2013-03-25,Commodity,-2.58344,-1.606859
2013-03-26,Commodity,-2.58536,-1.565065
2013-03-27,Commodity,-2.62971,-1.476693
2013-03-28,Commodity,-2.53774,-1.591761
2013-04-01,Commodity,-2.457715,-1.663959
2013-04-02,Commodity,-2.484392,-1.688334
2013-04-03,Commodity,-2.524293,-1.783674
2013-04-04,Commodity,-2.526679,-1.835675
2013-04-05,Commodity,-2.499375,-1.844689
2013-04-08,Commodity,-2.435809,-1.76426
2013-04-09,Commodity,-2.448932,-1.713851
2013-04-10,Commodity,-2.425825,-1.787019
2013-04-11,Commodity,-2.381144,-1.758431
2013-04-12,Commodity,-2.224682,-1.831895
2013-04-15,Commodity,-2.056253,-2.11543
2013-04-16,Commodity,-2.014864,-2.012135
2013-04-17,Commodity,-1.974189,-2.03538
2013-04-18,Commodity,-1.966896,-2.018474
2013-04-19,Commodity,-1.964549,-2.023299
2013-04-22,Commodity,-1.923101,-2.077403
2013-04-23,Commodity,-1.884898,-2.142568
2013-04-24,Commodity,-1.937393,-2.088505
2013-04-25,Commodity,-1.937895,-1.959874
2013-04-26,Commodity,-1.914485,-2.013487
2013-04-29,Commodity,-1.831563,-1.932624
2013-04-30,Commodity,-1.816463,-1.939987
2013-05-01,Commodity,-1.771961,-2.038789
2013-05-02,Commodity,-1.861444,-1.94777
2013-05-03,Commodity,-1.974166,-1.927567
2013-05-06,Commodity,-2.007759,-1.963093
2013-05-07,Commodity,-2.01733,-2.026608
2013-05-08,Commodity,-2.064546,-2.022596
2013-05-09,Commodity,-2.037577,-1.985406
2013-05-10,Commodity,-2.023968,-2.081586
2013-05-13,Commodity,-2.005293,-2.046855
2013-05-14,Commodity,-2.024162,-2.059741
2013-05-15,Commodity,-2.041977,-2.147512
2013-05-16,Commodity,-2.031802,-2.169728
