date,asset,DQN_cum_return,Long_cum_return
2018-10-17,Fixed Income,0.839984,3.754398
2018-10-18,Fixed Income,0.839984,3.832707
2018-10-19,Fixed Income,0.839984,3.756736
2018-10-22,Fixed Income,0.839984,3.764376
2018-10-23,Fixed Income,0.839984,3.820729
2018-10-24,Fixed Income,0.839984,3.894216
2018-10-25,Fixed Income,0.839984,3.882773
2018-10-26,Fixed Income,0.839984,3.970072
2018-10-29,Fixed Income,0.839984,3.945321
2018-10-30,Fixed Income,0.839984,3.91689
2018-10-31,Fixed Income,0.839984,3.866556
2018-11-01,Fixed Income,0.839984,3.869838
2018-11-02,Fixed Income,0.839984,3.771097
2018-11-05,Fixed Income,0.839984,3.798767
2018-11-06,Fixed Income,0.839984,3.7794
2018-11-07,Fixed Income,0.839984,3.745006
2018-11-08,Fixed Income,0.839984,3.730196
2018-11-09,Fixed Income,0.839984,3.815424
2018-11-12,Fixed Income,0.839984,3.874577
2018-11-13,Fixed Income,0.839984,3.893211
2018-11-14,Fixed Income,0.839984,3.91157
2018-11-15,Fixed Income,0.839984,3.943673
2018-11-16,Fixed Income,0.839984,3.995883
2018-11-19,Fixed Income,0.839984,4.007472
2018-11-20,Fixed Income,0.839984,4.02665
2018-11-21,Fixed Income,0.839984,4.002335
2018-11-22,Fixed Income,0.839984,3.996721
2018-11-23,Fixed Income,0.839984,4.025659
2018-11-26,Fixed Income,0.839984,4.0051
2018-11-27,Fixed Income,0.839984,4.033378
2018-11-28,Fixed Income,0.839984,4.032785
2018-11-29,Fixed Income,0.839984,4.080071
2018-11-30,Fixed Income,0.839984,4.122683
2018-12-03,Fixed Income,0.839984,4.167653
2018-12-04,Fixed Income,0.839984,4.308837
2018-12-05,Fixed Income,0.839984,4.22722
2018-12-06,Fixed Income,0.839984,4.31672
2018-12-07,Fixed Income,0.839984,4.345528
2018-12-10,Fixed Income,0.839984,4.311696
2018-12-11,Fixed Income,0.839984,4.304439
2018-12-12,Fixed Income,0.839984,4.217413
2018-12-13,Fixed Income,0.839984,4.222539
2018-12-14,Fixed Income,0.839984,4.282902
2018-12-17,Fixed Income,0.839984,4.313236
2018-12-18,Fixed Income,0.839984,4.353356
2018-12-19,Fixed Income,0.839984,4.436055
2018-12-20,Fixed Income,0.839984,4.404319
2018-12-21,Fixed Income,0.839984,4.405935
2018-12-24,Fixed Income,0.839984,4.49719
2018-12-26,Fixed Income,0.839984,4.40159
2018-12-27,Fixed Income,0.728723,4.490302
2018-12-28,Fixed Income,0.728584,4.480755
2018-12-31,Fixed Income,0.629165,4.560318
2019-01-02,Fixed Income,0.549139,4.714663
2019-01-03,Fixed Income,0.346934,4.843645
2019-01-04,Fixed Income,0.51044,4.666585
2019-01-07,Fixed Income,0.537963,4.616087
2019-01-08,Fixed Income,0.576679,4.582721
2019-01-09,Fixed Income,0.552448,4.586442
2019-01-10,Fixed Income,0.552448,4.598715
2019-01-11,Fixed Income,0.552448,4.642457
2019-01-14,Fixed Income,0.552448,4.643463
2019-01-15,Fixed Income,0.552448,4.660587
2019-01-16,Fixed Income,0.552448,4.638092
2019-01-17,Fixed Income,0.552448,4.592668
2019-01-18,Fixed Income,0.552448,4.531742
2019-01-21,Fixed Income,0.552448,4.551927
2019-01-22,Fixed Income,0.552448,4.635452
2019-01-23,Fixed Income,0.552448,4.603033
2019-01-24,Fixed Income,0.552448,4.69799
2019-01-25,Fixed Income,0.552448,4.641995
2019-01-28,Fixed Income,0.552448,4.627855
2019-01-29,Fixed Income,0.552448,4.680228
2019-01-30,Fixed Income,0.552448,4.701233
2019-01-31,Fixed Income,0.618495,4.772481
2019-02-01,Fixed Income,0.549328,4.714956
2019-02-04,Fixed Income,0.486789,4.673063
2019-02-05,Fixed Income,0.526004,4.683498
2019-02-06,Fixed Income,0.522871,4.691158
2019-02-07,Fixed Income,0.60046,4.814099
2019-02-08,Fixed Income,0.63467,4.843588
2019-02-11,Fixed Income,0.587801,4.782066
2019-02-12,Fixed Income,0.549879,4.749026
2019-02-13,Fixed Income,0.522668,4.733679
2019-02-14,Fixed Income,0.522668,4.795297
2019-02-15,Fixed Income,0.522668,4.793909
2019-02-18,Fixed Income,0.522668,4.778948
2019-02-19,Fixed Income,0.522668,4.799184
2019-02-20,Fixed Income,0.522668,4.794538
2019-02-21,Fixed Income,0.522668,4.71464
2019-02-22,Fixed Income,0.522668,4.784336
2019-02-25,Fixed Income,0.522668,4.750925
2019-02-26,Fixed Income,0.522668,4.78281
2019-02-27,Fixed Income,0.522668,4.666406
2019-02-28,Fixed Income,0.522668,4.607981
2019-03-01,Fixed Income,0.433913,4.544016
2019-03-04,Fixed Income,0.489485,4.618226
2019-03-05,Fixed Income,0.48943,4.622633
2019-03-06,Fixed Income,0.533722,4.690873
2019-03-07,Fixed Income,0.620696,4.823499
2019-03-08,Fixed Income,0.638003,4.824177
2019-03-11,Fixed Income,0.604486,4.794719
2019-03-12,Fixed Income,0.680091,4.849966
2019-03-13,Fixed Income,0.652771,4.806954
2019-03-14,Fixed Income,0.591502,4.781279
2019-03-15,Fixed Income,0.658135,4.818924
2019-03-18,Fixed Income,0.652026,4.797341
2019-03-19,Fixed Income,0.617715,4.760071
2019-03-20,Fixed Income,0.735489,4.875617
2019-03-21,Fixed Income,0.749205,4.890115
2019-03-22,Fixed Income,0.885076,5.047951
2019-03-25,Fixed Income,0.856276,5.082003
2019-03-26,Fixed Income,0.856276,5.077083
2019-03-27,Fixed Income,0.856276,5.205827
2019-03-28,Fixed Income,0.856276,5.162716
2019-03-29,Fixed Income,0.856276,5.151506
2019-04-01,Fixed Income,0.856276,5.026796
2019-04-02,Fixed Income,0.856276,5.055499
2019-04-03,Fixed Income,0.856276,4.976408
2019-04-04,Fixed Income,0.856276,4.990401
2019-04-05,Fixed Income,0.856276,4.991315
2019-04-08,Fixed Income,0.856276,4.96904
2019-04-09,Fixed Income,0.856276,5.003821
2019-04-10,Fixed Income,0.856276,5.052728
2019-04-11,Fixed Income,0.856276,5.001898
2019-04-12,Fixed Income,0.856276,4.87246
2019-04-15,Fixed Income,0.856276,4.885953
2019-04-16,Fixed Income,0.856276,4.834613
2019-04-17,Fixed Income,0.856276,4.823699
2019-04-18,Fixed Income,0.856276,4.91144
2019-04-22,Fixed Income,0.856276,4.854811
2019-04-23,Fixed Income,0.856276,4.85901
2019-04-24,Fixed Income,0.856276,4.963284
2019-04-25,Fixed Income,0.856276,4.944636
2019-04-26,Fixed Income,0.856276,4.984884
2019-04-29,Fixed Income,0.856276,4.920916
2019-04-30,Fixed Income,0.856276,4.946187
2019-05-01,Fixed Income,0.856276,4.941734
2019-05-02,Fixed Income,0.856276,4.886067
2019-05-03,Fixed Income,0.856276,4.908962
2019-05-06,Fixed Income,0.856276,4.95202
2019-05-07,Fixed Income,0.856276,5.057199
2019-05-08,Fixed Income,0.856276,5.024045
2019-05-09,Fixed Income,0.856276,5.067681
2019-05-10,Fixed Income,0.856276,5.051173
2019-05-13,Fixed Income,0.856276,5.134598
2019-05-14,Fixed Income,0.856276,5.131667
2019-05-15,Fixed Income,0.856276,5.200197
2019-05-16,Fixed Income,0.856276,5.171735
2019-05-17,Fixed Income,0.856276,5.18667
2019-05-20,Fixed Income,0.856276,5.141936
2019-05-21,Fixed Income,0.856276,5.105711
2019-05-22,Fixed Income,0.856276,5.168134
2019-05-23,Fixed Income,0.856276,5.29803
2019-05-24,Fixed Income,0.856276,5.274193
2019-05-27,Fixed Income,0.856276,5.326155
2019-05-28,Fixed Income,0.856276,5.409929
2019-05-29,Fixed Income,0.856276,5.445178
2019-05-30,Fixed Income,0.856276,5.483163
2019-05-31,Fixed Income,0.856276,5.590753
2019-06-03,Fixed Income,0.856276,5.641326
2019-06-04,Fixed Income,0.856276,5.59461
2019-06-05,Fixed Income,0.856276,5.62551
2019-06-06,Fixed Income,0.856276,5.606619
2019-06-07,Fixed Income,0.856276,5.690141
2019-06-10,Fixed Income,0.856276,5.595295
2019-06-11,Fixed Income,0.856276,5.61871
2019-06-12,Fixed Income,0.856276,5.63321
2019-06-13,Fixed Income,0.856276,5.672127
2019-06-14,Fixed Income,0.856276,5.684269
2019-06-17,Fixed Income,0.856276,5.684395
2019-06-18,Fixed Income,0.856276,5.838818
2019-06-19,Fixed Income,0.856276,5.828891
2019-06-20,Fixed Income,0.856276,5.846615
2019-06-21,Fixed Income,0.856276,5.74189
2019-06-24,Fixed Income,0.856276,5.811324
2019-06-25,Fixed Income,0.856276,5.856882
2019-06-26,Fixed Income,0.856276,5.762013
2019-06-27,Fixed Income,0.856276,5.826697
2019-06-28,Fixed Income,0.856276,5.834478
2019-07-01,Fixed Income,0.856276,5.845346
2019-07-02,Fixed Income,0.856276,5.914938
2019-07-03,Fixed Income,0.856276,5.933716
2019-07-04,Fixed Income,0.856276,5.971433
2019-07-05,Fixed Income,0.856276,5.847371
2019-07-08,Fixed Income,0.856276,5.842176
2019-07-09,Fixed Income,0.856276,5.812707
2019-07-10,Fixed Income,0.856276,5.762365
2019-07-11,Fixed Income,0.856276,5.643527
2019-07-12,Fixed Income,0.856276,5.667702
2019-07-15,Fixed Income,0.859297,5.720841
2019-07-16,Fixed Income,0.822017,5.708529
2019-07-17,Fixed Income,0.917509,5.804891
2019-07-18,Fixed Income,0.935157,5.866044
2019-07-19,Fixed Income,0.909355,5.840686
2019-07-22,Fixed Income,0.909355,5.867537
2019-07-23,Fixed Income,0.909355,5.847712
2019-07-24,Fixed Income,0.909355,5.888348
2019-07-25,Fixed Income,0.909355,5.858597
2019-07-26,Fixed Income,0.909355,5.851803
2019-07-29,Fixed Income,0.909355,5.886966
2019-07-30,Fixed Income,0.909355,5.883116
2019-07-31,Fixed Income,0.909355,5.960742
2019-08-01,Fixed Income,0.909355,6.140236
2019-08-02,Fixed Income,0.909355,6.151791
2019-08-05,Fixed Income,0.909355,6.289753
2019-08-06,Fixed Income,0.909355,6.312063
2019-08-07,Fixed Income,0.909355,6.397396
2019-08-08,Fixed Income,0.909355,6.404324
2019-08-09,Fixed Income,0.906267,6.368268
2019-08-12,Fixed Income,0.745554,6.477412
2019-08-13,Fixed Income,0.778441,6.452423
2019-08-14,Fixed Income,0.641815,6.565828
2019-08-15,Fixed Income,0.586951,6.692776
2019-08-16,Fixed Income,0.597168,6.644753
2019-08-19,Fixed Income,0.68592,6.554297
2019-08-20,Fixed Income,0.636148,6.62894
2019-08-21,Fixed Income,0.648267,6.584635
2019-08-22,Fixed Income,0.626505,6.521849
2019-08-23,Fixed Income,0.626505,6.622482
2019-08-26,Fixed Income,0.626505,6.584351
2019-08-27,Fixed Income,0.626505,6.670263
2019-08-28,Fixed Income,0.626505,6.680167
2019-08-29,Fixed Income,0.626505,6.6543
2019-08-30,Fixed Income,0.604448,6.678891
2019-09-02,Fixed Income,0.604448,6.672564
2019-09-03,Fixed Income,0.559646,6.679145
2019-09-04,Fixed Income,0.537164,6.677772
2019-09-05,Fixed Income,0.537164,6.505873
2019-09-06,Fixed Income,0.537164,6.550541
2019-09-09,Fixed Income,0.537164,6.451249
2019-09-10,Fixed Income,0.537164,6.355414
2019-09-11,Fixed Income,0.537164,6.354364
2019-09-12,Fixed Income,0.537164,6.230329
2019-09-13,Fixed Income,0.386632,6.089837
2019-09-16,Fixed Income,0.461363,6.159083
2019-09-17,Fixed Income,0.44768,6.164517
2019-09-18,Fixed Income,0.523729,6.193728
2019-09-19,Fixed Income,0.546828,6.207154
2019-09-20,Fixed Income,0.62969,6.239724
2019-09-23,Fixed Income,0.721519,6.295907
2019-09-24,Fixed Income,0.870636,6.371261
2019-09-25,Fixed Income,0.67664,6.275677
2019-09-26,Fixed Income,0.679282,6.318973
2019-09-27,Fixed Income,0.643277,6.332132
2019-09-30,Fixed Income,0.623006,6.329696
2019-10-01,Fixed Income,0.64441,6.330385
2019-10-02,Fixed Income,0.680862,6.355715
2019-10-03,Fixed Income,0.745717,6.436248
2019-10-04,Fixed Income,0.781064,6.44912
2019-10-07,Fixed Income,0.761409,6.41007
2019-10-08,Fixed Income,0.761409,6.437693
2019-10-09,Fixed Income,0.761409,6.358331
2019-10-10,Fixed Income,0.761409,6.235028
2019-10-11,Fixed Income,0.761409,6.154164
2019-10-14,Fixed Income,0.761409,6.174731
2019-10-15,Fixed Income,0.761409,6.085563
2019-10-16,Fixed Income,0.761409,6.094412
2019-10-17,Fixed Income,0.761409,6.087334
2019-10-18,Fixed Income,0.744098,6.063952
2019-10-21,Fixed Income,0.696215,6.018648
2019-10-22,Fixed Income,0.734381,6.070164
2019-10-23,Fixed Income,0.736137,6.072695
2019-10-24,Fixed Income,0.72795,6.083659
2019-10-25,Fixed Income,0.689684,6.029694
2019-10-28,Fixed Income,0.618881,5.955669
2019-10-29,Fixed Income,0.644863,5.975668
2019-10-30,Fixed Income,0.703521,6.019341
2019-10-31,Fixed Income,0.819089,6.127067
2019-11-01,Fixed Income,0.77163,6.083819
2019-11-04,Fixed Income,0.69938,6.016758
2019-11-05,Fixed Income,0.600577,5.93299
2019-11-06,Fixed Income,0.666012,5.967582
2019-11-07,Fixed Income,0.527388,5.817592
2019-11-08,Fixed Income,0.512178,5.817571
2019-11-11,Fixed Income,0.517238,5.808765
2019-11-12,Fixed Income,0.545943,5.823822
2019-11-13,Fixed Income,0.582377,5.895066
2019-11-14,Fixed Income,0.643166,5.97141
2019-11-15,Fixed Income,0.622856,5.947468
2019-11-18,Fixed Income,0.650608,5.956986
2019-11-19,Fixed Income,0.684429,5.973063
2019-11-20,Fixed Income,0.7435,6.013455
2019-11-21,Fixed Income,0.70717,5.962878
2019-11-22,Fixed Income,0.716631,5.996586
2019-11-25,Fixed Income,0.716307,5.992038
2019-11-26,Fixed Income,0.750022,6.032458
2019-11-27,Fixed Income,0.717373,6.002335
2019-11-28,Fixed Income,0.717373,5.992644
2019-11-29,Fixed Income,0.694606,5.963741
2019-12-02,Fixed Income,0.59042,5.827182
2019-12-03,Fixed Income,0.762781,6.004319
2019-12-04,Fixed Income,0.681541,5.935122
2019-12-05,Fixed Income,0.660033,5.895576
2019-12-06,Fixed Income,0.642081,5.859808
2019-12-09,Fixed Income,0.642081,5.891001
2019-12-10,Fixed Income,0.642081,5.882811
2019-12-11,Fixed Income,0.642081,5.932467
2019-12-12,Fixed Income,0.642081,5.803361
2019-12-13,Fixed Income,0.642081,5.859902
2019-12-16,Fixed Income,0.642081,5.811033
2019-12-17,Fixed Income,0.642081,5.823897
2019-12-18,Fixed Income,0.642081,5.762284
2019-12-19,Fixed Income,0.642081,5.759494
2019-12-20,Fixed Income,0.642081,5.773087
2019-12-23,Fixed Income,0.642081,5.752364
2019-12-24,Fixed Income,0.642081,5.785454
2019-12-26,Fixed Income,0.642081,5.793185
2019-12-27,Fixed Income,0.642081,5.823166
2019-12-30,Fixed Income,0.642081,5.728719
2019-12-31,Fixed Income,0.642081,5.707425
