date,asset,DQN_cum_return,Long_cum_return
2011-04-15,Commodity,0.640065,0.410482
2011-04-18,Commodity,0.536664,0.380997
2011-04-19,Commodity,0.539787,0.447294
2011-04-20,Commodity,0.587344,0.522873
2011-04-21,Commodity,0.538256,0.540834
2011-04-25,Commodity,0.440174,0.551654
2011-04-26,Commodity,0.473313,0.492434
2011-04-27,Commodity,0.479863,0.468245
2011-04-28,Commodity,0.531041,0.456078
2011-04-29,Commodity,0.500107,0.582757
2011-05-02,Commodity,0.566005,0.539876
2011-05-03,Commodity,0.599125,0.450234
2011-05-04,Commodity,0.571446,0.287933
2011-05-05,Commodity,0.41191,-0.027542
2011-05-06,Commodity,0.380308,-0.038059
2011-05-09,Commodity,0.421713,0.026367
2011-05-10,Commodity,0.42377,0.095327
2011-05-11,Commodity,0.292662,-0.065354
2011-05-12,Commodity,0.240303,-0.039641
2011-05-13,Commodity,0.236544,-0.047783
2011-05-16,Commodity,0.234861,-0.067644
2011-05-17,Commodity,0.215061,-0.057536
2011-05-18,Commodity,0.296001,0.062732
2011-05-19,Commodity,0.31831,0.028042
2011-05-20,Commodity,0.328878,0.051746
2011-05-23,Commodity,0.378447,-0.061688
2011-05-24,Commodity,0.401397,-0.04159
2011-05-25,Commodity,0.409071,0.102717
2011-05-26,Commodity,0.393767,0.114893
2011-05-27,Commodity,0.392537,0.163145
2011-05-31,Commodity,0.384398,0.205024
2011-06-01,Commodity,0.415642,0.104473
2011-06-02,Commodity,0.38045,0.11871
2011-06-03,Commodity,0.387467,0.133269
2011-06-06,Commodity,0.388909,0.091476
2011-06-07,Commodity,0.418361,0.116208
2011-06-08,Commodity,0.404619,0.166963
2011-06-09,Commodity,0.404516,0.213606
2011-06-10,Commodity,0.38011,0.163481
2011-06-13,Commodity,0.347606,0.097975
2011-06-14,Commodity,0.351142,0.123939
2011-06-15,Commodity,0.311108,-0.004163
2011-06-16,Commodity,0.279366,-0.037302
2011-06-17,Commodity,0.262102,-0.038643
2011-06-20,Commodity,0.231497,-0.00066
2011-06-21,Commodity,0.280523,0.082319
2011-06-22,Commodity,0.274548,0.037864
2011-06-23,Commodity,0.194986,-0.101432
2011-06-24,Commodity,0.13085,-0.12571
2011-06-27,Commodity,0.176581,-0.198312
2011-06-28,Commodity,0.126934,-0.102528
2011-06-29,Commodity,0.143193,-0.014167
2011-06-30,Commodity,0.273283,-0.051808
2011-07-01,Commodity,0.277887,-0.046202
2011-07-05,Commodity,0.252997,0.078375
2011-07-06,Commodity,0.316952,0.062369
2011-07-07,Commodity,0.263421,0.222489
2011-07-08,Commodity,0.251345,0.217616
2011-07-11,Commodity,0.251938,0.166424
2011-07-12,Commodity,0.216038,0.254707
2011-07-13,Commodity,0.250843,0.402168
2011-07-14,Commodity,0.28808,0.355834
2011-07-15,Commodity,0.280764,0.387637
2011-07-18,Commodity,0.267539,0.37232
2011-07-19,Commodity,0.238406,0.399178
2011-07-20,Commodity,0.188585,0.390115
2011-07-21,Commodity,0.203843,0.367845
2011-07-22,Commodity,0.293379,0.419202
2011-07-25,Commodity,0.26572,0.404733
2011-07-26,Commodity,0.273682,0.454577
2011-07-27,Commodity,0.289723,0.409091
2011-07-28,Commodity,0.275696,0.3479
2011-07-29,Commodity,0.302824,0.307275
2011-08-01,Commodity,0.307612,0.301936
2011-08-02,Commodity,0.282226,0.337949
2011-08-03,Commodity,0.270404,0.259699
2011-08-04,Commodity,0.283682,0.05116
2011-08-05,Commodity,0.345633,0.026267
2011-08-08,Commodity,0.407757,-0.102244
2011-08-09,Commodity,0.449747,-0.06711
2011-08-10,Commodity,0.434297,-0.036545
2011-08-11,Commodity,0.410589,0.057594
2011-08-12,Commodity,0.400493,0.073893
2011-08-15,Commodity,0.370805,0.152434
2011-08-16,Commodity,0.370138,0.189494
2011-08-17,Commodity,0.324943,0.221195
2011-08-18,Commodity,0.379028,0.092499
2011-08-19,Commodity,0.366203,0.180339
2011-08-22,Commodity,0.400925,0.247128
2011-08-23,Commodity,0.376121,0.251553
2011-08-24,Commodity,0.311473,0.129757
2011-08-25,Commodity,0.318933,0.169316
2011-08-26,Commodity,0.398966,0.280505
2011-08-29,Commodity,0.413346,0.296218
2011-08-30,Commodity,0.42031,0.341584
2011-08-31,Commodity,0.460407,0.393333
2011-09-01,Commodity,0.473838,0.331749
2011-09-02,Commodity,0.416311,0.375874
2011-09-06,Commodity,0.398505,0.308442
2011-09-07,Commodity,0.450535,0.345622
2011-09-08,Commodity,0.417508,0.346128
2011-09-09,Commodity,0.409954,0.282722
2011-09-12,Commodity,0.348208,0.247143
2011-09-13,Commodity,0.37701,0.238954
2011-09-14,Commodity,0.395131,0.209856
2011-09-15,Commodity,0.373354,0.140084
2011-09-16,Commodity,0.33104,0.097149
2011-09-19,Commodity,0.261942,-0.056693
2011-09-20,Commodity,0.246473,-0.027586
2011-09-21,Commodity,0.263032,-0.061584
2011-09-22,Commodity,0.260909,-0.387369
2011-09-23,Commodity,0.245354,-0.548979
2011-09-26,Commodity,0.173622,-0.547984
2011-09-27,Commodity,0.184267,-0.420531
2011-09-28,Commodity,0.211498,-0.564302
2011-09-29,Commodity,0.22769,-0.51713
2011-09-30,Commodity,0.33992,-0.658265
2011-10-03,Commodity,0.335898,-0.682099
2011-10-04,Commodity,0.359438,-0.749065
2011-10-05,Commodity,0.355884,-0.648876
2011-10-06,Commodity,0.299235,-0.574051
2011-10-07,Commodity,0.275958,-0.625053
2011-10-10,Commodity,0.229362,-0.575057
2011-10-11,Commodity,0.137012,-0.463445
2011-10-12,Commodity,0.035211,-0.436154
2011-10-13,Commodity,0.023026,-0.411558
2011-10-14,Commodity,-0.036647,-0.286513
2011-10-17,Commodity,0.001812,-0.309518
2011-10-18,Commodity,-0.008041,-0.336963
2011-10-19,Commodity,0.027587,-0.401529
2011-10-20,Commodity,-0.02377,-0.444138
2011-10-21,Commodity,-0.014803,-0.383303
2011-10-24,Commodity,0.007925,-0.247193
2011-10-25,Commodity,0.047739,-0.259498
2011-10-26,Commodity,0.029087,-0.316598
2011-10-27,Commodity,-0.057989,-0.198472
2011-10-28,Commodity,-0.064044,-0.224039
2011-10-31,Commodity,-0.001523,-0.303724
2011-11-01,Commodity,0.048573,-0.344532
2011-11-02,Commodity,-0.020361,-0.356306
2011-11-03,Commodity,-0.12129,-0.27662
2011-11-04,Commodity,-0.136621,-0.280945
2011-11-07,Commodity,-0.18018,-0.278261
2011-11-08,Commodity,-0.224516,-0.264043
2011-11-09,Commodity,-0.196334,-0.367989
2011-11-10,Commodity,-0.154714,-0.419796
2011-11-11,Commodity,-0.197969,-0.385698
2011-11-14,Commodity,-0.21179,-0.41588
2011-11-15,Commodity,-0.264843,-0.333009
2011-11-16,Commodity,-0.246581,-0.391227
2011-11-17,Commodity,-0.155563,-0.539062
2011-11-18,Commodity,-0.178092,-0.558193
2011-11-21,Commodity,-0.121111,-0.639812
2011-11-22,Commodity,-0.168987,-0.619364
2011-11-23,Commodity,-0.104712,-0.704377
2011-11-25,Commodity,-0.067088,-0.767102
2011-11-28,Commodity,-0.122404,-0.743951
2011-11-29,Commodity,-0.103714,-0.67719
2011-11-30,Commodity,-0.068177,-0.601035
2011-12-01,Commodity,-0.077991,-0.618396
2011-12-02,Commodity,-0.071701,-0.636668
2011-12-05,Commodity,-0.11362,-0.694167
2011-12-06,Commodity,-0.132297,-0.701633
2011-12-07,Commodity,-0.126083,-0.781735
2011-12-08,Commodity,-0.173738,-0.833287
2011-12-09,Commodity,-0.129802,-0.891898
2011-12-12,Commodity,-0.181579,-0.964004
2011-12-13,Commodity,-0.156931,-0.911622
2011-12-14,Commodity,-0.334414,-1.123946
2011-12-15,Commodity,-0.347517,-1.13772
2011-12-16,Commodity,-0.350958,-1.130405
2011-12-19,Commodity,-0.302147,-1.057181
2011-12-20,Commodity,-0.20609,-0.957584
2011-12-21,Commodity,-0.190313,-0.928664
2011-12-22,Commodity,-0.165878,-0.877854
2011-12-23,Commodity,-0.120836,-0.857838
2011-12-27,Commodity,-0.085028,-0.80991
2011-12-28,Commodity,-0.069501,-0.854994
2011-12-29,Commodity,-0.10888,-0.890456
2011-12-30,Commodity,-0.09127,-0.827236
2012-01-03,Commodity,0.033266,-0.710741
2012-01-04,Commodity,0.072059,-0.715616
2012-01-05,Commodity,0.067229,-0.829336
2012-01-06,Commodity,0.058744,-0.839029
2012-01-09,Commodity,0.147968,-0.765602
2012-01-10,Commodity,0.304912,-0.637455
2012-01-11,Commodity,0.257007,-0.673688
2012-01-12,Commodity,0.242831,-0.793404
2012-01-13,Commodity,0.252918,-0.825453
2012-01-17,Commodity,0.259421,-0.762729
2012-01-18,Commodity,0.220797,-0.800699
2012-01-19,Commodity,0.243525,-0.752274
2012-01-20,Commodity,0.211522,-0.751642
2012-01-23,Commodity,0.146802,-0.670045
2012-01-24,Commodity,0.176498,-0.6372
2012-01-25,Commodity,0.189435,-0.586634
2012-01-26,Commodity,0.161077,-0.54762
2012-01-27,Commodity,0.160008,-0.551463
2012-01-30,Commodity,0.155085,-0.642853
2012-01-31,Commodity,0.212409,-0.63282
2012-02-01,Commodity,0.258993,-0.623063
2012-02-02,Commodity,0.257791,-0.649698
2012-02-03,Commodity,0.253968,-0.597738
2012-02-06,Commodity,0.279814,-0.551098
2012-02-07,Commodity,0.260367,-0.52839
2012-02-08,Commodity,0.236263,-0.523188
2012-02-09,Commodity,0.22189,-0.541178
2012-02-10,Commodity,0.23131,-0.661506
2012-02-13,Commodity,0.240044,-0.600591
2012-02-14,Commodity,0.199059,-0.593647
2012-02-15,Commodity,0.181739,-0.577956
2012-02-16,Commodity,0.197402,-0.547164
2012-02-17,Commodity,0.232172,-0.509558
2012-02-21,Commodity,0.117779,-0.44569
2012-02-22,Commodity,0.104014,-0.408428
2012-02-23,Commodity,0.129091,-0.40433
2012-02-24,Commodity,0.151133,-0.360134
2012-02-27,Commodity,0.163944,-0.378637
2012-02-28,Commodity,0.123708,-0.379625
2012-02-29,Commodity,0.275396,-0.411801
2012-03-01,Commodity,0.253423,-0.36188
2012-03-02,Commodity,0.273546,-0.420969
2012-03-05,Commodity,0.233991,-0.519385
2012-03-06,Commodity,0.177456,-0.692901
2012-03-07,Commodity,0.165949,-0.718775
2012-03-08,Commodity,0.120847,-0.681778
2012-03-09,Commodity,0.161923,-0.646466
2012-03-12,Commodity,0.179614,-0.617112
2012-03-13,Commodity,0.164349,-0.562135
2012-03-14,Commodity,0.075206,-0.645088
2012-03-15,Commodity,0.126211,-0.568216
2012-03-16,Commodity,0.122444,-0.541863
2012-03-19,Commodity,0.103714,-0.546616
2012-03-20,Commodity,0.078681,-0.686471
2012-03-21,Commodity,0.050179,-0.702908
2012-03-22,Commodity,-0.00929,-0.757907
2012-03-23,Commodity,0.058257,-0.704118
2012-03-26,Commodity,0.059161,-0.662984
2012-03-27,Commodity,0.0659,-0.65234
2012-03-28,Commodity,0.030428,-0.784782
2012-03-29,Commodity,0.021972,-0.924074
2012-03-30,Commodity,-0.025298,-0.821015
2012-04-02,Commodity,-0.013682,-0.73829
2012-04-03,Commodity,-0.018462,-0.775837
2012-04-04,Commodity,-0.143752,-0.920406
2012-04-05,Commodity,-0.134268,-0.863712
2012-04-09,Commodity,-0.157723,-0.906893
2012-04-10,Commodity,-0.220282,-1.018542
2012-04-11,Commodity,-0.20673,-1.011161
2012-04-12,Commodity,-0.115434,-0.87144
2012-04-13,Commodity,-0.217987,-0.967334
2012-04-16,Commodity,-0.237046,-1.024527
2012-04-17,Commodity,-0.241383,-1.000181
2012-04-18,Commodity,-0.266066,-1.089893
2012-04-19,Commodity,-0.284865,-1.052377
2012-04-20,Commodity,-0.295506,-1.017833
2012-04-23,Commodity,-0.327843,-1.065504
2012-04-24,Commodity,-0.319716,-1.051058
2012-04-25,Commodity,-0.284307,-1.025454
2012-04-26,Commodity,-0.228164,-1.022885
2012-04-27,Commodity,-0.173761,-0.993506
2012-04-30,Commodity,-0.127994,-0.990587
2012-05-01,Commodity,-0.085046,-0.979647
2012-05-02,Commodity,-0.146537,-1.112415
2012-05-03,Commodity,-0.236234,-1.135343
2012-05-04,Commodity,-0.274348,-1.210834
2012-05-07,Commodity,-0.26768,-1.199507
2012-05-08,Commodity,-0.321845,-1.25876
2012-05-09,Commodity,-0.36431,-1.278612
2012-05-10,Commodity,-0.415879,-1.245327
2012-05-11,Commodity,-0.443885,-1.297404
2012-05-14,Commodity,-0.574958,-1.390056
2012-05-15,Commodity,-0.602321,-1.360943
2012-05-16,Commodity,-0.652152,-1.354439
2012-05-17,Commodity,-0.708442,-1.295753
2012-05-18,Commodity,-0.83561,-1.234071
2012-05-21,Commodity,-0.80785,-1.221272
2012-05-22,Commodity,-0.744821,-1.313878
2012-05-23,Commodity,-0.719182,-1.488574
2012-05-24,Commodity,-0.673961,-1.506704
2012-05-25,Commodity,-0.75146,-1.496372
2012-05-29,Commodity,-0.787927,-1.580961
2012-05-30,Commodity,-0.749223,-1.690514
2012-05-31,Commodity,-0.79201,-1.701546
2012-06-01,Commodity,-0.818573,-1.787723
2012-06-04,Commodity,-0.779245,-1.775788
2012-06-05,Commodity,-0.811928,-1.747046
2012-06-06,Commodity,-0.871591,-1.610194
2012-06-07,Commodity,-0.837437,-1.591898
2012-06-08,Commodity,-0.802108,-1.630667
2012-06-11,Commodity,-0.830026,-1.620682
2012-06-12,Commodity,-0.838611,-1.627921
2012-06-13,Commodity,-0.808063,-1.689137
2012-06-14,Commodity,-0.841299,-1.680095
2012-06-15,Commodity,-0.884378,-1.697205
2012-06-18,Commodity,-0.976401,-1.639364
2012-06-19,Commodity,-1.022885,-1.511097
2012-06-20,Commodity,-1.08545,-1.567673
2012-06-21,Commodity,-1.073376,-1.698477
2012-06-22,Commodity,-1.127441,-1.694909
2012-06-25,Commodity,-1.168153,-1.570739
2012-06-26,Commodity,-1.174797,-1.537752
2012-06-27,Commodity,-1.18154,-1.449273
2012-06-28,Commodity,-1.174252,-1.505477
2012-06-29,Commodity,-1.153204,-1.271124
2012-07-02,Commodity,-1.247765,-1.263106
2012-07-03,Commodity,-1.372198,-1.100415
2012-07-05,Commodity,-1.400308,-1.029322
2012-07-06,Commodity,-1.326077,-1.14154
2012-07-09,Commodity,-1.452682,-1.021048
2012-07-10,Commodity,-1.459309,-1.100893
2012-07-11,Commodity,-1.467705,-1.117826
2012-07-12,Commodity,-1.485811,-1.125221
2012-07-13,Commodity,-1.481168,-1.056454
2012-07-16,Commodity,-1.567556,-1.019041
2012-07-17,Commodity,-1.560733,-1.048117
2012-07-18,Commodity,-1.615743,-0.987368
2012-07-19,Commodity,-1.675658,-0.879517
2012-07-20,Commodity,-1.683541,-0.867001
2012-07-23,Commodity,-1.630729,-0.967868
2012-07-24,Commodity,-1.586686,-1.083576
2012-07-25,Commodity,-1.620384,-1.013223
2012-07-26,Commodity,-1.634967,-1.04636
2012-07-27,Commodity,-1.656655,-0.983112
2012-07-30,Commodity,-1.684654,-0.895445
2012-07-31,Commodity,-1.722261,-0.99199
2012-08-01,Commodity,-1.7583,-1.027439
2012-08-02,Commodity,-1.795486,-1.093604
2012-08-03,Commodity,-1.853344,-0.979326
2012-08-06,Commodity,-1.877671,-0.971506
2012-08-07,Commodity,-1.896135,-0.961882
2012-08-08,Commodity,-1.892737,-0.926824
2012-08-09,Commodity,-1.865717,-0.887234
2012-08-10,Commodity,-1.829995,-0.923262
2012-08-13,Commodity,-1.932633,-0.983677
2012-08-14,Commodity,-1.998485,-0.99354
2012-08-15,Commodity,-1.964676,-0.942488
2012-08-16,Commodity,-1.921397,-0.907053
2012-08-17,Commodity,-1.877911,-0.875665
2012-08-20,Commodity,-1.868787,-0.834298
2012-08-21,Commodity,-1.797065,-0.757728
2012-08-22,Commodity,-1.874888,-0.770298
2012-08-23,Commodity,-1.954522,-0.773695
2012-08-24,Commodity,-1.978216,-0.799966
2012-08-27,Commodity,-2.009591,-0.80641
2012-08-28,Commodity,-2.003184,-0.799688
2012-08-29,Commodity,-1.929401,-0.746782
2012-08-30,Commodity,-1.954773,-0.778421
2012-08-31,Commodity,-2.028359,-0.717655
2012-09-04,Commodity,-2.034588,-0.710418
2012-09-05,Commodity,-2.077068,-0.761357
2012-09-06,Commodity,-2.195136,-0.766633
2012-09-07,Commodity,-2.177154,-0.677177
2012-09-10,Commodity,-2.144596,-0.689348
2012-09-11,Commodity,-2.154331,-0.668369
2012-09-12,Commodity,-2.196359,-0.597359
2012-09-13,Commodity,-2.244444,-0.502692
2012-09-14,Commodity,-2.220591,-0.397058
2012-09-17,Commodity,-2.25941,-0.591725
2012-09-18,Commodity,-2.290622,-0.67899
2012-09-19,Commodity,-2.213123,-0.680031
2012-09-20,Commodity,-2.246013,-0.703177
2012-09-21,Commodity,-2.196969,-0.641465
2012-09-24,Commodity,-2.185509,-0.727768
2012-09-25,Commodity,-2.162898,-0.758479
2012-09-26,Commodity,-2.157375,-0.814445
2012-09-27,Commodity,-2.169117,-0.753454
2012-09-28,Commodity,-2.068877,-0.65911
2012-10-01,Commodity,-2.049507,-0.62599
2012-10-02,Commodity,-2.040132,-0.604428
2012-10-03,Commodity,-2.10851,-0.679092
2012-10-04,Commodity,-2.100838,-0.615141
2012-10-05,Commodity,-2.236459,-0.697645
2012-10-08,Commodity,-2.263347,-0.70847
2012-10-09,Commodity,-2.309044,-0.688809
2012-10-10,Commodity,-2.331,-0.711087
2012-10-11,Commodity,-2.206301,-0.668997
2012-10-12,Commodity,-2.276219,-0.729663
2012-10-15,Commodity,-2.347218,-0.792555
2012-10-16,Commodity,-2.369768,-0.750755
2012-10-17,Commodity,-2.271946,-0.660234
2012-10-18,Commodity,-2.303823,-0.664425
2012-10-19,Commodity,-2.394043,-0.717062
2012-10-22,Commodity,-2.449547,-0.76675
2012-10-23,Commodity,-2.535611,-0.859223
2012-10-24,Commodity,-2.548934,-0.861373
2012-10-25,Commodity,-2.539457,-0.88783
2012-10-26,Commodity,-2.602216,-0.912668
2012-10-29,Commodity,-2.667993,-0.959733
2012-10-30,Commodity,-2.661495,-0.940627
2012-10-31,Commodity,-2.640245,-0.897269
2012-11-01,Commodity,-2.632293,-0.927646
2012-11-02,Commodity,-2.780655,-1.069482
2012-11-05,Commodity,-2.76251,-1.073661
2012-11-06,Commodity,-2.626615,-0.926716
2012-11-07,Commodity,-2.739545,-1.024289
2012-11-08,Commodity,-2.743644,-1.023864
2012-11-09,Commodity,-2.780594,-1.021848
2012-11-12,Commodity,-2.811974,-1.092825
2012-11-13,Commodity,-2.751656,-1.093912
2012-11-14,Commodity,-2.742025,-1.05339
2012-11-15,Commodity,-2.754511,-1.081937
2012-11-16,Commodity,-2.761753,-1.084027
2012-11-19,Commodity,-2.675737,-0.927854
2012-11-20,Commodity,-2.649871,-0.929899
2012-11-21,Commodity,-2.62899,-0.904329
2012-11-23,Commodity,-2.578646,-0.829887
2012-11-26,Commodity,-2.605891,-0.868012
2012-11-27,Commodity,-2.586199,-0.817212
2012-11-28,Commodity,-2.608479,-0.822113
2012-11-29,Commodity,-2.607599,-0.792672
2012-11-30,Commodity,-2.578526,-0.870354
2012-12-03,Commodity,-2.526457,-0.846249
2012-12-04,Commodity,-2.601428,-0.938328
2012-12-05,Commodity,-2.606571,-0.868734
2012-12-06,Commodity,-2.682035,-0.896039
2012-12-07,Commodity,-2.71278,-0.938256
2012-12-10,Commodity,-2.66765,-0.945193
2012-12-11,Commodity,-2.670727,-0.922309
2012-12-12,Commodity,-2.677841,-0.904703
2012-12-13,Commodity,-2.729025,-0.98483
2012-12-14,Commodity,-2.753324,-0.915576
2012-12-17,Commodity,-2.778118,-0.924075
2012-12-18,Commodity,-2.838994,-0.963856
2012-12-19,Commodity,-2.848264,-0.970483
2012-12-20,Commodity,-2.854314,-1.090353
2012-12-21,Commodity,-2.807056,-1.071615
2012-12-24,Commodity,-2.781972,-1.067554
2012-12-26,Commodity,-2.847743,-1.062533
2012-12-27,Commodity,-2.83586,-1.095615
2012-12-28,Commodity,-2.833867,-1.124944
2012-12-31,Commodity,-2.787482,-1.154764
2013-01-02,Commodity,-2.791739,-1.122919
2013-01-03,Commodity,-2.820245,-1.154695
2013-01-04,Commodity,-2.83849,-1.202783
2013-01-07,Commodity,-2.834868,-1.197663
2013-01-08,Commodity,-2.80539,-1.21984
2013-01-09,Commodity,-2.854847,-1.255064
2013-01-10,Commodity,-2.843794,-1.191248
2013-01-11,Commodity,-2.818059,-1.189267
2013-01-14,Commodity,-2.808107,-1.108825
2013-01-15,Commodity,-2.78731,-1.096725
2013-01-16,Commodity,-2.791101,-1.119837
2013-01-17,Commodity,-2.786938,-1.097444
2013-01-18,Commodity,-2.78979,-1.109106
2013-01-22,Commodity,-2.737173,-1.095463
2013-01-23,Commodity,-2.727889,-1.112935
2013-01-24,Commodity,-2.684746,-1.141345
2013-01-25,Commodity,-2.682107,-1.140035
2013-01-28,Commodity,-2.656086,-1.153607
2013-01-29,Commodity,-2.654039,-1.117353
2013-01-30,Commodity,-2.574145,-1.039845
2013-01-31,Commodity,-2.550632,-1.036214
2013-02-01,Commodity,-2.468423,-0.99722
2013-02-04,Commodity,-2.475905,-1.008699
2013-02-05,Commodity,-2.464744,-0.960722
2013-02-06,Commodity,-2.448578,-0.968207
2013-02-07,Commodity,-2.46251,-1.034026
2013-02-08,Commodity,-2.464847,-1.028218
2013-02-11,Commodity,-2.443375,-1.121331
2013-02-12,Commodity,-2.454714,-1.139688
2013-02-13,Commodity,-2.468162,-1.124481
2013-02-14,Commodity,-2.535238,-1.178004
2013-02-15,Commodity,-2.590548,-1.196737
2013-02-19,Commodity,-2.607435,-1.248226
2013-02-20,Commodity,-2.651472,-1.329208
2013-02-21,Commodity,-2.652347,-1.451506
2013-02-22,Commodity,-2.612029,-1.486379
2013-02-25,Commodity,-2.537888,-1.526635
2013-02-26,Commodity,-2.533848,-1.523843
2013-02-27,Commodity,-2.524181,-1.560045
2013-02-28,Commodity,-2.535557,-1.546913
2013-03-01,Commodity,-2.591462,-1.601964
2013-03-04,Commodity,-2.525125,-1.626083
2013-03-05,Commodity,-2.583478,-1.620479
2013-03-06,Commodity,-2.56434,-1.713725
2013-03-07,Commodity,-2.641762,-1.601307
2013-03-08,Commodity,-2.626095,-1.559438
2013-03-11,Commodity,-2.657779,-1.548432
2013-03-12,Commodity,-2.686162,-1.516491
2013-03-13,Commodity,-2.647912,-1.589618
2013-03-14,Commodity,-2.694174,-1.5703
2013-03-15,Commodity,-2.68923,-1.582055
2013-03-18,Commodity,-2.617722,-1.662321
2013-03-19,Commodity,-2.576874,-1.695436
2013-03-20,Commodity,-2.583315,-1.626684
2013-03-21,Commodity,-2.561043,-1.618009
2013-03-22,Commodity,-2.535343,-1.613863
2013-03-25,Commodity,-2.593745,-1.606859
2013-03-26,Commodity,-2.59564,-1.565065
2013-03-27,Commodity,-2.64003,-1.476693
2013-03-28,Commodity,-2.548302,-1.591761
2013-04-01,Commodity,-2.468407,-1.663959
2013-04-02,Commodity,-2.495176,-1.688334
2013-04-03,Commodity,-2.535161,-1.783674
2013-04-04,Commodity,-2.537533,-1.835675
2013-04-05,Commodity,-2.510128,-1.844689
2013-04-08,Commodity,-2.446696,-1.76426
2013-04-09,Commodity,-2.459828,-1.713851
2013-04-10,Commodity,-2.436657,-1.787019
2013-04-11,Commodity,-2.392122,-1.758431
2013-04-12,Commodity,-2.235945,-1.831895
2013-04-15,Commodity,-2.067721,-2.11543
2013-04-16,Commodity,-2.026336,-2.012135
2013-04-17,Commodity,-1.985696,-2.03538
2013-04-18,Commodity,-1.978558,-2.018474
2013-04-19,Commodity,-1.976237,-2.023299
2013-04-22,Commodity,-1.934777,-2.077403
2013-04-23,Commodity,-1.896657,-2.142568
2013-04-24,Commodity,-1.949127,-2.088505
2013-04-25,Commodity,-1.949775,-1.959874
2013-04-26,Commodity,-1.926342,-2.013487
2013-04-29,Commodity,-1.843533,-1.932624
2013-04-30,Commodity,-1.828534,-1.939987
2013-05-01,Commodity,-1.76942,-2.038789
2013-05-02,Commodity,-1.85845,-1.94777
2013-05-03,Commodity,-1.971386,-1.927567
2013-05-06,Commodity,-2.005132,-1.963093
2013-05-07,Commodity,-2.013844,-2.026608
2013-05-08,Commodity,-2.061076,-2.022596
2013-05-09,Commodity,-2.033417,-1.985406
2013-05-10,Commodity,-2.020473,-2.081586
2013-05-13,Commodity,-2.001689,-2.046855
2013-05-14,Commodity,-2.019407,-2.059741
2013-05-15,Commodity,-2.036897,-2.147512
2013-05-16,Commodity,-2.026672,-2.169728
