episode,reward,steps,epsilon_end,last_loss
1,-9.620352,1500,0.2925,0.001256
2,-9.13826,1500,0.285,0.002316
3,-7.496927,1500,0.2775,0.001811
4,-8.284769,1500,0.27,0.000755
5,-7.717288,1500,0.2625,0.000448
6,-8.335538,1500,0.255,0.000455
7,-5.842374,1500,0.2475,0.000482
8,-7.995282,1500,0.24,0.000858
9,-5.374261,1500,0.2325,0.000624
10,-5.976096,1500,0.225,0.000603
11,-6.978149,1500,0.2175,0.000902
12,-6.429592,1500,0.21,0.001023
13,-4.399072,1500,0.2025,0.001899
14,-6.132525,1500,0.195,0.000591
15,-5.711753,1500,0.1875,0.000692
16,-5.727413,1500,0.18,0.000844
17,-5.175209,1500,0.1725,0.00092
18,-3.463756,1500,0.165,0.000857
19,-4.801441,1500,0.1575,0.000305
20,-3.597592,1500,0.15,0.000722
21,-3.655067,1500,0.1425,0.000129
22,-2.695897,1500,0.135,0.001091
23,-3.129501,1500,0.1275,0.000234
24,-4.122471,1500,0.12,0.001574
25,-3.433056,1500,0.1125,0.000383
26,-4.573394,1500,0.105,0.000465
27,-2.221594,1500,0.0975,0.00054
28,-2.449047,1500,0.09,0.000303
29,-3.135308,1500,0.0825,0.000291
30,-1.670448,1500,0.075,0.000166
31,-2.716972,1500,0.0675,0.000246
32,-1.802229,1500,0.06,0.001252
33,-1.93217,1500,0.0525,0.000305
34,-0.86325,1500,0.05,0.001541
35,-1.396268,1500,0.05,0.000516
36,-0.307478,1500,0.05,0.000772
37,-0.513909,1500,0.05,0.001193
38,-1.493806,1500,0.05,0.000703
39,-1.130469,1500,0.05,0.000119
40,-1.546527,1500,0.05,0.000578
41,-0.607062,1500,0.05,0.000753
42,-0.389248,1500,0.05,0.000317
43,-1.151501,1500,0.05,0.000201
44,-0.616696,1500,0.05,7.1e-05
45,-0.4673,1500,0.05,0.000609
46,-0.656345,1500,0.05,0.000863
47,-0.70136,1500,0.05,0.000101
48,-0.976864,1500,0.05,0.000127
49,-0.505713,1500,0.05,0.000299
50,-1.115428,1500,0.05,0.000957
51,-1.668865,1500,0.05,1.3e-05
52,-1.574761,1500,0.05,0.000201
53,-1.594993,1500,0.05,0.000196
54,-1.308007,1500,0.05,0.000224
55,-1.99223,1500,0.05,0.000152
56,-1.695464,1500,0.05,0.000684
