episode,reward,steps,epsilon_end,last_loss
1,-11.296924,1268,0.29366,0.000769
2,-11.896749,1268,0.28732,0.001117
3,-10.597069,1268,0.28098,0.001225
4,-10.235187,1268,0.27464,0.000905
5,-9.796319,1268,0.2683,0.001085
6,-9.986409,1268,0.26196,0.001143
7,-9.125162,1268,0.25562,0.00075
8,-8.462149,1268,0.24928,0.000439
9,-9.06434,1268,0.24294,0.001754
10,-9.977574,1268,0.2366,0.000583
11,-7.611482,1268,0.23026,0.000169
12,-9.909833,1268,0.22392,0.000579
13,-7.986627,1268,0.21758,0.000456
14,-6.764389,1268,0.21124,0.000954
15,-8.203335,1268,0.2049,0.001142
16,-8.670226,1268,0.19856,0.00079
17,-8.322289,1268,0.19222,0.000652
