episode,reward,steps,epsilon_end,last_loss
1,-7.872077,1281,0.293595,0.001466
2,-4.871992,1281,0.28719,0.001022
3,-6.050674,1281,0.280785,0.003729
4,-5.412235,1281,0.27438,0.001167
5,-4.673582,1281,0.267975,0.001115
6,-3.630474,1281,0.26157,0.001469
7,-5.210561,1281,0.255165,0.001349
8,-5.320079,1281,0.24876,0.00105
9,-4.63103,1281,0.242355,0.000815
10,-4.734864,1281,0.23595,0.00094
11,-5.016195,1281,0.229545,0.000502
