episode,reward,steps,epsilon_end,last_loss
1,-8.166999,1259,0.293705,0.00212
2,-5.059141,1259,0.28741,0.001448
3,-5.217505,1259,0.281115,0.00144
4,-5.335804,1259,0.27482,0.000909
5,-6.349253,1259,0.268525,0.00127
6,-4.650583,1259,0.26223,0.000689
7,-5.121977,1259,0.255935,0.002003
8,-3.89763,1259,0.24964,0.000489
9,-4.82021,1259,0.243345,0.001181
10,-4.090344,1259,0.23705,0.001885
11,-3.638198,1259,0.230755,0.001928
12,-4.198533,1259,0.22446,0.001586
13,-3.13225,1259,0.218165,0.001193
14,-5.177062,1259,0.21187,0.000607
15,-3.32982,1259,0.205575,0.000892
16,-3.71832,1259,0.19928,0.002489
17,-2.563194,1259,0.192985,0.000515
18,-3.908469,1259,0.18669,0.001164
19,-3.551723,1259,0.180395,0.000884
20,-1.823785,1259,0.1741,0.000747
21,-2.43238,1259,0.167805,0.000746
22,-1.821121,1259,0.16151,0.000562
23,-3.152704,1259,0.155215,0.001266
24,-3.47129,1259,0.14892,0.001428
25,-1.757673,1259,0.142625,0.000738
26,-3.324521,1259,0.13633,0.001366
27,-1.713481,1259,0.130035,0.000753
28,-2.804137,1259,0.12374,0.000821
29,-3.066995,1259,0.117445,0.000751
30,-0.736376,1259,0.11115,0.001209
31,-1.213663,1259,0.104855,0.001078
32,-0.906743,1259,0.09856,0.000379
33,-1.464462,1259,0.092265,0.001144
34,-1.483445,1259,0.08597,0.001208
35,-1.371159,1259,0.079675,0.00062
36,-1.924872,1259,0.07338,0.000901
37,-1.335541,1259,0.067085,0.00038
38,-0.584628,1259,0.06079,0.00129
39,-0.149014,1259,0.054495,0.000288
40,0.321242,1259,0.05,0.000768
41,-0.069007,1259,0.05,0.000469
42,0.395594,1259,0.05,0.001053
43,-0.096013,1259,0.05,0.000409
44,-0.497553,1259,0.05,0.000387
45,0.446486,1259,0.05,0.000367
46,-0.216495,1259,0.05,0.000687
47,-1.291009,1259,0.05,0.000439
48,-0.336257,1259,0.05,0.000532
49,0.302617,1259,0.05,0.000268
50,0.049588,1259,0.05,0.000681
51,-0.040863,1259,0.05,0.00024
52,-0.034774,1259,0.05,0.00085
53,0.044789,1259,0.05,0.000922
54,-0.433172,1259,0.05,0.000944
55,-0.35881,1259,0.05,0.0007
56,-0.813829,1259,0.05,0.000654
57,0.014377,1259,0.05,0.00035
58,-0.764234,1259,0.05,0.000311
59,-0.338578,1259,0.05,0.000353
60,-0.127063,1259,0.05,0.000302
61,0.599614,1259,0.05,0.000393
62,-0.344772,1259,0.05,0.000324
63,0.007587,1259,0.05,0.001116
64,-1.046534,1259,0.05,0.000824
65,-0.170863,1259,0.05,0.000436
66,-0.869997,1259,0.05,0.001034
67,0.225383,1259,0.05,0.000567
68,-0.526282,1259,0.05,0.000527
69,0.066232,1259,0.05,0.001399
70,0.034972,1259,0.05,0.000554
71,0.247105,1259,0.05,0.000297
72,-0.13825,1259,0.05,0.000355
73,-0.598331,1259,0.05,0.000391
74,0.320734,1259,0.05,0.000904
75,0.37247,1259,0.05,0.000488
76,-0.92385,1259,0.05,0.000198
77,-0.436229,1259,0.05,0.000702
78,-0.089577,1259,0.05,0.000714
79,-0.226883,1259,0.05,0.00163
80,-0.138421,1259,0.05,0.000399
81,0.106386,1259,0.05,0.000616
