episode,reward,steps,epsilon_end,last_loss
1,-4.077408,1500,0.2925,0.000869
2,-3.694657,1500,0.285,0.001168
3,-3.510586,1500,0.2775,0.001562
4,-4.861836,1500,0.27,0.002033
5,-3.167358,1500,0.2625,0.003015
6,-4.733297,1500,0.255,0.001344
7,-5.396109,1500,0.2475,0.002291
8,-2.284828,1500,0.24,0.001296
9,-3.733264,1500,0.2325,0.00225
10,-3.398833,1500,0.225,0.001146
11,-1.698617,1500,0.2175,0.001218
12,-3.155114,1500,0.21,0.001794
13,-3.343539,1500,0.2025,0.002098
14,-4.115419,1500,0.195,0.000688
15,-3.090404,1500,0.1875,0.001344
16,-3.032891,1500,0.18,0.002357
17,-2.398094,1500,0.1725,0.001708
18,-2.519322,1500,0.165,0.001358
19,-2.323755,1500,0.1575,0.001629
20,-1.893929,1500,0.15,0.001576
21,-2.686593,1500,0.1425,0.00251
22,-2.609603,1500,0.135,0.001534
23,-2.087846,1500,0.1275,0.001149
24,-2.720982,1500,0.12,0.00097
25,-3.226982,1500,0.1125,0.001038
26,-1.610084,1500,0.105,0.00192
27,-1.625886,1500,0.0975,0.00149
28,-1.457032,1500,0.09,0.000981
29,-1.077018,1500,0.0825,0.000943
30,-1.658173,1500,0.075,0.002088
31,-1.130989,1500,0.0675,0.001522
32,-0.97154,1500,0.06,0.001038
33,-2.136419,1500,0.0525,0.001485
34,-0.99875,1500,0.05,0.000768
35,-0.297068,1500,0.05,0.001271
36,-0.828464,1500,0.05,0.000985
37,-1.588862,1500,0.05,0.002336
38,-0.3961,1500,0.05,0.001534
39,-1.68826,1500,0.05,0.001152
40,-1.135577,1500,0.05,0.001245
41,-0.143229,1500,0.05,0.001281
42,-1.522748,1500,0.05,0.000867
43,-1.246186,1500,0.05,0.001331
44,-1.221149,1500,0.05,0.001487
45,-0.284513,1500,0.05,0.002605
46,-0.570283,1500,0.05,0.002104
47,-0.715739,1500,0.05,0.001689
48,-0.935131,1500,0.05,0.001103
49,-0.572238,1500,0.05,0.002173
50,-1.593092,1500,0.05,0.001989
51,-1.410554,1500,0.05,0.002499
52,-0.903706,1500,0.05,0.00266
53,-0.995828,1500,0.05,0.001065
54,-1.247662,1500,0.05,0.000988
55,-0.655563,1500,0.05,0.001842
56,-1.672858,1500,0.05,0.000487
57,-0.848744,1500,0.05,0.000855
58,-0.59995,1500,0.05,0.001286
59,-0.278177,1500,0.05,0.000956
60,-0.971778,1500,0.05,0.000876
61,-0.471625,1500,0.05,0.00168
