episode,reward,steps,epsilon_end,last_loss
1,-6.939792,1500,0.2925,0.003278
2,-6.244472,1500,0.285,0.003328
3,-3.214616,1500,0.2775,0.001879
4,-4.200881,1500,0.27,0.001582
5,-7.348917,1500,0.2625,0.002369
6,-3.303906,1500,0.255,0.001478
7,-6.53712,1500,0.2475,0.002378
8,-3.498154,1500,0.24,0.001947
9,-4.824966,1500,0.2325,0.002719
10,-3.754021,1500,0.225,0.001645
11,-6.61892,1500,0.2175,0.002565
12,-3.225602,1500,0.21,0.001996
13,-4.882019,1500,0.2025,0.00177
14,-5.990345,1500,0.195,0.004704
15,-4.061541,1500,0.1875,0.002669
16,-5.38132,1500,0.18,0.001117
17,-3.983675,1500,0.1725,0.001256
18,-4.409619,1500,0.165,0.002297
19,-5.330887,1500,0.1575,0.002279
20,-5.83346,1500,0.15,0.002699
21,-2.787324,1500,0.1425,0.002262
22,-2.889627,1500,0.135,0.002611
23,-6.226026,1500,0.1275,0.002394
24,-2.363572,1500,0.12,0.003528
25,-3.506528,1500,0.1125,0.002461
26,-3.696746,1500,0.105,0.001839
27,-4.704169,1500,0.0975,0.001721
28,-2.792176,1500,0.09,0.002347
29,-4.30904,1500,0.0825,0.002422
30,-2.752532,1500,0.075,0.002268
31,-3.088159,1500,0.0675,0.002394
32,-2.828834,1500,0.06,0.002825
33,-2.808438,1500,0.0525,0.002564
34,-2.639611,1500,0.05,0.001639
35,-2.665143,1500,0.05,0.001972
36,-2.599265,1500,0.05,0.003882
37,-2.237199,1500,0.05,0.002596
38,-2.323292,1500,0.05,0.003177
39,-2.862067,1500,0.05,0.002284
40,-2.998064,1500,0.05,0.002093
41,-2.483609,1500,0.05,0.002307
42,-1.501377,1500,0.05,0.002341
43,-2.556081,1500,0.05,0.00214
44,-2.24186,1500,0.05,0.002271
45,-2.008607,1500,0.05,0.002555
46,-1.682233,1500,0.05,0.002815
47,-2.858828,1500,0.05,0.003159
48,-2.861186,1500,0.05,0.001078
49,-1.886402,1500,0.05,0.00273
50,-2.80807,1500,0.05,0.00226
51,-3.086309,1500,0.05,0.002788
52,-3.239181,1500,0.05,0.001507
53,-1.452997,1500,0.05,0.002912
54,-2.644085,1500,0.05,0.002198
55,-2.549047,1500,0.05,0.002034
56,-2.286213,1500,0.05,0.002876
57,-2.854154,1500,0.05,0.002312
58,-2.733285,1500,0.05,0.001484
59,-3.203669,1500,0.05,0.002657
60,-1.303425,1500,0.05,0.001783
61,-2.418966,1500,0.05,0.002568
62,-2.665931,1500,0.05,0.002681
63,-2.554746,1500,0.05,0.001653
64,-2.756146,1500,0.05,0.001856
65,-2.318512,1500,0.05,0.003225
66,-2.478488,1500,0.05,0.001069
67,-3.977268,1500,0.05,0.002031
68,-2.770089,1500,0.05,0.001648
69,-3.247882,1500,0.05,0.002072
70,-4.137517,1500,0.05,0.002463
71,-3.327742,1500,0.05,0.002528
72,-3.433517,1500,0.05,0.002254
73,-3.235247,1500,0.05,0.002442
74,-3.415407,1500,0.05,0.003337
75,-2.098097,1500,0.05,0.002351
76,-1.334974,1500,0.05,0.002854
77,-3.223571,1500,0.05,0.004413
78,-2.001414,1500,0.05,0.001711
79,-3.370324,1500,0.05,0.003563
80,-4.295405,1500,0.05,0.001723
