episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
4,1,1,DT,-32.495101,1127,0.290009,0.003412,0.002517,366,0,3000
4,1,1,TY,-26.843428,1104,0.290009,0.003412,0.002517,366,0,3000
4,1,1,UB,-50.542196,1127,0.290009,0.003412,0.002517,366,0,3000
4,1,1,US,-18.334291,1104,0.290009,0.003412,0.002517,366,0,3000
8,2,1,DT,-15.777152,1127,0.280018,0.001302,0.000828,1481,1,3000
8,2,1,TY,-12.308981,1104,0.280018,0.001302,0.000828,1481,1,3000
8,2,1,UB,-25.24409,1127,0.280018,0.001302,0.000828,1481,1,3000
8,2,1,US,-7.887528,1104,0.280018,0.001302,0.000828,1481,1,3000
12,3,1,DT,-13.4919,1127,0.270027,0.001002,0.000906,2596,2,3000
12,3,1,TY,-11.606743,1104,0.270027,0.001002,0.000906,2596,2,3000
12,3,1,UB,-22.627947,1127,0.270027,0.001002,0.000906,2596,2,3000
12,3,1,US,-6.811215,1104,0.270027,0.001002,0.000906,2596,2,3000
16,4,1,DT,-13.506884,1127,0.260036,0.001034,0.000755,3711,3,3000
16,4,1,TY,-12.83021,1104,0.260036,0.001034,0.000755,3711,3,3000
16,4,1,UB,-20.558974,1127,0.260036,0.001034,0.000755,3711,3,3000
16,4,1,US,-8.44077,1104,0.260036,0.001034,0.000755,3711,3,3000
20,5,1,DT,-15.489354,1127,0.250045,0.000834,0.000638,4826,4,3000
20,5,1,TY,-10.043904,1104,0.250045,0.000834,0.000638,4826,4,3000
20,5,1,UB,-23.318033,1127,0.250045,0.000834,0.000638,4826,4,3000
20,5,1,US,-6.621557,1104,0.250045,0.000834,0.000638,4826,4,3000
24,6,1,DT,-14.683111,1127,0.240054,0.000908,0.000981,5941,5,3000
24,6,1,TY,-12.272433,1104,0.240054,0.000908,0.000981,5941,5,3000
24,6,1,UB,-19.633267,1127,0.240054,0.000908,0.000981,5941,5,3000
24,6,1,US,-7.76166,1104,0.240054,0.000908,0.000981,5941,5,3000
28,7,1,DT,-12.733723,1127,0.230063,0.000848,0.001019,7056,7,3000
28,7,1,TY,-11.277929,1104,0.230063,0.000848,0.001019,7056,7,3000
28,7,1,UB,-17.327284,1127,0.230063,0.000848,0.001019,7056,7,3000
28,7,1,US,-5.887497,1104,0.230063,0.000848,0.001019,7056,7,3000
32,8,1,DT,-11.955354,1127,0.220072,0.000879,0.000603,8171,8,3000
32,8,1,TY,-11.046302,1104,0.220072,0.000879,0.000603,8171,8,3000
32,8,1,UB,-16.49117,1127,0.220072,0.000879,0.000603,8171,8,3000
32,8,1,US,-6.581872,1104,0.220072,0.000879,0.000603,8171,8,3000
36,9,1,DT,-10.544788,1127,0.210081,0.000836,0.001595,9286,9,3000
36,9,1,TY,-9.05215,1104,0.210081,0.000836,0.001595,9286,9,3000
36,9,1,UB,-17.638706,1127,0.210081,0.000836,0.001595,9286,9,3000
36,9,1,US,-5.279182,1104,0.210081,0.000836,0.001595,9286,9,3000
40,10,1,DT,-10.619028,1127,0.20009,0.000821,0.000639,10401,10,3000
40,10,1,TY,-11.264275,1104,0.20009,0.000821,0.000639,10401,10,3000
40,10,1,UB,-18.505179,1127,0.20009,0.000821,0.000639,10401,10,3000
40,10,1,US,-5.922962,1104,0.20009,0.000821,0.000639,10401,10,3000
44,11,1,DT,-9.541836,1127,0.190099,0.00074,0.000338,11516,11,3000
44,11,1,TY,-7.862638,1104,0.190099,0.00074,0.000338,11516,11,3000
