contract,round,date,position,return
CA,1,2011-01-03,-1.0,0.0
CA,1,2011-01-04,-1.0,-0.025362910564722223
CA,1,2011-01-05,-1.0,0.013202008985991066
CA,1,2011-01-06,0.0,0.0006345755273352215
CA,1,2011-01-07,1.0,-0.005553624264272327
CA,1,2011-01-10,1.0,-0.09337627727701801
CA,1,2011-01-11,1.0,0.08510989857549693
CA,1,2011-01-12,1.0,0.11530845987792417
CA,1,2011-01-13,1.0,0.03815374373306127
CA,1,2011-01-14,1.0,0.010640054568514315
CA,1,2011-01-17,1.0,-0.01165541149101733
CA,1,2011-01-18,1.0,0.04965367393774946
CA,1,2011-01-19,1.0,-0.04526440514370754
CA,1,2011-01-20,-1.0,-0.020963853399109493
CA,1,2011-01-21,-1.0,-0.09106308365173439
CA,1,2011-01-24,-1.0,-0.016842370214453325
CA,1,2011-01-25,-1.0,0.01483148305504635
CA,1,2011-01-26,1.0,-0.03614078417625915
CA,1,2011-01-27,1.0,0.006516126593957575
CA,1,2011-01-28,1.0,-0.0891926763216816
CA,1,2011-01-31,1.0,0.006306279020204827
CA,1,2011-02-01,1.0,0.09893831151477657
CA,1,2011-02-02,1.0,-0.012310168400563258
CA,1,2011-02-03,1.0,-0.04509490151500356
CA,1,2011-02-04,1.0,0.017447220076106332
CA,1,2011-02-07,1.0,0.06651683857295367
CA,1,2011-02-08,1.0,0.02365968549901163
CA,1,2011-02-09,-1.0,-0.02187670545087291
CA,1,2011-02-10,-1.0,-0.01616755279889538
CA,1,2011-02-11,-1.0,-0.014799750542237044
CA,1,2011-02-14,-1.0,0.010912674817407576
CA,1,2011-02-15,-1.0,-0.019237433842909824
CA,1,2011-02-16,-1.0,-0.06977622361490815
CA,1,2011-02-17,-1.0,-9.84609400050248e-06
CA,1,2011-02-18,-1.0,-0.008317350510414297
CA,1,2011-02-21,1.0,0.10184990151280195
CA,1,2011-02-22,1.0,-0.08072208223823038
CA,1,2011-02-23,1.0,-0.0659172257045089
CA,1,2011-02-24,1.0,-0.0047506820595529554
CA,1,2011-02-25,1.0,0.09519919241646582
CA,1,2011-02-28,1.0,0.059984580653206186
CA,1,2011-03-01,1.0,-0.06573876079330739
CA,1,2011-03-02,1.0,-0.04892860019155434
CA,1,2011-03-03,1.0,0.04044735517179753
CA,1,2011-03-04,1.0,-0.06446644731655309
CA,1,2011-03-07,1.0,-0.04689904782452209
CA,1,2011-03-08,1.0,0.04000839294256344
CA,1,2011-03-09,1.0,-0.03411404861821805
CA,1,2011-03-10,1.0,-0.051045633062005547
CA,1,2011-03-11,1.0,-0.061907372005387026
CA,1,2011-03-14,1.0,-0.08411648960986495
CA,1,2011-03-15,1.0,-0.1561721560496737
CA,1,2011-03-16,1.0,-0.12829655286315914
CA,1,2011-03-17,1.0,0.12520777574739644
CA,1,2011-03-18,1.0,0.03351963495797009
CA,1,2011-03-21,1.0,0.12310987832162223
CA,1,2011-03-22,-1.0,-0.012255487883950167
CA,1,2011-03-23,-1.0,-0.03906564650966437
CA,1,2011-03-24,-1.0,-0.06868990821522751
CA,1,2011-03-25,-1.0,-0.005821118001865633
CA,1,2011-03-28,-1.0,-0.0026922703044428456
CA,1,2011-03-29,-1.0,-0.01669659595426724
CA,1,2011-03-30,-1.0,-0.049342180745153535
CA,1,2011-03-31,0.0,0.047457163908175615
CA,1,2011-04-01,1.0,-0.005267054992590773
CA,1,2011-04-04,1.0,-0.02393769944413345
CA,1,2011-04-05,1.0,-0.006164445716213876
CA,1,2011-04-06,1.0,0.010222025162685984
CA,1,2011-04-07,1.0,-0.0315485691911409
CA,1,2011-04-08,1.0,0.05294368399030084
CA,1,2011-04-11,1.0,-0.029115853232878082
CA,1,2011-04-12,1.0,-0.09479271758589436
CA,1,2011-04-13,1.0,0.03960471788449777
CA,1,2011-04-14,1.0,-0.05070478975058729
CA,1,2011-04-15,1.0,0.007745369131794672
CA,1,2011-04-18,1.0,-0.13933486134853354
CA,1,2011-04-19,1.0,0.04042552665314798
CA,1,2011-04-20,1.0,0.12315361472391013
CA,1,2011-04-21,1.0,0.02832884477384019
CA,1,2011-04-26,1.0,0.02698554914805627
CA,1,2011-04-27,-1.0,0.03258375120952259
CA,1,2011-04-28,-1.0,-0.058012006810739175
CA,1,2011-04-29,-1.0,-0.02333278227978431
CA,1,2011-05-02,-1.0,-8.098875286356255e-05
CA,1,2011-05-03,-1.0,0.01365043937134967
CA,1,2011-05-04,-1.0,0.06827193902399149
CA,1,2011-05-05,1.0,0.036551605537191834
CA,1,2011-05-06,1.0,0.06577982403244198
CA,1,2011-05-09,1.0,-0.07317293949716465
CA,1,2011-05-10,1.0,0.06877185507991787
CA,1,2011-05-11,1.0,0.012859894811101507
CA,1,2011-05-12,1.0,-0.05246860973317679
CA,1,2011-05-13,1.0,-0.005516165944486232
CA,1,2011-05-16,1.0,-0.017622572552140645
CA,1,2011-05-17,1.0,-0.06769582550234077
CA,1,2011-05-18,1.0,0.047342810282934494
CA,1,2011-05-19,1.0,0.07106929076601691
CA,1,2011-05-20,-1.0,-0.026854671172500462
CA,1,2011-05-23,-1.0,0.08452469514490003
CA,1,2011-05-24,1.0,-0.014743530681857365
CA,1,2011-05-25,0.0,0.004611114572864526
CA,1,2011-05-26,0.0,-0.005506073281317482
CA,1,2011-05-27,0.0,0.0
CA,1,2011-05-30,1.0,-0.0
CA,1,2011-05-31,1.0,0.09907763814915088
CA,1,2011-06-01,1.0,-0.059153686603257725
CA,1,2011-06-02,1.0,-0.10399061094054533
CA,1,2011-06-03,1.0,-0.0008766554511681491
CA,1,2011-06-06,1.0,-0.02821976071574904
CA,1,2011-06-07,1.0,0.012034638842167973
CA,1,2011-06-08,1.0,-0.048583977820933155
CA,1,2011-06-09,1.0,0.052364385074051105
CA,1,2011-06-10,-1.0,-0.09403451192263763
CA,1,2011-06-13,-1.0,-0.01667229445960946
CA,1,2011-06-14,-1.0,-0.08397050034918897
CA,1,2011-06-15,0.0,0.07994825582970098
CA,1,2011-06-16,0.0,-0.005400374630707294
CA,1,2011-06-17,-1.0,0.0
CA,1,2011-06-20,-1.0,0.02310726931493761
CA,1,2011-06-21,-1.0,-0.10289845506732163
CA,1,2011-06-22,1.0,0.0025856963859791924
CA,1,2011-06-23,1.0,-0.1301245163815339
CA,1,2011-06-24,1.0,-0.0016061200330562573
CA,1,2011-06-27,1.0,0.008154143460186723
CA,1,2011-06-28,1.0,0.08092757979407217
CA,1,2011-06-29,1.0,0.09525778286371189
CA,1,2011-06-30,1.0,0.07726334763666906
CA,1,2011-07-01,1.0,0.033636025498951554
CA,1,2011-07-04,-1.0,-0.002757525771791499
CA,1,2011-07-05,-1.0,0.012305870963721273
CA,1,2011-07-06,1.0,0.03020686240656784
CA,1,2011-07-07,1.0,0.015454898438095407
CA,1,2011-07-08,1.0,-0.09391946451340673
CA,1,2011-07-11,1.0,-0.14342716758767413
CA,1,2011-07-12,1.0,-0.04797528376589885
CA,1,2011-07-13,1.0,0.02425414543438431
CA,1,2011-07-14,1.0,-0.05573067114805222
CA,1,2011-07-15,1.0,-0.030551273775550964
CA,1,2011-07-18,1.0,-0.1061044524344993
