episode,reward,steps,epsilon_end,last_loss
1,-12.871335,1268,0.29366,0.001227
2,-10.448223,1268,0.28732,0.000368
3,-11.522127,1268,0.28098,0.000923
4,-9.327394,1268,0.27464,0.000766
5,-10.242749,1268,0.2683,0.00122
6,-9.117453,1268,0.26196,0.00073
7,-10.439029,1268,0.25562,0.000954
8,-9.047249,1268,0.24928,0.001026
9,-8.378872,1268,0.24294,0.001263
10,-10.046885,1268,0.2366,0.000293
11,-8.597764,1268,0.23026,0.000727
12,-9.825041,1268,0.22392,0.001449
13,-7.766897,1268,0.21758,0.000698
14,-6.548326,1268,0.21124,0.001895
15,-6.87144,1268,0.2049,0.000375
16,-9.402099,1268,0.19856,0.000457
17,-5.276103,1268,0.19222,0.000277
18,-5.688223,1268,0.18588,0.000387
19,-6.652064,1268,0.17954,0.000813
20,-5.822749,1268,0.1732,0.000803
21,-7.818874,1268,0.16686,0.000837
22,-5.515167,1268,0.16052,0.000734
23,-6.935332,1268,0.15418,0.000482
24,-6.640489,1268,0.14784,0.000229
25,-4.694519,1268,0.1415,0.000103
26,-5.416541,1268,0.13516,0.000382
27,-6.435032,1268,0.12882,0.000432
28,-5.16917,1268,0.12248,0.000214
29,-4.184137,1268,0.11614,0.000565
30,-3.945124,1268,0.1098,0.00096
31,-3.57367,1268,0.10346,0.000372
32,-4.335528,1268,0.09712,0.000213
33,-3.879786,1268,0.09078,0.000447
34,-1.931048,1268,0.08444,0.000303
35,-3.428042,1268,0.0781,0.00061
36,-4.255182,1268,0.07176,0.000208
37,-1.98716,1268,0.06542,0.000141
38,-2.398077,1268,0.05908,0.00017
39,-2.796746,1268,0.05274,0.000513
40,-2.086494,1268,0.05,0.0002
41,-2.26063,1268,0.05,5.7e-05
42,-1.871132,1268,0.05,3.8e-05
43,-1.457287,1268,0.05,0.000152
44,-2.5917,1268,0.05,3.8e-05
45,-1.819058,1268,0.05,7e-05
46,-2.693086,1268,0.05,3.7e-05
47,-1.986876,1268,0.05,4.7e-05
48,-2.251972,1268,0.05,0.000206
49,-2.495407,1268,0.05,0.000109
50,-1.756276,1268,0.05,0.000192
51,-1.74523,1268,0.05,0.000144
52,-2.535846,1268,0.05,0.000117
53,-2.526967,1268,0.05,6.3e-05
54,-2.098984,1268,0.05,5.8e-05
55,-2.024417,1268,0.05,0.000466
56,-2.060773,1268,0.05,3.2e-05
57,-2.669095,1268,0.05,0.000204
58,-1.858544,1268,0.05,0.000419
59,-1.800445,1268,0.05,0.000478
60,-1.064758,1268,0.05,3e-05
61,-2.074304,1268,0.05,0.00078
62,-1.685453,1268,0.05,6.7e-05
63,-2.462688,1268,0.05,7.3e-05
64,-1.765419,1268,0.05,0.00011
65,-2.067701,1268,0.05,3.9e-05
66,-1.568435,1268,0.05,0.000181
67,-1.958299,1268,0.05,8.4e-05
68,-1.650496,1268,0.05,0.000144
69,-1.582117,1268,0.05,0.000119
70,-2.552785,1268,0.05,0.000124
71,-2.500784,1268,0.05,2.5e-05
72,-2.41454,1268,0.05,0.000257
73,-2.068093,1268,0.05,4.7e-05
74,-2.086322,1268,0.05,3.1e-05
75,-1.299632,1268,0.05,0.000106
76,-1.627519,1268,0.05,5.9e-05
77,-1.673419,1268,0.05,9.3e-05
78,-1.769519,1268,0.05,6.8e-05
79,-2.090339,1268,0.05,0.00027
80,-2.022201,1268,0.05,0.000147
