episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
24,1,1,CC,-0.236411,1100,0.01,0.002179,0.001677,5375,5,5000
24,1,1,DA,-1.401625,1100,0.01,0.002179,0.001677,5375,5,5000
24,1,1,GI,-0.162273,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,JO,-0.902675,1100,0.01,0.002179,0.001677,5375,5,5000
24,1,1,KC,-0.410487,1100,0.01,0.002179,0.001677,5375,5,5000
24,1,1,KW,-0.222444,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,LB,-0.743654,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,NR,0.182042,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,SB,-2.700396,1100,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZC,0.872704,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZF,-3.700204,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZG,-0.708251,1105,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZH,2.30469,1103,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZI,-1.34766,1105,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZK,-1.476262,1104,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZL,-1.008179,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZO,-1.848298,1105,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZP,-0.148135,1105,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZR,0.679404,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZT,2.108099,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZU,0.957384,1101,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZW,-2.530689,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZZ,-0.740901,1106,0.01,0.002179,0.001677,5375,5,5000
24,1,1,ZN,1.981133,1102,0.01,0.002179,0.001677,5375,5,5000
