episode,reward,steps,epsilon_end,last_loss
1,-4.866113,1259,0.293705,0.002918
2,-4.870578,1259,0.28741,0.002398
3,-1.896378,1259,0.281115,0.003218
4,-3.959661,1259,0.27482,0.002562
5,-4.095293,1259,0.268525,0.001292
6,-2.058862,1259,0.26223,0.002617
7,-2.263789,1259,0.255935,0.002097
8,-4.386697,1259,0.24964,0.001782
9,-2.13915,1259,0.243345,0.002618
10,-2.228989,1259,0.23705,0.002157
11,-1.194655,1259,0.230755,0.002924
12,-1.457371,1259,0.22446,0.001906
13,-3.446683,1259,0.218165,0.002698
14,-1.968077,1259,0.21187,0.002825
15,-1.427256,1259,0.205575,0.003706
16,-3.163889,1259,0.19928,0.002523
17,-2.317805,1259,0.192985,0.002917
18,-2.075828,1259,0.18669,0.002851
19,-2.668925,1259,0.180395,0.002519
20,-1.89229,1259,0.1741,0.005005
21,-2.11696,1259,0.167805,0.00212
22,-2.10662,1259,0.16151,0.001899
23,-1.729268,1259,0.155215,0.002026
24,-0.685291,1259,0.14892,0.002787
25,-2.446238,1259,0.142625,0.002646
26,-1.52932,1259,0.13633,0.002439
27,0.555387,1259,0.130035,0.003359
28,-1.167191,1259,0.12374,0.001593
29,-0.768098,1259,0.117445,0.002803
30,-0.23877,1259,0.11115,0.002456
31,-0.826307,1259,0.104855,0.00203
32,-0.134748,1259,0.09856,0.001798
33,-0.415983,1259,0.092265,0.002199
34,-0.372658,1259,0.08597,0.002501
35,1.399317,1259,0.079675,0.003458
36,0.07406,1259,0.07338,0.002735
37,-1.016983,1259,0.067085,0.001761
38,-0.734156,1259,0.06079,0.002397
39,0.024344,1259,0.054495,0.002119
40,0.675636,1259,0.05,0.002035
41,0.574374,1259,0.05,0.001551
42,-0.581248,1259,0.05,0.00207
43,0.42065,1259,0.05,0.002798
44,0.390328,1259,0.05,0.002921
45,0.414,1259,0.05,0.00251
46,0.592464,1259,0.05,0.001833
47,0.497272,1259,0.05,0.002766
48,0.40269,1259,0.05,0.001848
49,-0.345666,1259,0.05,0.00321
50,0.081865,1259,0.05,0.002383
51,1.044416,1259,0.05,0.002192
52,0.280111,1259,0.05,0.00306
53,0.75131,1259,0.05,0.003523
54,0.354818,1259,0.05,0.002212
55,0.915963,1259,0.05,0.001925
