episode,reward,steps,epsilon_end,last_loss
1,-18.430327,1258,0.29371,0.001922
2,-14.623282,1258,0.28742,0.001898
3,-12.284803,1258,0.28113,0.001989
4,-14.459584,1258,0.27484,0.001887
5,-13.755785,1258,0.26855,0.001375
6,-13.154533,1258,0.26226,0.002297
7,-11.705621,1258,0.25597,0.001223
8,-10.719276,1258,0.24968,0.00091
9,-13.633917,1258,0.24339,0.002596
10,-13.1292,1258,0.2371,0.001866
11,-11.73447,1258,0.23081,0.001902
12,-12.230683,1258,0.22452,0.002069
13,-11.891705,1258,0.21823,0.001935
14,-10.417617,1258,0.21194,0.002819
15,-10.46647,1258,0.20565,0.001124
16,-11.921757,1258,0.19936,0.002663
17,-9.693715,1258,0.19307,0.002005
18,-9.504175,1258,0.18678,0.001075
19,-12.287948,1258,0.18049,0.001021
20,-9.585895,1258,0.1742,0.000969
21,-8.7117,1258,0.16791,0.001764
22,-8.592168,1258,0.16162,0.001702
23,-8.249229,1258,0.15533,0.002521
24,-10.519658,1258,0.14904,0.001629
25,-6.859686,1258,0.14275,0.000559
26,-7.617045,1258,0.13646,0.000748
27,-5.748561,1258,0.13017,0.001215
28,-6.395749,1258,0.12388,0.001827
29,-7.13796,1258,0.11759,0.001339
30,-6.432862,1258,0.1113,0.001224
31,-6.407188,1258,0.10501,0.001812
32,-4.894324,1258,0.09872,0.000537
33,-5.541362,1258,0.09243,0.001691
34,-5.220474,1258,0.08614,0.001569
35,-5.971936,1258,0.07985,0.000813
36,-4.076203,1258,0.07356,0.000796
37,-5.668948,1258,0.06727,0.0012
38,-4.094539,1258,0.06098,0.000628
39,-3.946105,1258,0.05469,0.001523
40,-3.56215,1258,0.05,0.00112
41,-3.2616,1258,0.05,0.00125
42,-3.40794,1258,0.05,0.001082
43,-3.547053,1258,0.05,0.001857
44,-3.459371,1258,0.05,0.001442
45,-2.381416,1258,0.05,0.001745
46,-2.507537,1258,0.05,0.000235
47,-3.215264,1258,0.05,0.000837
48,-3.999689,1258,0.05,0.001133
49,-4.542649,1258,0.05,0.001579
50,-2.801763,1258,0.05,0.001331
51,-3.58524,1258,0.05,0.002351
52,-3.728678,1258,0.05,0.000689
53,-2.897753,1258,0.05,0.00364
54,-3.842757,1258,0.05,0.002527
55,-3.400517,1258,0.05,0.000966
56,-3.68235,1258,0.05,0.001302
57,-3.014422,1258,0.05,0.000961
58,-2.685904,1258,0.05,0.001082
59,-3.303849,1258,0.05,0.001609
60,-2.243962,1258,0.05,0.001515
61,-2.773941,1258,0.05,0.001046
62,-2.918866,1258,0.05,0.001388
63,-3.220307,1258,0.05,0.001474
64,-2.452155,1258,0.05,0.001368
65,-3.380229,1258,0.05,0.000889
66,-3.288102,1258,0.05,0.000986
67,-3.131585,1258,0.05,0.001338
68,-2.860108,1258,0.05,0.001476
69,-3.641466,1258,0.05,0.001906
70,-3.045959,1258,0.05,0.001184
71,-2.731687,1258,0.05,0.001143
72,-3.463188,1258,0.05,0.001239
73,-2.942696,1258,0.05,0.002119
74,-2.852582,1258,0.05,0.003001
75,-2.83408,1258,0.05,0.00097
76,-2.838703,1258,0.05,0.001598
77,-3.336014,1258,0.05,0.001607
78,-2.176152,1258,0.05,0.001434
79,-3.125363,1258,0.05,0.001068
80,-3.987969,1258,0.05,0.001686
81,-3.156725,1258,0.05,0.000293
82,-2.300033,1258,0.05,0.001431
83,-2.818821,1258,0.05,0.001074
84,-3.648805,1258,0.05,0.000678
85,-3.496596,1258,0.05,0.000794
86,-2.240442,1258,0.05,0.000442
87,-3.239947,1258,0.05,0.001757
88,-2.789078,1258,0.05,0.001208
89,-3.668612,1258,0.05,0.002406
90,-3.730701,1258,0.05,0.001421
91,-2.552518,1258,0.05,0.000968
92,-3.703718,1258,0.05,0.001565
93,-3.090474,1258,0.05,0.000473
94,-3.565935,1258,0.05,0.001568
95,-2.494196,1258,0.05,0.00154
96,-3.622285,1258,0.05,0.000901
97,-2.960553,1258,0.05,0.001258
98,-3.228512,1258,0.05,0.000883
