date,DQN_cum_return,Long_cum_return
2012-01-23,2.537845,1.750127
2012-01-24,2.537699,1.750806
2012-01-25,2.571091,1.814619
2012-01-26,2.628745,1.894684
2012-01-27,2.661073,1.915034
2012-01-30,2.726361,1.967904
2012-01-31,2.771059,2.002544
2012-02-01,2.71015,1.948275
2012-02-02,2.694112,1.963197
2012-02-03,2.694112,1.845939
2012-02-06,2.694112,1.903208
2012-02-07,2.694112,1.824915
2012-02-08,2.694112,1.809227
2012-02-09,2.694112,1.763048
2012-02-10,2.694112,1.874303
2012-02-13,2.656246,1.838645
2012-02-14,2.721943,1.879752
2012-02-15,2.708058,1.902403
2012-02-16,2.64989,1.844207
2012-02-17,2.639357,1.831752
2012-02-20,2.639357,1.793277
2012-02-21,2.606998,1.767818
2012-02-22,2.64831,1.837016
2012-02-23,2.673644,1.855986
2012-02-24,2.657034,1.857305
2012-02-27,2.657034,1.922131
2012-02-28,2.657034,1.929717
2012-02-29,2.657034,1.889282
2012-03-01,2.657034,1.83025
2012-03-02,2.657034,1.896155
2012-03-05,2.657034,1.87407
2012-03-06,2.657034,1.937299
2012-03-07,2.657034,1.922215
2012-03-08,2.657034,1.891173
2012-03-09,2.657034,1.877889
2012-03-12,2.657034,1.896509
2012-03-13,2.657034,1.795266
2012-03-14,2.657034,1.626735
2012-03-15,2.657034,1.604234
2012-03-16,2.657034,1.54809
2012-03-19,2.657034,1.491592
2012-03-20,2.657034,1.508528
2012-03-21,2.704366,1.597334
2012-03-22,2.695147,1.601292
2012-03-23,2.668151,1.694682
2012-03-26,2.668151,1.659252
2012-03-27,2.668151,1.721899
2012-03-28,2.668151,1.735235
2012-03-29,2.668151,1.7825
2012-03-30,2.668151,1.732807
2012-04-02,2.668151,1.759059
2012-04-03,2.573143,1.680857
2012-04-04,2.603163,1.747973
2012-04-05,2.672081,1.837521
2012-04-06,2.917475,1.983121
2012-04-09,2.957574,1.99931
2012-04-10,3.007685,2.084282
2012-04-11,2.968623,2.026504
2012-04-12,2.948846,2.009566
2012-04-13,3.010345,2.062167
2012-04-16,3.038216,2.069729
2012-04-17,2.999601,2.04175
2012-04-18,3.032018,2.071486
2012-04-19,3.060636,2.10172
2012-04-20,3.043662,2.083911
2012-04-23,3.094256,2.140987
2012-04-24,3.064268,2.08832
2012-04-25,3.04035,2.069484
2012-04-26,3.064116,2.119181
2012-04-27,3.094842,2.135282
2012-04-30,3.105798,2.1623
2012-05-01,2.990966,2.104431
2012-05-02,3.045603,2.158691
2012-05-03,3.045512,2.158828
2012-05-04,3.107977,2.213306
2012-05-07,3.112612,2.199777
2012-05-08,3.166715,2.259455
2012-05-09,3.166581,2.272711
2012-05-10,3.156533,2.265502
2012-05-11,3.21765,2.303447
2012-05-14,3.294029,2.376574
2012-05-15,3.270969,2.370535
2012-05-16,3.270969,2.374951
2012-05-17,3.270969,2.469542
2012-05-18,3.270969,2.447684
2012-05-21,3.270969,2.416196
2012-05-22,3.336766,2.377844
2012-05-23,3.220827,2.45898
2012-05-24,3.176021,2.441456
2012-05-25,3.192335,2.483624
2012-05-28,3.192335,2.496418
2012-05-29,3.201642,2.475389
2012-05-30,3.346457,2.663663
2012-05-31,3.391449,2.711366
2012-06-01,3.168352,2.827551
2012-06-04,3.217631,2.750984
2012-06-05,3.264113,2.710401
2012-06-06,3.392917,2.558858
2012-06-07,3.409059,2.547082
2012-06-08,3.396925,2.577055
2012-06-11,3.401217,2.626614
2012-06-12,3.078431,2.460685
2012-06-13,3.151474,2.501913
2012-06-14,3.101362,2.476235
2012-06-15,3.171721,2.52494
2012-06-18,3.205203,2.558061
2012-06-19,3.113678,2.462635
2012-06-20,3.052377,2.387907
2012-06-21,3.108936,2.458612
2012-06-22,3.131856,2.393828
2012-06-25,3.149158,2.498497
2012-06-26,3.130405,2.462927
2012-06-27,3.102911,2.459506
2012-06-28,3.076652,2.507524
2012-06-29,3.142647,2.41174
2012-07-02,3.088869,2.502097
2012-07-03,2.974269,2.467508
2012-07-04,3.128849,2.546578
2012-07-05,3.212584,2.609278
2012-07-06,3.341881,2.680087
2012-07-09,3.363215,2.701233
2012-07-10,3.389021,2.717826
2012-07-11,3.369697,2.724252
2012-07-12,3.369697,2.755183
2012-07-13,3.369697,2.744514
2012-07-16,3.369697,2.767766
2012-07-17,3.369697,2.739696
2012-07-18,3.369697,2.773137
2012-07-19,3.369697,2.738632
2012-07-20,3.369697,2.812206
2012-07-23,3.369697,2.81159
2012-07-24,3.369697,2.81036
2012-07-25,3.369697,2.795578
2012-07-26,3.369697,2.737601
2012-07-27,3.369697,2.611177
2012-07-30,3.369697,2.665317
2012-07-31,3.369697,2.721855
2012-08-01,3.369697,2.629272
2012-08-02,3.369697,2.732383
2012-08-03,3.224184,2.572161
2012-08-06,3.245646,2.605807
2012-08-07,3.168953,2.52799
2012-08-08,3.151745,2.537516
2012-08-09,3.143803,2.540617
2012-08-10,3.180515,2.58479
2012-08-13,3.178365,2.565327
2012-08-14,3.094041,2.493266
2012-08-15,3.007151,2.401568
2012-08-16,2.97394,2.393359
2012-08-17,2.991358,2.424315
2012-08-20,2.999056,2.418829
2012-08-21,3.016947,2.421154
2012-08-22,3.17434,2.517333
2012-08-23,3.288545,2.581192
2012-08-24,3.246863,2.582677
2012-08-27,3.281051,2.60148
2012-08-28,3.303412,2.613361
2012-08-29,3.282295,2.588688
2012-08-30,3.328482,2.653317
2012-08-31,3.392158,2.693045
2012-09-03,3.392158,2.671402
2012-09-04,3.373011,2.634381
2012-09-05,3.353325,2.603804
2012-09-06,3.332517,2.49707
2012-09-07,3.332517,2.508965
2012-09-10,3.284126,2.504211
2012-09-11,3.275166,2.482487
2012-09-12,3.184238,2.394444
2012-09-13,3.166499,2.44157
2012-09-14,3.00561,2.287543
2012-09-17,3.044148,2.30858
2012-09-18,3.072383,2.344025
2012-09-19,3.100815,2.36609
2012-09-20,3.081647,2.400859
2012-09-21,3.081647,2.426942
2012-09-24,3.081647,2.461874
2012-09-25,3.081647,2.495334
2012-09-26,3.081647,2.592997
2012-09-27,3.081647,2.56668
2012-09-28,3.081647,2.566499
2012-10-01,3.081647,2.579304
2012-10-02,3.081647,2.5843
2012-10-03,3.081647,2.603499
2012-10-04,2.997662,2.544655
2012-10-05,2.904027,2.477052
2012-10-08,2.955737,2.5208
2012-10-09,2.936068,2.511964
2012-10-10,2.988873,2.539338
2012-10-11,3.026538,2.552318
2012-10-12,3.048734,2.571859
2012-10-15,3.039326,2.553128
2012-10-16,3.017582,2.466259
2012-10-17,3.017582,2.319471
2012-10-18,3.017582,2.315723
2012-10-19,3.080744,2.393296
2012-10-22,3.050061,2.334694
2012-10-23,3.093598,2.39161
2012-10-24,3.073639,2.402253
2012-10-25,3.019633,2.353049
2012-10-26,3.111647,2.457764
2012-10-29,3.161445,2.521651
2012-10-30,3.154763,2.505471
2012-10-31,3.203573,2.542185
2012-11-01,3.151787,2.51439
2012-11-02,3.138206,2.533821
2012-11-05,3.199665,2.574964
2012-11-06,3.12878,2.516062
2012-11-07,3.275955,2.664416
2012-11-08,3.332976,2.710973
2012-11-09,3.362335,2.726232
2012-11-12,3.364178,2.722187
2012-11-13,3.394156,2.743923
2012-11-14,3.373073,2.741555
2012-11-15,3.373073,2.73945
2012-11-16,3.373073,2.746315
2012-11-19,3.373073,2.701561
2012-11-20,3.373073,2.627356
2012-11-21,3.373073,2.595598
2012-11-22,3.373073,2.592229
2012-11-23,3.373073,2.582314
2012-11-26,3.373073,2.605965
2012-11-27,3.371745,2.610373
2012-11-28,3.410313,2.683121
2012-11-29,3.397787,2.684081
2012-11-30,3.409896,2.69989
2012-12-03,3.381607,2.644754
2012-12-04,3.41468,2.660221
2012-12-05,3.424771,2.717061
2012-12-06,3.445484,2.78547
2012-12-07,3.36197,2.760541
2012-12-10,3.377277,2.759424
2012-12-11,3.318077,2.711879
2012-12-12,3.235268,2.644214
2012-12-13,3.213844,2.630224
2012-12-14,3.258855,2.632044
2012-12-17,3.167449,2.552222
2012-12-18,3.053851,2.462844
2012-12-19,3.103645,2.486643
2012-12-20,3.098562,2.501421
2012-12-21,3.183241,2.573862
2012-12-24,3.136786,2.543257
2012-12-26,3.171923,2.572125
2012-12-27,3.244306,2.677908
2012-12-28,3.246628,2.685112
2012-12-31,3.099397,2.624074
2013-01-02,3.074716,2.424263
2013-01-03,3.074716,2.313041
2013-01-04,3.074716,2.282761
2013-01-07,3.074716,2.296645
2013-01-08,3.074716,2.339896
2013-01-09,3.074716,2.374624
2013-01-10,3.074716,2.270356
2013-01-11,3.074716,2.285009
2013-01-14,3.074716,2.289862
2013-01-15,3.074716,2.344114
2013-01-16,3.074716,2.369133
2013-01-17,3.074716,2.252925
2013-01-18,3.074716,2.323682
2013-01-21,3.074716,2.279811
2013-01-22,3.074716,2.306543
2013-01-23,3.074716,2.333593
2013-01-24,3.074716,2.31515
2013-01-25,3.074716,2.140627
2013-01-28,3.018736,2.089117
2013-01-29,3.000533,2.080685
2013-01-30,2.96899,2.071941
2013-01-31,3.002889,2.096247
2013-02-01,2.949657,2.067869
2013-02-04,3.002934,2.175071
2013-02-05,2.941557,2.111552
2013-02-06,3.008345,2.169031
2013-02-07,3.029231,2.203927
2013-02-08,3.020884,2.214962
2013-02-11,3.036813,2.208442
2013-02-12,2.981212,2.16345
2013-02-13,2.925539,2.091513
2013-02-14,3.000811,2.180496
2013-02-15,3.00038,2.177966
2013-02-18,3.00038,2.188006
2013-02-19,2.963665,2.164719
2013-02-20,2.966172,2.171343
2013-02-21,3.034702,2.255221
2013-02-22,3.048635,2.281419
2013-02-25,3.048241,2.378275
2013-02-26,3.08306,2.427908
2013-02-27,3.038322,2.400639
2013-02-28,3.050054,2.428561
2013-03-01,3.1043,2.488003
2013-03-04,3.064785,2.453972
2013-03-05,3.036884,2.421636
2013-03-06,2.955587,2.376278
2013-03-07,2.869097,2.292599
2013-03-08,2.774549,2.231616
2013-03-11,2.768112,2.216354
2013-03-12,2.828398,2.281838
2013-03-13,2.828181,2.288282
2013-03-14,2.803236,2.283123
2013-03-15,2.858784,2.344272
2013-03-18,2.942347,2.429493
2013-03-19,3.026629,2.520131
2013-03-20,2.981505,2.456247
2013-03-21,2.999257,2.489922
2013-03-22,3.029236,2.488852
2013-03-25,3.016616,2.514708
2013-03-26,3.034899,2.538726
2013-03-27,3.123223,2.642496
2013-03-28,3.113311,2.605527
2013-04-01,3.194418,2.64484
2013-04-02,3.149561,2.612277
2013-04-03,3.235881,2.683151
2013-04-04,3.342461,2.774754
2013-04-05,3.503218,2.836584
2013-04-08,3.439275,2.771829
2013-04-09,3.4129,2.74407
2013-04-10,3.4129,2.662155
2013-04-11,3.4129,2.684243
2013-04-12,3.4129,2.790632
2013-04-15,3.4129,2.825441
2013-04-16,3.4129,2.77078
2013-04-17,3.4129,2.820559
2013-04-18,3.4129,2.836446
2013-04-19,3.4129,2.808723
2013-04-22,3.4129,2.824753
2013-04-23,3.4129,2.80506
2013-04-24,3.4129,2.825706
2013-04-25,3.4129,2.813275
2013-04-26,3.4129,2.879706
2013-04-29,3.4129,2.869054
2013-04-30,3.4129,2.846377
2013-05-01,3.4129,2.919831
2013-05-02,3.4129,2.970688
2013-05-03,3.4129,2.797092
2013-05-06,3.4129,2.766525
2013-05-07,3.367971,2.708322
2013-05-08,3.406968,2.755207
2013-05-09,3.388198,2.749666
2013-05-10,3.258844,2.589325
2013-05-13,3.227014,2.585875
2013-05-14,3.180493,2.526327
2013-05-15,3.214458,2.569465
2013-05-16,3.373343,2.665385
2013-05-17,3.246617,2.600733
2013-05-20,3.186558,2.570077
2013-05-21,3.18505,2.561883
2013-05-22,3.037308,2.479045
2013-05-23,3.076997,2.49151
2013-05-24,3.056408,2.495067
2013-05-27,3.018709,2.441662
2013-05-28,2.73902,2.289037
2013-05-29,2.750165,2.284359
2013-05-30,2.766988,2.293537
2013-05-31,2.740476,2.284833
2013-06-03,2.695277,2.253017
2013-06-04,2.680135,2.237294
2013-06-05,2.78926,2.300976
2013-06-06,2.814608,2.308561
2013-06-07,2.627507,2.186606
2013-06-10,2.48211,2.101219
2013-06-11,2.533431,2.129665
2013-06-12,2.457108,2.092678
2013-06-13,2.488799,2.200375
2013-06-14,2.536052,2.265731
2013-06-17,2.473975,2.226641
2013-06-18,2.476318,2.193658
2013-06-19,2.354444,2.013567
2013-06-20,2.213626,1.900602
2013-06-21,2.135364,1.778929
2013-06-24,2.11993,1.716
2013-06-25,2.072618,1.692142
2013-06-26,2.131289,1.786215
2013-06-27,2.175869,1.853235
2013-06-28,2.193763,1.847161
2013-07-01,2.186736,1.851267
2013-07-02,2.202529,1.902884
2013-07-03,2.171958,1.874938
2013-07-04,2.171958,1.959351
2013-07-05,1.951475,1.779826
2013-07-08,2.003247,1.845037
2013-07-09,2.001109,1.89559
2013-07-10,1.962027,1.852875
2013-07-11,2.05083,1.943934
2013-07-12,2.032221,1.970467
2013-07-15,2.074704,1.977475
2013-07-16,2.09916,2.007294
2013-07-17,2.123736,2.038633
2013-07-18,2.077613,2.032476
2013-07-19,2.134351,2.060223
2013-07-22,2.106155,2.061798
2013-07-23,2.056753,2.011069
2013-07-24,1.924233,1.893915
2013-07-25,1.902518,1.894399
2013-07-26,2.000655,1.914861
2013-07-29,1.941617,1.893514
2013-07-30,1.909312,1.881614
2013-07-31,1.921785,1.913207
2013-08-01,1.633492,1.795464
2013-08-02,1.893165,1.897333
2013-08-05,1.828876,1.844055
2013-08-06,1.827959,1.829444
2013-08-07,1.909655,1.876836
2013-08-08,1.9544,1.870678
2013-08-09,1.964317,1.89746
2013-08-12,1.919588,1.861366
2013-08-13,1.702022,1.708029
2013-08-14,1.70958,1.71886
2013-08-15,1.636562,1.655365
2013-08-16,1.501748,1.60393
2013-08-19,1.410538,1.578138
2013-08-20,1.547074,1.660635
2013-08-21,1.454779,1.58884
2013-08-22,1.383833,1.555222
2013-08-23,1.543157,1.57929
2013-08-26,1.566875,1.619469
2013-08-27,1.749328,1.730073
2013-08-28,1.636432,1.652334
2013-08-29,1.713603,1.708746
2013-08-30,1.717333,1.689126
2013-09-02,1.717333,1.629408
2013-09-03,1.512543,1.558583
2013-09-04,1.426969,1.520532
2013-09-05,1.26059,1.402142
2013-09-06,1.347649,1.498237
2013-09-09,1.436548,1.519902
2013-09-10,1.33151,1.447805
2013-09-11,1.425156,1.5156
2013-09-12,1.448687,1.536345
2013-09-13,1.474386,1.560248
2013-09-16,1.525707,1.590513
2013-09-17,1.583642,1.601901
2013-09-18,1.884383,1.752247
2013-09-19,1.787373,1.692282
2013-09-20,1.830828,1.707132
2013-09-23,1.863588,1.733135
2013-09-24,1.996054,1.821355
2013-09-25,2.080434,1.853733
2013-09-26,2.02408,1.831467
2013-09-27,2.075966,1.873224
2013-09-30,2.076243,1.891177
2013-10-01,2.014674,1.843794
2013-10-02,2.068349,1.86988
2013-10-03,2.103162,1.872678
2013-10-04,2.015897,1.82789
2013-10-07,2.013618,1.863882
2013-10-08,2.018388,1.860734
2013-10-09,1.994959,1.850324
2013-10-10,1.955686,1.799874
2013-10-11,1.968597,1.809852
2013-10-14,1.917638,1.773445
2013-10-15,1.912192,1.758155
2013-10-16,1.982518,1.796497
2013-10-17,2.084887,1.881464
2013-10-18,2.078954,1.903554
2013-10-21,2.046665,1.874769
2013-10-22,2.15664,1.984687
2013-10-23,2.19472,2.013462
2013-10-24,2.160356,1.984967
2013-10-25,2.183974,2.017138
2013-10-28,2.17288,2.010667
2013-10-29,2.175251,2.042225
2013-10-30,2.149899,2.035468
2013-10-31,2.135576,2.080553
2013-11-01,2.038359,2.01331
2013-11-04,2.056964,2.033757
2013-11-05,1.966848,1.947227
2013-11-06,1.977297,1.954923
2013-11-07,2.029883,2.04648
2013-11-08,1.856468,1.893968
2013-11-11,1.831473,1.880052
2013-11-12,1.833692,1.858246
2013-11-13,1.869463,1.933541
2013-11-14,1.918728,1.984214
2013-11-15,1.918653,1.975162
2013-11-18,1.958117,2.012286
2013-11-19,1.912392,1.94675
2013-11-20,1.788177,1.870333
2013-11-21,1.807573,1.877234
2013-11-22,1.859254,1.898207
2013-11-25,1.859222,1.925678
2013-11-26,1.923043,1.976445
2013-11-27,1.88034,1.950778
2013-11-28,1.88034,1.968741
2013-11-29,1.880156,1.964384
2013-12-02,1.795155,1.88513
2013-12-03,1.829766,1.902842
2013-12-04,1.740012,1.772318
2013-12-05,1.723622,1.692526
2013-12-06,1.717844,1.706963
2013-12-09,1.753277,1.722815
2013-12-10,1.8364,1.778444
2013-12-11,1.7706,1.73574
2013-12-12,1.751532,1.717477
2013-12-13,1.784297,1.731841
2013-12-16,1.758989,1.706137
2013-12-17,1.801067,1.758333
2013-12-18,1.74686,1.705992
2013-12-19,1.741045,1.652083
2013-12-20,1.824904,1.667273
2013-12-23,1.764621,1.63128
2013-12-24,1.627796,1.557343
2013-12-26,1.593559,1.542073
2013-12-27,1.572971,1.458201
2013-12-30,1.61952,1.51707
2013-12-31,1.531131,1.476023
2014-01-02,1.560596,1.486497
2014-01-03,1.551338,1.484007
2014-01-06,1.599735,1.547272
2014-01-07,1.627197,1.576233
2014-01-08,1.574263,1.506323
2014-01-09,1.630133,1.54559
2014-01-10,1.766914,1.700835
2014-01-13,1.800013,1.754973
2014-01-14,1.758628,1.690007
2014-01-15,1.746617,1.685943
2014-01-16,1.800307,1.762839
2014-01-17,1.821325,1.806607
2014-01-20,1.821325,1.824332
2014-01-21,1.830122,1.828325
2014-01-22,1.795463,1.776663
2014-01-23,1.920897,1.920028
2014-01-24,1.970315,1.976187
2014-01-27,1.922017,1.925331
2014-01-28,1.949083,1.959864
2014-01-29,2.034292,2.05954
2014-01-30,2.008177,2.048541
2014-01-31,2.008177,2.130165
2014-02-03,2.008177,2.207439
2014-02-04,2.008177,2.149296
2014-02-05,2.008177,2.128929
2014-02-06,2.008177,2.050069
2014-02-07,2.008177,2.108324
2014-02-10,2.008177,2.099449
2014-02-11,2.008177,2.066508
2014-02-12,2.008177,2.003379
2014-02-13,2.008177,2.095117
2014-02-14,2.008177,2.071482
2014-02-17,2.008177,2.067035
2014-02-18,2.008177,2.110559
2014-02-19,2.008177,2.085754
2014-02-20,2.008177,2.049046
2014-02-21,2.008177,2.089334
