episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,2,ZU,-6.812883,1500,0.2925,0.002751,0.002627,1437,1,1500
2,1,2,ZG,-5.398926,1500,0.285,0.002146,0.002103,2937,2,3000
3,1,2,ZN,-7.701279,1500,0.2775,0.001831,0.000986,4437,4,4500
4,1,2,ZP,-3.796918,1500,0.27,0.001671,0.001338,5937,5,5000
5,1,2,ZW,-8.784363,1500,0.2625,0.001426,0.00124,7437,7,5000
6,1,2,ZI,-3.014287,1500,0.255,0.001416,0.000696,8937,8,5000
7,1,2,KW,-5.829436,1500,0.2475,0.001519,0.001142,10437,10,5000
8,1,2,ZF,-15.401527,1500,0.24,0.001391,0.000791,11937,11,5000
9,1,2,ZC,-1.533245,1500,0.2325,0.001356,0.002583,13437,13,5000
10,1,2,LB,-1.409288,1500,0.225,0.001291,0.001191,14937,14,5000
11,1,2,CC,-5.870218,1500,0.2175,0.0013,0.002366,16437,16,5000
12,1,2,NR,-4.057437,1500,0.21,0.001373,0.001637,17937,17,5000
13,1,2,DA,-4.595808,1500,0.2025,0.001289,0.001153,19437,19,5000
14,1,2,ZT,-5.397171,1500,0.195,0.001151,0.001897,20937,20,5000
15,1,2,ZO,-5.655594,1500,0.1875,0.001093,0.001216,22437,22,5000
16,1,2,ZH,-3.806489,1500,0.18,0.000955,0.000604,23937,23,5000
17,1,2,ZZ,-3.414595,1500,0.1725,0.000836,0.000701,25437,25,5000
18,1,2,ZK,-4.912374,1500,0.165,0.000837,0.001026,26937,26,5000
19,1,2,ZL,-2.152204,1500,0.1575,0.000827,0.001031,28437,28,5000
20,1,2,JO,-3.536763,1500,0.15,0.000985,0.001712,29937,29,5000
21,1,2,SB,-3.172857,1500,0.1425,0.001158,0.001179,31437,31,5000
22,1,2,GI,-1.733751,1500,0.135,0.001235,0.000726,32937,32,5000
23,1,2,ZR,-5.094437,1500,0.1275,0.001177,0.000534,34437,34,5000
24,1,2,KC,-3.212112,1500,0.12,0.001017,0.001174,35937,35,5000
25,2,2,ZZ,-2.51745,1500,0.1125,0.000831,0.001031,37437,37,5000
26,2,2,ZH,-0.54266,1500,0.105,0.000812,0.000713,38937,38,5000
27,2,2,ZW,-3.822738,1500,0.0975,0.000793,0.00106,40437,40,5000
28,2,2,LB,-0.681199,1500,0.09,0.000866,0.001062,41937,41,5000
29,2,2,ZI,0.562214,1500,0.0825,0.000929,0.001478,43437,43,5000
30,2,2,ZG,1.543179,1500,0.075,0.00108,0.001139,44937,44,5000
31,2,2,ZN,-2.897001,1500,0.0675,0.001297,0.000656,46437,46,5000
32,2,2,ZO,-0.80859,1500,0.06,0.001283,0.001338,47937,47,5000
33,2,2,JO,-2.61519,1500,0.0525,0.001358,0.00145,49437,49,5000
34,2,2,KC,-1.372258,1500,0.05,0.001213,0.001516,50937,50,5000
35,2,2,ZF,-4.202183,1500,0.05,0.001286,0.00216,52437,52,5000
36,2,2,ZP,-1.016859,1500,0.05,0.001324,0.001942,53937,53,5000
37,2,2,ZC,-1.50289,1500,0.05,0.001189,0.000692,55437,55,5000
38,2,2,ZL,-1.956904,1500,0.05,0.001041,0.001348,56937,56,5000
39,2,2,NR,-2.049405,1500,0.05,0.000811,0.00053,58437,58,5000
40,2,2,ZT,-2.537409,1500,0.05,0.00068,0.000563,59937,59,5000
41,2,2,KW,-1.787883,1500,0.05,0.000633,0.000582,61437,61,5000
42,2,2,DA,-1.45205,1500,0.05,0.000699,0.000953,62937,62,5000
43,2,2,SB,1.688268,1500,0.05,0.000865,0.001434,64437,64,5000
44,2,2,ZK,0.760388,1500,0.05,0.001222,0.001469,65937,65,5000
45,2,2,GI,-1.913517,1500,0.05,0.001647,0.003417,67437,67,5000
46,2,2,ZR,-1.314049,1500,0.05,0.001812,0.003712,68937,68,5000
47,2,2,ZU,1.426187,1500,0.05,0.001935,0.001321,70437,70,5000
48,2,2,CC,-2.598336,1500,0.05,0.001941,0.001688,71937,71,5000
49,3,2,ZK,3.934662,1500,0.05,0.001991,0.002213,73437,73,5000
50,3,2,NR,-1.555371,1500,0.05,0.002144,0.002598,74937,74,5000
51,3,2,ZW,-5.117308,1500,0.05,0.002,0.001858,76437,76,5000
52,3,2,ZH,-0.401892,1500,0.05,0.001986,0.00291,77937,77,5000
53,3,2,ZP,0.598907,1500,0.05,0.002031,0.002771,79437,79,5000
54,3,2,ZZ,-7.418511,1500,0.05,0.002072,0.002287,80937,80,5000
55,3,2,SB,-1.043724,1500,0.05,0.002115,0.00182,82437,82,5000
56,3,2,ZN,-3.642219,1500,0.05,0.001825,0.001471,83937,83,5000
57,3,2,ZO,-1.710788,1500,0.05,0.001374,0.001875,85437,85,5000
58,3,2,ZC,-0.544856,1500,0.05,0.001104,0.001346,86937,86,5000
59,3,2,ZI,-0.892657,1500,0.05,0.000929,0.001587,88437,88,5000
60,3,2,ZU,-2.357785,1500,0.05,0.001099,0.00102,89937,89,5000
61,3,2,KW,-2.062458,1500,0.05,0.001209,0.001354,91437,91,5000
62,3,2,ZT,-1.946862,1500,0.05,0.001119,0.000573,92937,92,5000
63,3,2,JO,-0.687875,1500,0.05,0.001175,0.000672,94437,94,5000
64,3,2,CC,-1.623485,1500,0.05,0.001382,0.001794,95937,95,5000
65,3,2,ZF,-4.345354,1500,0.05,0.001462,0.001007,97437,97,5000
66,3,2,ZR,-4.01062,1500,0.05,0.001309,0.002395,98937,98,5000
