ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
AN,2,22,33000,6.843231,0.002815,13.318004,0.003385
BN,2,22,33000,4.043332,0.002812,13.434897,0.002762
CN,2,22,33000,1.1199,0.002833,7.732995,0.002636
DX,2,22,33000,0.194928,0.002784,13.041112,0.002896
FN,2,22,33000,5.244648,0.002774,10.339209,0.003283
JN,2,22,33000,-1.562035,0.002831,3.863991,0.002419
MP,2,22,33000,1.664491,0.002849,8.50204,0.0032
NK,2,22,33000,8.434192,0.002839,15.464418,0.00272
SN,2,22,33000,1.398187,0.002749,5.584357,0.002573
