episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,2,JN,-18.144358,1500,0.2925,0.003633,0.005469,1437,1,1500
2,1,2,MP,-14.862077,1500,0.285,0.003594,0.005232,2937,2,3000
3,1,2,NK,-9.362864,1500,0.2775,0.0034,0.004313,4437,4,4500
4,1,2,FN,-11.820695,1500,0.27,0.003117,0.001573,5937,5,5000
5,1,2,DX,-18.319737,1500,0.2625,0.002836,0.00138,7437,7,5000
6,1,2,AN,-6.726705,1500,0.255,0.002618,0.001322,8937,8,5000
7,1,2,SN,-13.421817,1500,0.2475,0.002581,0.002377,10437,10,5000
8,1,2,BN,-11.867333,1500,0.24,0.002532,0.002172,11937,11,5000
9,1,2,CN,-10.856694,1500,0.2325,0.002563,0.001689,13437,13,5000
10,2,2,BN,-6.715935,1500,0.225,0.002596,0.004108,14937,14,5000
11,2,2,AN,-4.769116,1500,0.2175,0.002543,0.002595,16437,16,5000
12,2,2,NK,-6.881523,1500,0.21,0.002374,0.001913,17937,17,5000
13,2,2,DX,-13.982231,1500,0.2025,0.002291,0.004116,19437,19,5000
14,2,2,SN,-11.105697,1500,0.195,0.002216,0.002062,20937,20,5000
15,2,2,JN,-9.102929,1500,0.1875,0.002341,0.002756,22437,22,5000
16,2,2,CN,-7.009629,1500,0.18,0.002459,0.001977,23937,23,5000
17,2,2,MP,-11.950615,1500,0.1725,0.002527,0.001636,25437,25,5000
18,2,2,FN,-8.390808,1500,0.165,0.002579,0.002033,26937,26,5000
19,3,2,NK,-4.09559,1500,0.1575,0.002425,0.002479,28437,28,5000
20,3,2,DX,-8.464218,1500,0.15,0.002235,0.001383,29937,29,5000
21,3,2,CN,-3.961816,1500,0.1425,0.002217,0.002235,31437,31,5000
22,3,2,BN,-3.086223,1500,0.135,0.002239,0.002682,32937,32,5000
23,3,2,FN,-4.302449,1500,0.1275,0.002414,0.001762,34437,34,5000
24,3,2,AN,-0.377142,1500,0.12,0.002521,0.001131,35937,35,5000
25,3,2,JN,-5.005459,1500,0.1125,0.002527,0.002237,37437,37,5000
26,3,2,SN,-6.673815,1500,0.105,0.002593,0.003206,38937,38,5000
27,3,2,MP,-4.039125,1500,0.0975,0.002741,0.001371,40437,40,5000
28,4,2,DX,-4.478105,1500,0.09,0.002737,0.002844,41937,41,5000
