episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,2,SC,-7.339362,1500,0.2925,0.001426,0.002033,1437,1,1500
2,1,2,XU,-6.506188,1500,0.285,0.00183,0.001417,2937,2,3000
3,1,2,YM,-5.077026,1500,0.2775,0.001821,0.005588,4437,4,4500
4,1,2,SP,-3.714502,1500,0.27,0.001834,0.001748,5937,5,5000
5,1,2,MD,-4.263099,1500,0.2625,0.001769,0.0018,7437,7,5000
6,1,2,ES,-0.983801,1500,0.255,0.00182,0.001302,8937,8,5000
7,1,2,CA,-2.878249,1500,0.2475,0.001878,0.003324,10437,10,5000
8,1,2,LX,-5.33216,1500,0.24,0.001966,0.002358,11937,11,5000
9,1,2,EN,-15.792761,1500,0.2325,0.002138,0.002029,13437,13,5000
10,1,2,XX,-1.58335,1500,0.225,0.002054,0.002896,14937,14,5000
11,1,2,ER,-2.549532,1500,0.2175,0.001946,0.001042,16437,16,5000
12,2,2,MD,-2.598369,1500,0.21,0.001877,0.002152,17937,17,5000
13,2,2,XX,-1.690435,1500,0.2025,0.001881,0.002326,19437,19,5000
14,2,2,YM,-2.227852,1500,0.195,0.00195,0.001752,20937,20,5000
15,2,2,EN,-11.47438,1500,0.1875,0.001829,0.000965,22437,22,5000
16,2,2,ES,0.557958,1500,0.18,0.001726,0.001421,23937,23,5000
17,2,2,ER,0.212618,1500,0.1725,0.001753,0.001515,25437,25,5000
18,2,2,CA,-2.620243,1500,0.165,0.002036,0.001699,26937,26,5000
19,2,2,SC,3.695318,1500,0.1575,0.002177,0.001701,28437,28,5000
20,2,2,LX,0.663319,1500,0.15,0.00221,0.002333,29937,29,5000
21,2,2,XU,2.424336,1500,0.1425,0.00217,0.002157,31437,31,5000
22,2,2,SP,4.635675,1500,0.135,0.002322,0.003413,32937,32,5000
23,3,2,YM,5.015366,1500,0.1275,0.002502,0.001923,34437,34,5000
24,3,2,XU,4.528741,1500,0.12,0.002683,0.002651,35937,35,5000
25,3,2,LX,2.85131,1500,0.1125,0.002797,0.002538,37437,37,5000
26,3,2,SP,8.534292,1500,0.105,0.002779,0.002831,38937,38,5000
27,3,2,SC,7.50608,1500,0.0975,0.002773,0.002253,40437,40,5000
28,3,2,CA,8.804608,1500,0.09,0.002793,0.002116,41937,41,5000
29,3,2,MD,3.482491,1500,0.0825,0.002808,0.001877,43437,43,5000
30,3,2,ER,6.958898,1500,0.075,0.002894,0.002804,44937,44,5000
31,3,2,XX,4.314363,1500,0.0675,0.002905,0.00278,46437,46,5000
32,3,2,EN,-4.012688,1500,0.06,0.002898,0.002558,47937,47,5000
33,3,2,ES,9.094813,1500,0.0525,0.002891,0.002748,49437,49,5000
34,4,2,LX,8.005212,1500,0.05,0.002948,0.002832,50937,50,5000
35,4,2,EN,-1.283516,1500,0.05,0.002991,0.002858,52437,52,5000
36,4,2,SC,14.200866,1500,0.05,0.003098,0.007205,53937,53,5000
37,4,2,XU,10.241524,1500,0.05,0.003105,0.003018,55437,55,5000
38,4,2,CA,9.720284,1500,0.05,0.003222,0.003839,56937,56,5000
39,4,2,ER,8.261504,1500,0.05,0.003223,0.002554,58437,58,5000
40,4,2,ES,14.523313,1500,0.05,0.00323,0.002096,59937,59,5000
41,4,2,SP,15.073222,1500,0.05,0.003127,0.002938,61437,61,5000
42,4,2,XX,7.498327,1500,0.05,0.003027,0.00298,62937,62,5000
43,4,2,YM,8.621599,1500,0.05,0.00306,0.002886,64437,64,5000
44,4,2,MD,9.237502,1500,0.05,0.003105,0.002745,65937,65,5000
45,5,2,SC,15.185199,1500,0.05,0.003093,0.003856,67437,67,5000
46,5,2,EN,-2.171869,1500,0.05,0.003027,0.003249,68937,68,5000
47,5,2,ER,12.2275,1500,0.05,0.00309,0.002787,70437,70,5000
48,5,2,ES,18.013087,1500,0.05,0.003106,0.002331,71937,71,5000
49,5,2,XX,7.13584,1500,0.05,0.003162,0.003502,73437,73,5000
50,5,2,YM,11.880267,1500,0.05,0.003127,0.003542,74937,74,5000
51,5,2,LX,9.847683,1500,0.05,0.00325,0.003328,76437,76,5000
52,5,2,CA,12.87054,1500,0.05,0.003252,0.003226,77937,77,5000
53,5,2,SP,14.315539,1500,0.05,0.003225,0.003572,79437,79,5000
54,5,2,XU,14.926078,1500,0.05,0.003149,0.002801,80937,80,5000
55,5,2,MD,13.851821,1500,0.05,0.003113,0.003147,82437,82,5000
56,6,2,SC,19.186884,1500,0.05,0.003162,0.005048,83937,83,5000
57,6,2,ES,20.281507,1500,0.05,0.003137,0.003524,85437,85,5000
58,6,2,CA,14.772437,1500,0.05,0.003029,0.006708,86937,86,5000
59,6,2,ER,13.103978,1500,0.05,0.003047,0.002866,88437,88,5000
60,6,2,MD,19.561971,1500,0.05,0.003051,0.002495,89937,89,5000
61,6,2,XU,16.254449,1500,0.05,0.003015,0.00292,91437,91,5000
62,6,2,XX,12.376642,1500,0.05,0.003062,0.003192,92937,92,5000
63,6,2,LX,11.042268,1500,0.05,0.003103,0.004297,94437,94,5000
64,6,2,SP,14.724945,1500,0.05,0.003166,0.004272,95937,95,5000
65,6,2,YM,12.334097,1500,0.05,0.003186,0.002217,97437,97,5000
66,6,2,EN,-7.022065,1500,0.05,0.003276,0.002256,98937,98,5000
67,7,2,YM,18.511817,1500,0.05,0.003289,0.003291,100437,100,5000
68,7,2,EN,0.367787,1500,0.05,0.003261,0.00275,101937,101,5000
69,7,2,CA,14.862093,1500,0.05,0.003209,0.00272,103437,103,5000
70,7,2,MD,14.621404,1500,0.05,0.003131,0.00263,104937,104,5000
71,7,2,ER,13.181595,1500,0.05,0.003149,0.002793,106437,106,5000
72,7,2,XU,14.442602,1500,0.05,0.003107,0.004818,107937,107,5000
73,7,2,ES,13.737488,1500,0.05,0.003074,0.00296,109437,109,5000
74,7,2,LX,14.785516,1500,0.05,0.003092,0.00295,110937,110,5000
75,7,2,SC,20.150562,1500,0.05,0.003101,0.002885,112437,112,5000
76,7,2,XX,12.466579,1500,0.05,0.003051,0.002814,113937,113,5000
77,7,2,SP,22.352361,1500,0.05,0.003037,0.002743,115437,115,5000
78,8,2,CA,16.028919,1500,0.05,0.003025,0.002412,116937,116,5000
79,8,2,LX,15.425892,1500,0.05,0.003052,0.00325,118437,118,5000
80,8,2,ES,22.356012,1500,0.05,0.003007,0.002064,119937,119,5000
81,8,2,YM,12.635958,1500,0.05,0.003018,0.003466,121437,121,5000
82,8,2,ER,12.061302,1500,0.05,0.003026,0.001928,122937,122,5000
83,8,2,XX,14.706073,1500,0.05,0.003062,0.005178,124437,124,5000
84,8,2,MD,19.906752,1500,0.05,0.002998,0.002633,125937,125,5000
85,8,2,EN,-5.684966,1500,0.05,0.00291,0.003056,127437,127,5000
86,8,2,SP,17.570077,1500,0.05,0.003023,0.002389,128937,128,5000
87,8,2,SC,22.73348,1500,0.05,0.002999,0.002569,130437,130,5000
88,8,2,XU,16.109604,1500,0.05,0.003009,0.003849,131937,131,5000
89,9,2,LX,14.729054,1500,0.05,0.002969,0.002789,133437,133,5000
90,9,2,MD,19.144123,1500,0.05,0.002966,0.003143,134937,134,5000
91,9,2,XU,20.850604,1500,0.05,0.002954,0.003163,136437,136,5000
92,9,2,YM,14.209295,1500,0.05,0.002942,0.002265,137937,137,5000
93,9,2,ER,14.738032,1500,0.05,0.002913,0.002479,139437,139,5000
94,9,2,ES,21.352725,1500,0.05,0.002977,0.003659,140937,140,5000
95,9,2,SP,21.694245,1500,0.05,0.002954,0.003412,142437,142,5000
96,9,2,SC,24.670627,1500,0.05,0.002877,0.002831,143937,143,5000
97,9,2,CA,17.777794,1500,0.05,0.002841,0.003632,145437,145,5000
98,9,2,EN,-2.591659,1500,0.05,0.002983,0.002531,146937,146,5000
99,9,2,XX,14.448414,1500,0.05,0.003091,0.003657,148437,148,5000
100,10,2,SC,23.008366,1500,0.05,0.003201,0.003064,149937,149,5000
101,10,2,XX,20.082568,1500,0.05,0.003141,0.002921,151437,151,5000
102,10,2,EN,4.178145,1500,0.05,0.002963,0.001605,152937,152,5000
103,10,2,ES,24.820528,1500,0.05,0.003113,0.002781,154437,154,5000
104,10,2,ER,14.577627,1500,0.05,0.003097,0.001815,155937,155,5000
105,10,2,MD,18.777804,1500,0.05,0.003061,0.00267,157437,157,5000
106,10,2,SP,25.588909,1500,0.05,0.002908,0.002793,158937,158,5000
107,10,2,LX,12.914995,1500,0.05,0.00296,0.00366,160437,160,5000
108,10,2,YM,15.613101,1500,0.05,0.002985,0.002982,161937,161,5000
109,10,2,CA,18.776302,1500,0.05,0.002987,0.002754,163437,163,5000
110,10,2,XU,17.608802,1500,0.05,0.003009,0.003818,164937,164,5000
111,11,2,EN,2.692707,1500,0.05,0.003031,0.0037,166437,166,5000
112,11,2,ES,21.645827,1500,0.05,0.003046,0.002865,167937,167,5000
113,11,2,XX,18.160446,1500,0.05,0.003063,0.003611,169437,169,5000
114,11,2,SC,24.218865,1500,0.05,0.003042,0.003638,170937,170,5000
115,11,2,SP,28.269859,1500,0.05,0.002804,0.003178,172437,172,5000
116,11,2,YM,20.361477,1500,0.05,0.002801,0.005529,173937,173,5000
117,11,2,XU,17.955926,1500,0.05,0.002876,0.003214,175437,175,5000
118,11,2,ER,15.070063,1500,0.05,0.002924,0.003253,176937,176,5000
119,11,2,LX,15.923313,1500,0.05,0.003037,0.00227,178437,178,5000
120,11,2,MD,20.460641,1500,0.05,0.002969,0.003174,179937,179,5000
121,11,2,CA,19.285083,1500,0.05,0.002922,0.002907,181437,181,5000
122,12,2,ER,21.52506,1500,0.05,0.002872,0.003109,182937,182,5000
123,12,2,YM,19.918889,1500,0.05,0.002881,0.002857,184437,184,5000
124,12,2,SP,22.197223,1500,0.05,0.002999,0.002091,185937,185,5000
125,12,2,ES,26.694424,1500,0.05,0.002902,0.003813,187437,187,5000
126,12,2,XX,14.392055,1500,0.05,0.002884,0.003239,188937,188,5000
127,12,2,MD,21.972226,1500,0.05,0.002862,0.003369,190437,190,5000
128,12,2,EN,-2.386382,1500,0.05,0.002955,0.002207,191937,191,5000
