E(R),Std(R),DD,Sharpe,Sortino,MDD,Calmar,Ticker,Strategy
-0.08931459850790469,0.1262914123156732,0.07722204245080057,-0.7072103864406657,-1.1565946156475786,-0.41565217900727525,-0.21487821553400635,YM=F,A2C
-0.0034702105018445165,0.040419447147131735,0.024921262231445786,-0.08585497196961961,-0.13924697993289384,-0.09721889235194196,-0.03569481628408203,ZN=F,Long
0.01764935203840612,0.03840783646138532,0.025133046819813917,0.4595247653730905,0.7022368662637455,-0.04482114011687008,0.39377293822481635,ZN=F,Sign(R)
0.022670151945341055,0.017320573045995345,0.012349113326308211,1.3088569232172473,1.8357716336641907,-0.0161730320487661,1.4017255315505694,ZN=F,MACD
-0.3053428183585336,0.10270232907421042,0.08037046172250072,-2.9730856263045373,-3.799192039145012,-0.6295809006003168,-0.4849937761253299,ZN=F,DQN
-0.16785790866387504,0.11336268895215715,0.08162756392177045,-1.4807156588771169,-2.0563875803612772,-0.4562545962417795,-0.36790403876813416,ZN=F,A2C
-0.01259194437985206,0.07940862294625509,0.05414976354455218,-0.15857149907226664,-0.23253923111763786,-0.1685627607129199,-0.07470181626472923,ZB=F,Long
0.011261364581115924,0.07447161895808314,0.04887824174694955,0.15121686272799387,0.23039626996850265,-0.09025959328910482,0.1247664006754978,ZB=F,Sign(R)
0.058489596901707304,0.053682455921071716,0.03325264769327394,1.0895477097341342,1.7589455564928766,-0.053071524135469075,1.102090016341121,ZB=F,MACD
-0.2332716181586468,0.10021531887858655,0.08091394296092039,-2.3277041950169455,-2.882959470548997,-0.5375879483321814,-0.4339227076841123,ZB=F,DQN
-0.0015250867150945343,0.007597109019083558,0.006420623089192219,-0.20074566670869046,-0.23752939456323172,-0.015364190740490127,-0.09926241745199026,ZB=F,A2C
-0.006350581023628979,0.026158968264010738,0.016941175339238772,-0.2427687881087439,-0.3748607104561338,-0.07652633614853009,-0.08298556213776034,ZF=F,Long
0.015157975614704043,0.024900128319190164,0.016522141941246786,0.6087509036257461,0.9174340511421729,-0.03682950444573105,0.4115715332808672,ZF=F,Sign(R)
0.008313260411697268,0.006755897620938751,0.005109290508461101,1.2305190040079554,1.6270870481782782,-0.006496131393780789,1.279724794306985,ZF=F,MACD
-0.5390013088055106,0.1208976563201445,0.08790030116670988,-4.458327193524758,-6.131962025741549,-0.8234355854688237,-0.6545761663902705,ZF=F,DQN
-0.19591237498746994,0.1119976281884545,0.07933859554308643,-1.7492546775884845,-2.469319927412576,-0.5226228468785515,-0.37486377826302064,ZF=F,A2C
-0.0041568112333182855,0.010104714308055145,0.007114388938448456,-0.4113734546660674,-0.5842822580100357,-0.03712711925029396,-0.11196158811285563,ZT=F,Long
0.008544508990488477,0.009703129858684142,0.006290638863637104,0.8805930782057174,1.3582895435119982,-0.01493917749048309,0.5719531075878644,ZT=F,Sign(R)
0.001107188135951879,0.0009333477285423736,0.0007440801760992572,1.1862547066793585,1.4879957449695376,-0.0008636863967802622,1.281933048939253,ZT=F,MACD
-0.5456594925423489,0.1113541207522513,0.09416607176539393,-4.900218230417997,-5.794650688007981,-0.8314084474103589,-0.6563073712348599,ZT=F,DQN
-0.468931004833723,0.11924904629994557,0.10468428730364839,-3.93236691934816,-4.4794784099120495,-0.7842656244401738,-0.5979237011292652,ZT=F,A2C
-0.002964870644663984,0.00324089402380622,0.002864715697666265,-0.9148310999635637,-1.0349615660218257,-0.01952275236138375,-0.15186745136042065,GE=F,Long
0.0056681484186639815,0.003200834806920477,0.0019734514549182712,1.7708344105759417,2.8722005826582255,-0.005606773849890834,1.0109465033576024,GE=F,Sign(R)
0.00031794882333409944,0.00014312702303533823,9.109171561982868e-05,2.2214450953514033,3.4904252397776654,-0.00010066637656199583,3.1584411219796835,GE=F,MACD
-0.5793553898807586,0.09012807169750998,0.10687145108283622,-6.428134752790509,-5.421049157755886,-0.842036474272366,-0.6880407293299265,GE=F,DQN
-0.12650720871977159,0.06254109040550825,0.07331549618170567,-2.022785466315272,-1.725518005173629,-0.3533020763577793,-0.35807094604126016,GE=F,A2C
0.008122695048752985,0.06723948566731212,0.04226502330343918,0.12080245659436627,0.19218479995708476,-0.1280361651031382,0.0634406305609812,6E=F,Long
-0.0014077170928316236,0.06331310950671604,0.044184693054384314,-0.022234211900179976,-0.031859836416628456,-0.07757691508784192,-0.01814608239110355,6E=F,Sign(R)
0.0004288246216528612,0.00043221417716846864,0.0003029927089251357,0.9921576947387215,1.4152968339539036,-0.00033062920266808005,1.2969956016963204,6E=F,MACD
-0.23784534958918369,0.09778209257948736,0.0698647234518345,-2.4324019185398233,-3.4043697282099292,-0.5594154621339267,-0.425167636021191,6E=F,DQN
-0.09321658416365583,0.10494426930260793,0.0664233539700718,-0.88824844637171,-1.4033706308425224,-0.3356438665320803,-0.2777246762372949,6E=F,A2C
-0.01247045576935522,0.07289905005250973,0.04696740026469112,-0.17106472252207208,-0.2655130090036128,-0.12865076503210993,-0.09693262038700447,6J=F,Long
-0.03469034627388388,0.06784919262831947,0.04392774955037039,-0.5112860585374825,-0.7897137146556004,-0.15911117273845132,-0.21802583487275431,6J=F,Sign(R)
6.454663024103593e-06,5.618719965713079e-06,3.665205815356738e-06,1.1487782027742368,1.7610642755883967,-5.739771203059452e-06,1.1245505780200933,6J=F,MACD
-0.14279551951963068,0.10086011765869218,0.07227916535279405,-1.4157778399867302,-1.9756110744036244,-0.4476818345769958,-0.3189665259805658,6J=F,DQN
-0.0176204121415352,0.09792257248256678,0.06943726622189368,-0.17994229210708462,-0.25376016511403865,-0.22280686470385344,-0.07908379378236659,6J=F,A2C
0.023559208909022772,0.08318442070173503,0.04958478319197119,0.2832166012611468,0.4751298158915314,-0.15850084173668752,0.14863775265093512,6B=F,Long
