date,wealth,cumulative_return
2011-01-03,1.02235664956483,0.022356649564829967
2011-01-04,0.9803259398690938,-0.019674060130906224
2011-01-05,1.0019671776391121,0.0019671776391121387
2011-01-06,0.9839334474675552,-0.016066552532444822
2011-01-07,0.9619194602422249,-0.038080539757775145
2011-01-10,0.9642953102577341,-0.03570468974226593
2011-01-11,0.990280738676742,-0.009719261323257955
2011-01-12,1.0317638413511705,0.031763841351170496
2011-01-13,1.0267914086058836,0.026791408605883582
2011-01-14,1.0273047212812487,0.027304721281248723
2011-01-17,1.0145466694414047,0.014546669441404703
2011-01-18,1.0424973864326812,0.042497386432681195
2011-01-19,1.012581363042251,0.012581363042251104
2011-01-20,0.9931151367081329,-0.006884863291867105
2011-01-21,1.0112277924732491,0.01122779247324912
2011-01-24,1.028330201714304,0.028330201714303893
2011-01-25,0.9970755945155179,-0.00292440548448214
2011-01-26,1.040246364278768,0.04024636427876804
2011-01-27,1.043031422392299,0.04303142239229896
2011-01-28,1.0042233870302226,0.004223387030222625
2011-01-31,1.0463401243997512,0.046340124399751215
2011-02-01,1.0997948086525893,0.09979480865258927
2011-02-02,1.1037322434893069,0.10373224348930687
2011-02-03,1.100228691399193,0.10022869139919299
2011-02-04,1.0997287350517138,0.09972873505171376
2011-02-07,1.105321686169868,0.10532168616986803
2011-02-08,1.1243226470474759,0.12432264704747586
2011-02-09,1.1283234214270792,0.1283234214270792
2011-02-10,1.1231016785218981,0.12310167852189813
2011-02-11,1.1262316832451036,0.1262316832451036
2011-02-14,1.1358005505625715,0.13580055056257145
2011-02-15,1.1142641208939197,0.11426412089391969
2011-02-16,1.1329580063294171,0.13295800632941712
2011-02-17,1.154725623574527,0.1547256235745269
2011-02-18,1.154842819979383,0.15484281997938298
2011-02-21,1.0990073352039618,0.09900733520396177
2011-02-22,1.020251300965037,0.02025130096503691
2011-02-23,1.0060637757904285,0.006063775790428494
2011-02-24,1.0016779670676137,0.0016779670676136949
2011-02-25,1.036935452179485,0.03693545217948491
2011-02-28,1.0530776627631884,0.05307766276318837
2011-03-01,1.0313434147325606,0.03134341473256064
2011-03-02,1.0497844977962905,0.04978449779629046
2011-03-03,1.0844363736245342,0.08443637362453416
2011-03-04,1.070289555684103,0.070289555684103
2011-03-07,1.0486762901348778,0.04867629013487784
2011-03-08,1.057311553603492,0.05731155360349205
2011-03-09,1.0549962039179168,0.05499620391791682
2011-03-10,1.0020988448111106,0.002098844811110556
2011-03-11,1.0052760693457887,0.005276069345788725
2011-03-14,0.9866539901523352,-0.013346009847664764
2011-03-15,0.9467814631552884,-0.05321853684471156
2011-03-16,0.929029419476712,-0.07097058052328797
2011-03-17,0.9278540757675982,-0.07214592423240185
2011-03-18,0.9167640244534758,-0.08323597554652418
2011-03-21,0.9218083703817258,-0.0781916296182742
2011-03-22,0.925364645747548,-0.07463535425245205
2011-03-23,0.9197865121478845,-0.08021348785211546
2011-03-24,0.9186846819565095,-0.08131531804349046
2011-03-25,0.9137615042757847,-0.08623849572421527
2011-03-28,0.9071843742840606,-0.09281562571593938
2011-03-29,0.9131748306266309,-0.08682516937336915
2011-03-30,0.9211282514722752,-0.07887174852772483
2011-03-31,0.9317091202915179,-0.06829087970848213
2011-04-01,0.9375018133801382,-0.06249818661986184
2011-04-04,0.9370252131054889,-0.06297478689451108
2011-04-05,0.9444801391277858,-0.055519860872214166
2011-04-06,0.9553497585718015,-0.04465024142819851
2011-04-07,0.954011737757149,-0.04598826224285102
2011-04-08,0.9791018662455863,-0.02089813375441374
2011-04-11,0.9692087469998905,-0.030791253000109542
2011-04-12,0.925596919969499,-0.074403080030501
2011-04-13,0.9274196063963135,-0.07258039360368651
2011-04-14,0.9416225978453896,-0.0583774021546104
2011-04-15,0.9425437210862397,-0.05745627891376026
2011-04-18,0.9032463188770024,-0.09675368112299765
2011-04-19,0.9221057139120601,-0.07789428608793991
2011-04-20,0.957761306150623,-0.04223869384937695
2011-04-21,0.9642845109956518,-0.03571548900434818
2011-04-22,0.9640395408845781,-0.035960459115421894
2011-04-25,0.9594068188770073,-0.040593181122992705
2011-04-26,0.9657049676974788,-0.03429503230252118
2011-04-27,0.9815972885367552,-0.018402711463244792
2011-04-28,0.9884830658578682,-0.01151693414213184
2011-04-29,1.0133053725818641,0.01330537258186415
2011-05-02,1.0031169958461725,0.0031169958461725322
