date,wealth,cumulative_return
2011-01-03,1.0177519880749857,0.01775198807498568
2011-01-04,0.9751668589253047,-0.024833141074695253
2011-01-05,0.9451005445012812,-0.054899455498718774
2011-01-06,0.9540473979023679,-0.04595260209763208
2011-01-07,0.9597061931058363,-0.04029380689416373
2011-01-10,0.9522187315089852,-0.04778126849101483
2011-01-11,0.9437092988134298,-0.0562907011865702
2011-01-12,0.9519111985551201,-0.048088801444879925
2011-01-13,0.9408134192400271,-0.05918658075997285
2011-01-14,0.9314310153680214,-0.06856898463197858
2011-01-17,0.922506452162871,-0.07749354783712903
2011-01-18,0.9313323383225484,-0.06866766167745164
2011-01-19,0.9363452072052905,-0.06365479279470954
2011-01-20,0.8953218501880523,-0.10467814981194767
2011-01-21,0.9063166742519165,-0.09368332574808347
2011-01-24,0.9244970151015166,-0.0755029848984834
2011-01-25,0.9133703620002805,-0.08662963799971946
2011-01-26,0.9253839430156819,-0.07461605698431806
2011-01-27,0.9313169292767866,-0.06868307072321345
2011-01-28,0.8957203239656599,-0.10427967603434007
2011-01-31,0.9095584545220061,-0.09044154547799388
2011-02-01,0.9867051729763491,-0.013294827023650924
2011-02-02,0.9879565920415955,-0.012043407958404528
2011-02-03,0.9686338400865109,-0.03136615991348912
2011-02-04,0.9480948553777861,-0.05190514462221385
2011-02-07,0.9487399074701561,-0.05126009252984387
2011-02-08,0.9307326375149758,-0.06926736248502419
2011-02-09,0.938810727940115,-0.061189272059885
2011-02-10,0.8960481054793922,-0.10395189452060782
2011-02-11,0.9055495905995794,-0.0944504094004206
2011-02-14,0.8994486771299731,-0.10055132287002688
2011-02-15,0.8891742763690456,-0.11082572363095444
2011-02-16,0.9219413159133673,-0.07805868408663275
2011-02-17,0.9511162401493656,-0.04888375985063442
2011-02-18,0.9599325765020627,-0.04006742349793735
2011-02-21,0.9633936391693401,-0.036606360830659934
2011-02-22,0.9056830754505618,-0.09431692454943819
2011-02-23,0.912213895761271,-0.08778610423872901
2011-02-24,0.9360528845109395,-0.06394711548906051
2011-02-25,0.9441763720246602,-0.055823627975339796
2011-02-28,0.9842504855425822,-0.01574951445741779
2011-03-01,0.9741801801987184,-0.025819819801281563
2011-03-02,0.9877469839278814,-0.012253016072118594
2011-03-03,0.992159200914656,-0.007840799085343964
2011-03-04,1.0039092813600499,0.0039092813600498655
2011-03-07,0.9779629276136154,-0.022037072386384637
2011-03-08,0.9594442179479183,-0.04055578205208166
2011-03-09,0.9853280052792398,-0.014671994720760195
2011-03-10,0.9185803755525931,-0.08141962444740691
2011-03-11,0.9519316255962511,-0.04806837440374889
2011-03-14,0.9540179424884494,-0.0459820575115506
2011-03-15,0.9441715028528339,-0.05582849714716609
2011-03-16,0.8988163563354125,-0.10118364366458754
2011-03-17,0.9566350870907047,-0.04336491290929534
2011-03-18,0.9541886214979466,-0.04581137850205341
2011-03-21,0.9748774695970004,-0.02512253040299961
2011-03-22,0.9816336639056077,-0.01836633609439231
2011-03-23,0.9604654752208714,-0.039534524779128555
2011-03-24,0.9751323715849346,-0.0248676284150654
2011-03-25,0.9203373112256497,-0.07966268877435034
2011-03-28,0.9359099626580695,-0.06409003734193053
2011-03-29,0.9188315104047879,-0.08116848959521206
2011-03-30,0.9301044049085464,-0.0698955950914536
2011-03-31,0.9530609509070451,-0.046939049092954876
2011-04-01,0.9589762067008794,-0.04102379329912065
2011-04-04,0.94577756279962,-0.05422243720038
2011-04-05,0.9646060181921046,-0.035393981807895436
2011-04-06,1.0077521071064828,0.007752107106482775
2011-04-07,1.003078913247267,0.0030789132472670566
2011-04-08,1.0389435643609652,0.038943564360965244
2011-04-11,1.0387344979799475,0.038734497979947546
2011-04-12,1.0278094898541237,0.02780948985412368
2011-04-13,1.026794043126668,0.026794043126668
2011-04-14,1.0559654590835559,0.05596545908355588
2011-04-15,1.0483989723994114,0.04839897239941138
2011-04-18,0.9844949998934472,-0.015505000106552758
2011-04-19,1.023110756003785,0.023110756003785093
2011-04-20,1.0943034108650844,0.09430341086508442
2011-04-21,1.1329675040512872,0.1329675040512872
2011-04-22,1.1327225339402134,0.13272253394021338
2011-04-25,1.1263378840586005,0.12633788405860047
2011-04-26,1.1465669247851675,0.14656692478516753
2011-04-27,1.1773187919005463,0.17731879190054634
2011-04-28,1.2092310658265624,0.20923106582656237
2011-04-29,1.2571472142953681,0.25714721429536813
2011-05-02,1.2437767575811332,0.24377675758113315
2011-05-03,1.200687737189221,0.20068773718922106
2011-05-04,1.19547377604015,0.19547377604014993
2011-05-05,1.0708732048156697,0.07087320481566972
2011-05-06,1.0472542032568963,0.04725420325689633
2011-05-09,1.0794999731559547,0.0794999731559547
2011-05-10,1.0889099116560144,0.08890991165601436
2011-05-11,1.0235401202822692,0.02354012028226915
2011-05-12,1.0240972311801957,0.02409723118019569
2011-05-13,0.9713536969667093,-0.028646303033290743
2011-05-16,0.9842548223024962,-0.01574517769750383
2011-05-17,0.9835849632106333,-0.016415036789366733
2011-05-18,0.9729409923024733,-0.02705900769752667
2011-05-19,0.9990544864735844,-0.0009455135264155867
2011-05-20,1.0004534965621352,0.00045349656213522493
2011-05-23,0.9477715023132062,-0.05222849768679383
2011-05-24,0.9600023459090299,-0.039997654090970114
2011-05-25,0.9651359949094197,-0.0348640050905803
2011-05-26,0.9869046798414471,-0.013095320158552859
2011-05-27,1.0244043215478293,0.024404321547829344
2011-05-30,1.0257063229568784,0.025706322956878358
2011-05-31,1.0141393686413938,0.014139368641393757
2011-06-01,1.0121509852588717,0.012150985258871705
2011-06-02,1.0283859120741516,0.028385912074151642
2011-06-03,1.0636199599093812,0.06361995990938119
2011-06-06,1.0469516389645441,0.04695163896454413
2011-06-07,1.0652664906624134,0.06526649066241341
2011-06-08,1.0298255057799373,0.029825505779937256
2011-06-09,1.0103222179963107,0.010322217996310723
2011-06-10,0.9655921714442461,-0.03440782855575386
2011-06-13,0.9951878849366438,-0.004812115063356215
2011-06-14,0.9936914022918789,-0.006308597708121089
2011-06-15,0.8984528641597169,-0.10154713584028308
2011-06-16,0.9022869202298522,-0.09771307977014776
2011-06-17,0.9373156057173384,-0.06268439428266159
2011-06-20,0.9293160442076502,-0.07068395579234976
2011-06-21,0.9404496278203245,-0.059550372179675515
2011-06-22,0.9224872828017984,-0.07751271719820163
2011-06-23,0.8941064890169288,-0.1058935109830712
2011-06-24,0.8889546467030257,-0.11104535329697429
2011-06-27,0.8843531146120246,-0.1156468853879754
2011-06-28,0.8909933779194176,-0.10900662208058243
2011-06-29,0.8881919749368066,-0.11180802506319343
2011-06-30,0.8961425966099665,-0.10385740339003346
2011-07-01,0.8909576320962301,-0.10904236790376987
2011-07-04,0.9037447492486221,-0.09625525075137786
2011-07-05,0.8848449146526329,-0.11515508534736707
2011-07-06,0.8796928958725343,-0.1203071041274657
2011-07-07,0.8996223082092598,-0.10037769179074019
2011-07-08,0.8919801588682655,-0.10801984113173446
2011-07-11,0.8540181205392583,-0.1459818794607417
2011-07-12,0.8577970776145539,-0.14220292238544607
2011-07-13,0.8868653329512384,-0.11313466704876163
