episode,reward,steps,epsilon_end,last_loss
1,-6.536362,1267,0.293665,0.000996
2,-6.269047,1267,0.28733,0.001924
3,-6.443527,1267,0.280995,0.000678
4,-6.731898,1267,0.27466,0.001018
5,-7.932809,1267,0.268325,0.000808
6,-5.500805,1267,0.26199,0.001749
7,-6.346415,1267,0.255655,0.001003
8,-4.987239,1267,0.24932,0.002132
9,-3.934482,1267,0.242985,0.001475
10,-3.952794,1267,0.23665,0.001365
11,-5.789019,1267,0.230315,0.002154
12,-2.58136,1267,0.22398,0.000751
13,-5.652454,1267,0.217645,0.001476
14,-5.010112,1267,0.21131,0.000409
15,-5.15953,1267,0.204975,0.000494
16,-4.532299,1267,0.19864,0.001861
17,-4.187692,1267,0.192305,0.000835
18,-2.784056,1267,0.18597,0.001547
19,-3.962148,1267,0.179635,0.001076
20,-3.343976,1267,0.1733,0.001318
21,-5.22617,1267,0.166965,0.000163
22,-2.668566,1267,0.16063,0.000939
23,-3.927062,1267,0.154295,0.000641
24,-4.131757,1267,0.14796,0.000608
25,-3.154823,1267,0.141625,0.000538
26,-2.719401,1267,0.13529,0.00056
27,-3.559635,1267,0.128955,0.000471
28,-2.6171,1267,0.12262,0.000797
29,-1.683412,1267,0.116285,0.000847
30,-2.761328,1267,0.10995,0.000891
31,-3.190916,1267,0.103615,0.000824
32,-3.0093,1267,0.09728,0.000335
33,-2.224256,1267,0.090945,0.000728
34,-0.883596,1267,0.08461,0.0006
35,-1.890558,1267,0.078275,0.001427
36,-1.330804,1267,0.07194,0.001413
37,-1.326242,1267,0.065605,0.000696
38,-1.859459,1267,0.05927,0.000559
39,-1.142757,1267,0.052935,0.000484
40,-1.105071,1267,0.05,0.00072
41,-1.016091,1267,0.05,0.000278
42,-2.061722,1267,0.05,0.001637
43,-0.462486,1267,0.05,0.000827
44,-0.88559,1267,0.05,0.000666
45,-0.376679,1267,0.05,0.000682
46,-1.757715,1267,0.05,0.000371
47,-1.002124,1267,0.05,0.000437
48,-1.151961,1267,0.05,0.000449
49,-0.588011,1267,0.05,0.000498
50,-1.542976,1267,0.05,0.000718
51,-1.622975,1267,0.05,0.000284
52,-2.097999,1267,0.05,0.000825
53,-0.999685,1267,0.05,0.000286
54,-1.67534,1267,0.05,0.000744
55,-1.712437,1267,0.05,0.000507
56,-1.927875,1267,0.05,0.000321
57,-3.207797,1267,0.05,0.000645
58,-0.562349,1267,0.05,0.000667
59,-1.422558,1267,0.05,0.001356
60,-1.87806,1267,0.05,0.000932
61,-0.988286,1267,0.05,0.000345
62,-1.918434,1267,0.05,0.000262
63,-1.691997,1267,0.05,0.000224
64,-1.239791,1267,0.05,0.000179
65,-1.944209,1267,0.05,0.000367
