episode,reward,steps,epsilon_end,last_loss
1,-13.771393,1256,0.29372,0.001152
2,-12.181577,1256,0.28744,0.001638
3,-14.250971,1256,0.28116,0.001146
4,-13.0393,1256,0.27488,0.000731
5,-11.898059,1256,0.2686,0.000829
6,-13.875777,1256,0.26232,0.002052
7,-13.439291,1256,0.25604,0.000755
8,-13.545502,1256,0.24976,0.000792
9,-12.23009,1256,0.24348,0.000678
10,-9.471776,1256,0.2372,0.000819
11,-10.275239,1256,0.23092,0.000875
12,-10.841398,1256,0.22464,0.000286
13,-11.725369,1256,0.21836,0.000474
14,-13.326079,1256,0.21208,0.000659
15,-11.108746,1256,0.2058,0.000616
16,-10.873582,1256,0.19952,0.000337
17,-10.413761,1256,0.19324,0.000822
18,-9.834004,1256,0.18696,0.000448
19,-9.316251,1256,0.18068,0.00084
20,-9.884648,1256,0.1744,0.000258
21,-10.964541,1256,0.16812,0.001116
22,-9.598053,1256,0.16184,0.000847
23,-8.470159,1256,0.15556,0.000477
24,-9.95595,1256,0.14928,0.000115
25,-6.314845,1256,0.143,0.000739
26,-7.583929,1256,0.13672,0.000663
27,-8.3945,1256,0.13044,0.000454
28,-6.202617,1256,0.12416,0.000422
29,-7.870613,1256,0.11788,0.000774
30,-5.466463,1256,0.1116,0.000168
31,-6.583541,1256,0.10532,0.000156
32,-6.026286,1256,0.09904,0.000149
33,-5.221089,1256,0.09276,0.000381
34,-4.155545,1256,0.08648,0.000181
35,-5.002818,1256,0.0802,0.000282
36,-5.431205,1256,0.07392,0.000208
37,-4.231525,1256,0.06764,0.000415
38,-2.572666,1256,0.06136,0.000385
39,-4.417688,1256,0.05508,0.00016
40,-2.568476,1256,0.05,4.4e-05
41,-3.177211,1256,0.05,0.000235
42,-2.761398,1256,0.05,6.9e-05
43,-3.664949,1256,0.05,0.000195
44,-2.401022,1256,0.05,0.000419
45,-3.724567,1256,0.05,0.000179
46,-3.280264,1256,0.05,0.000148
47,-2.471825,1256,0.05,0.000158
48,-3.428308,1256,0.05,9.7e-05
49,-2.724462,1256,0.05,0.000282
50,-2.730701,1256,0.05,0.000192
51,-3.184158,1256,0.05,0.000268
52,-2.474185,1256,0.05,6.7e-05
53,-3.025158,1256,0.05,0.000207
54,-2.40644,1256,0.05,5.5e-05
55,-3.791258,1256,0.05,0.000623
56,-2.02239,1256,0.05,0.001563
57,-3.704634,1256,0.05,8.6e-05
58,-2.44108,1256,0.05,5.6e-05
59,-2.700839,1256,0.05,0.000318
60,-2.977421,1256,0.05,0.000189
61,-2.795296,1256,0.05,9.8e-05
62,-2.841116,1256,0.05,9.6e-05
63,-2.437143,1256,0.05,5.1e-05
64,-2.914133,1256,0.05,0.000142
65,-3.197253,1256,0.05,0.000471
66,-3.220024,1256,0.05,0.00037
67,-2.471708,1256,0.05,8.3e-05
68,-3.532027,1256,0.05,0.000249
69,-2.738847,1256,0.05,0.000169
70,-3.475576,1256,0.05,4.8e-05
71,-2.680088,1256,0.05,4.3e-05
72,-3.339926,1256,0.05,0.000139
73,-2.714119,1256,0.05,0.000611
74,-3.085,1256,0.05,9e-05
75,-2.821375,1256,0.05,0.000178
76,-4.160159,1256,0.05,0.000258
