episode,reward,steps,epsilon_end,last_loss
1,-5.554714,1254,0.29373,0.002625
2,-2.324461,1254,0.28746,0.001726
3,-4.031068,1254,0.28119,0.002013
4,-0.462955,1254,0.27492,0.002112
5,-3.467502,1254,0.26865,0.002595
6,-3.184488,1254,0.26238,0.001995
7,-3.472353,1254,0.25611,0.001658
8,-2.160758,1254,0.24984,0.00161
9,-2.099591,1254,0.24357,0.002411
10,-3.077819,1254,0.2373,0.00323
11,0.065797,1254,0.23103,0.001347
12,-1.090851,1254,0.22476,0.002594
13,-1.567437,1254,0.21849,0.002869
14,-1.295594,1254,0.21222,0.002814
15,-1.433877,1254,0.20595,0.002074
16,-1.398471,1254,0.19968,0.002096
17,-1.834448,1254,0.19341,0.002244
18,-1.818555,1254,0.18714,0.00206
19,-0.265336,1254,0.18087,0.001687
20,-1.784936,1254,0.1746,0.002132
21,0.377991,1254,0.16833,0.001926
22,0.450758,1254,0.16206,0.001832
23,-0.104559,1254,0.15579,0.002118
24,0.855504,1254,0.14952,0.001527
25,-0.648577,1254,0.14325,0.001453
26,-0.178699,1254,0.13698,0.002641
27,-2.2665,1254,0.13071,0.002046
28,1.404095,1254,0.12444,0.001507
29,0.276428,1254,0.11817,0.001612
30,0.534022,1254,0.1119,0.002331
31,0.014388,1254,0.10563,0.002956
32,1.770092,1254,0.09936,0.002692
33,1.299986,1254,0.09309,0.002435
34,0.264503,1254,0.08682,0.003568
35,1.0328,1254,0.08055,0.002551
36,0.09391,1254,0.07428,0.002086
37,1.051761,1254,0.06801,0.001667
38,-0.171438,1254,0.06174,0.002075
39,1.324771,1254,0.05547,0.002736
40,1.671821,1254,0.05,0.0022
41,2.164952,1254,0.05,0.002741
42,1.640481,1254,0.05,0.002027
43,1.497933,1254,0.05,0.001932
44,1.61574,1254,0.05,0.002047
45,0.907453,1254,0.05,0.003084
46,1.516248,1254,0.05,0.002433
47,2.029329,1254,0.05,0.001684
48,0.413588,1254,0.05,0.00187
49,2.586675,1254,0.05,0.002795
50,1.171633,1254,0.05,0.002095
51,1.801001,1254,0.05,0.001434
52,1.234056,1254,0.05,0.002314
53,0.976625,1254,0.05,0.001724
54,2.490949,1254,0.05,0.001098
55,2.247076,1254,0.05,0.002856
56,1.507486,1254,0.05,0.001871
57,2.521819,1254,0.05,0.001438
58,1.142687,1254,0.05,0.001652
59,1.866294,1254,0.05,0.002327
60,1.531699,1254,0.05,0.001835
61,1.981604,1254,0.05,0.00245
62,1.12673,1254,0.05,0.002278
63,1.789976,1254,0.05,0.002412
64,1.712353,1254,0.05,0.001971
65,0.757329,1254,0.05,0.001598
66,1.312985,1254,0.05,0.001838
67,1.018291,1254,0.05,0.002361
68,2.413994,1254,0.05,0.002139
69,1.400138,1254,0.05,0.001141
