episode,reward,steps,epsilon_end,last_loss
1,-10.564253,1262,0.29369,0.002008
2,-7.033268,1262,0.28738,0.002955
3,-6.634682,1262,0.28107,0.003169
4,-7.927082,1262,0.27476,0.001364
5,-9.503364,1262,0.26845,0.00212
6,-8.510365,1262,0.26214,0.001149
7,-8.28961,1262,0.25583,0.002678
8,-10.509248,1262,0.24952,0.00129
9,-7.827014,1262,0.24321,0.002412
10,-6.747697,1262,0.2369,0.001575
11,-6.777001,1262,0.23059,0.00243
12,-6.094041,1262,0.22428,0.002263
13,-6.07638,1262,0.21797,0.000949
14,-6.054249,1262,0.21166,0.000953
15,-5.387455,1262,0.20535,0.001998
16,-5.033633,1262,0.19904,0.001221
17,-5.817522,1262,0.19273,0.000461
18,-6.188019,1262,0.18642,0.002185
19,-6.450465,1262,0.18011,0.001291
20,-5.500643,1262,0.1738,0.001381
21,-4.459274,1262,0.16749,0.002052
22,-4.728906,1262,0.16118,0.001174
23,-3.147815,1262,0.15487,0.00149
24,-5.924514,1262,0.14856,0.000722
25,-5.795356,1262,0.14225,0.001038
26,-2.332934,1262,0.13594,0.000562
27,-3.111071,1262,0.12963,0.001431
28,-3.928872,1262,0.12332,0.001098
29,-4.107249,1262,0.11701,0.002014
30,-4.003664,1262,0.1107,0.001354
31,-3.655019,1262,0.10439,0.000678
32,-3.092229,1262,0.09808,0.004276
33,-3.570301,1262,0.09177,0.003113
34,-2.991721,1262,0.08546,0.001062
35,-2.894935,1262,0.07915,0.001296
36,-3.194748,1262,0.07284,0.001587
37,-2.811311,1262,0.06653,0.001483
38,-1.712714,1262,0.06022,0.001934
39,-1.670734,1262,0.05391,0.001277
40,-0.738204,1262,0.05,0.000891
41,-2.39798,1262,0.05,0.001612
42,-1.054784,1262,0.05,0.00152
43,-2.106107,1262,0.05,0.002126
44,-2.345023,1262,0.05,0.002063
45,-2.180061,1262,0.05,0.001629
46,-2.363937,1262,0.05,0.002774
47,-3.205746,1262,0.05,0.000992
48,-1.414413,1262,0.05,0.001038
49,-0.371471,1262,0.05,0.000972
50,-1.870243,1262,0.05,0.001004
51,-2.936399,1262,0.05,0.002152
52,-2.078847,1262,0.05,0.000927
53,-1.580991,1262,0.05,0.00053
54,-1.145296,1262,0.05,0.002381
55,-1.593365,1262,0.05,0.000439
56,-1.928371,1262,0.05,0.002035
57,-1.219157,1262,0.05,0.001521
58,-2.083638,1262,0.05,0.001097
59,-1.530693,1262,0.05,0.000972
60,-2.150277,1262,0.05,0.00065
61,-1.915856,1262,0.05,0.001479
62,-1.427317,1262,0.05,0.002091
63,-2.661538,1262,0.05,0.001104
64,-2.575009,1262,0.05,0.00241
65,-2.106205,1262,0.05,0.001265
66,-2.045656,1262,0.05,0.002121
67,-2.476548,1262,0.05,0.001482
68,-1.879526,1262,0.05,0.000605
69,-1.751512,1262,0.05,0.002888
