episode,reward,steps,epsilon_end,last_loss
1,-13.625054,1256,0.29372,0.002729
2,-9.818536,1256,0.28744,0.002405
3,-11.683643,1256,0.28116,0.002866
4,-9.718425,1256,0.27488,0.001924
5,-11.279607,1256,0.2686,0.003199
6,-10.444556,1256,0.26232,0.002105
7,-9.80305,1256,0.25604,0.002655
