ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,1,30,33780,-3.456143,0.001082,2.31377,0.002052
TY,1,30,33120,-2.832666,0.001073,0.719441,0.001337
UB,1,30,33780,-7.885793,0.001099,-1.637245,0.002669
US,1,30,33120,2.066079,0.001044,9.372971,0.003022
