episode,reward,steps,epsilon_end,last_loss
1,-7.908153,1274,0.29363,0.003261
2,-3.439991,1274,0.28726,0.001069
3,-3.550001,1274,0.28089,0.002254
4,-5.63989,1274,0.27452,0.000485
5,-3.80085,1274,0.26815,0.000448
6,-4.410577,1274,0.26178,0.000989
7,-2.417386,1274,0.25541,0.001112
8,-3.540662,1274,0.24904,0.000661
9,-2.39988,1274,0.24267,0.000478
10,-4.563683,1274,0.2363,0.000821
11,-3.839304,1274,0.22993,0.000173
12,-4.813708,1274,0.22356,0.000134
13,-3.944857,1274,0.21719,0.000521
14,-2.673667,1274,0.21082,0.000738
15,-2.713523,1274,0.20445,0.0011
16,-1.916231,1274,0.19808,0.000599
17,-2.565721,1274,0.19171,0.000778
18,-2.908469,1274,0.18534,0.000381
19,-1.458969,1274,0.17897,0.001009
20,-2.682761,1274,0.1726,0.000356
21,-0.949143,1274,0.16623,0.000527
22,-2.402283,1274,0.15986,0.000857
23,-2.016801,1274,0.15349,0.000413
24,-1.545493,1274,0.14712,0.001138
25,-2.75538,1274,0.14075,0.00056
26,-0.909376,1274,0.13438,0.000478
27,-1.034391,1274,0.12801,0.00031
28,-1.756047,1274,0.12164,0.000546
29,-1.165703,1274,0.11527,0.000245
30,-1.405945,1274,0.1089,0.000196
31,-0.52561,1274,0.10253,0.000216
32,-0.112757,1274,0.09616,0.000877
33,-1.177492,1274,0.08979,0.000497
34,-0.561662,1274,0.08342,0.000229
35,-0.975572,1274,0.07705,8.4e-05
36,-1.527687,1274,0.07068,0.000106
37,-0.668819,1274,0.06431,0.000239
38,-0.346927,1274,0.05794,9.5e-05
39,-0.418732,1274,0.05157,8e-06
40,-0.378566,1274,0.05,0.001059
41,0.97238,1274,0.05,0.000194
42,-0.0342,1274,0.05,0.00013
43,0.146551,1274,0.05,0.000836
44,-0.655931,1274,0.05,0.000616
45,-0.907125,1274,0.05,0.000119
46,-0.317229,1274,0.05,0.000135
47,0.103987,1274,0.05,2.9e-05
48,-0.21467,1274,0.05,0.000341
49,0.3441,1274,0.05,0.000202
50,-0.447088,1274,0.05,0.000433
51,0.131797,1274,0.05,0.000288
52,-0.619656,1274,0.05,7.3e-05
53,-0.122173,1274,0.05,0.000191
54,-0.271161,1274,0.05,0.000232
55,-0.468428,1274,0.05,0.000138
56,0.245904,1274,0.05,0.000592
57,-0.393232,1274,0.05,0.000169
58,-0.557719,1274,0.05,0.000313
59,-0.226658,1274,0.05,4.6e-05
60,-0.169381,1274,0.05,8.7e-05
61,-1.155927,1274,0.05,0.000187
