episode,reward,steps,epsilon_end,last_loss
1,-17.64498,1500,0.2925,0.002665
2,-11.221971,1500,0.285,0.001832
3,-13.27156,1500,0.2775,0.002649
4,-12.895168,1500,0.27,0.001772
5,-13.974471,1500,0.2625,0.00198
