ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,2,21,31500,-2.330861,0.001758,6.137281,0.001905
TY,2,21,31500,-1.319352,0.001814,5.225343,0.001817
UB,2,21,31500,-9.886162,0.001784,-1.155407,0.002533
US,2,21,31500,5.303879,0.001793,14.095325,0.002065
