episode,reward,steps,epsilon_end,last_loss
1,-3.763641,1258,0.29371,0.003126
2,0.103517,1258,0.28742,0.001552
3,-1.569354,1258,0.28113,0.001776
4,-2.358745,1258,0.27484,0.002592
5,1.538205,1258,0.26855,0.001901
6,0.209848,1258,0.26226,0.001213
7,-1.199254,1258,0.25597,0.002288
8,1.363973,1258,0.24968,0.001829
9,2.369927,1258,0.24339,0.002616
10,1.291488,1258,0.2371,0.00134
11,0.229768,1258,0.23081,0.000921
12,-0.515752,1258,0.22452,0.001599
13,0.710474,1258,0.21823,0.001702
14,2.203665,1258,0.21194,0.002513
15,1.817369,1258,0.20565,0.001029
16,-0.014878,1258,0.19936,0.001218
17,-0.636241,1258,0.19307,0.002449
18,2.22445,1258,0.18678,0.00159
19,2.848831,1258,0.18049,0.001842
20,1.883468,1258,0.1742,0.001956
21,0.050427,1258,0.16791,0.001019
22,1.440897,1258,0.16162,0.001862
23,0.779226,1258,0.15533,0.002441
24,-0.580259,1258,0.14904,0.000985
25,1.75589,1258,0.14275,0.001719
26,0.681898,1258,0.13646,0.002708
27,-0.260453,1258,0.13017,0.002756
28,3.641138,1258,0.12388,0.001406
29,2.133869,1258,0.11759,0.004187
30,2.286795,1258,0.1113,0.001759
31,1.9749,1258,0.10501,0.002746
32,2.489304,1258,0.09872,0.002053
33,3.718413,1258,0.09243,0.001296
34,2.25464,1258,0.08614,0.001587
35,1.910821,1258,0.07985,0.002809
36,3.707479,1258,0.07356,0.002966
37,2.521036,1258,0.06727,0.001876
38,4.133108,1258,0.06098,0.001357
39,3.029141,1258,0.05469,0.001027
40,3.16817,1258,0.05,0.001362
41,3.520303,1258,0.05,0.00088
42,2.630877,1258,0.05,0.002317
43,3.285223,1258,0.05,0.002431
44,3.590098,1258,0.05,0.001377
45,2.89565,1258,0.05,0.002178
46,2.571171,1258,0.05,0.00172
47,3.827398,1258,0.05,0.002109
48,2.959275,1258,0.05,0.001406
49,2.739354,1258,0.05,0.000957
50,2.995118,1258,0.05,0.002047
51,2.835545,1258,0.05,0.002144
52,3.16674,1258,0.05,0.002068
53,2.586094,1258,0.05,0.002023
54,3.120548,1258,0.05,0.002312
55,2.789657,1258,0.05,0.001836
56,2.8755,1258,0.05,0.001845
57,3.913041,1258,0.05,0.001945
58,3.128313,1258,0.05,0.000853
