episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
9,1,1,AN,-11.735695,1112,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,BN,-16.156922,1111,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,CN,-14.825841,1104,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,DX,-17.547883,1115,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,FN,-17.501252,1105,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,JN,-16.496619,1106,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,MP,-15.545606,1103,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,NK,-7.026085,1115,0.290009,0.002082,0.00081,1245,1,5000
9,1,1,SN,-21.377845,1106,0.290009,0.002082,0.00081,1245,1,5000
18,2,1,AN,-5.751282,1112,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,BN,-7.850792,1111,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,CN,-7.255368,1104,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,DX,-9.119436,1115,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,FN,-8.594715,1105,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,JN,-8.490505,1106,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,MP,-9.774161,1103,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,NK,-3.142311,1115,0.280018,0.000819,0.000605,3739,3,5000
18,2,1,SN,-11.055194,1106,0.280018,0.000819,0.000605,3739,3,5000
27,3,1,AN,-6.457264,1112,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,BN,-8.530205,1111,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,CN,-8.641958,1104,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,DX,-9.757674,1115,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,FN,-8.392395,1105,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,JN,-9.562866,1106,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,MP,-11.144131,1103,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,NK,-1.906992,1115,0.270027,0.00097,0.001136,6233,6,5000
27,3,1,SN,-9.448349,1106,0.270027,0.00097,0.001136,6233,6,5000
36,4,1,AN,-5.158141,1112,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,BN,-6.014019,1111,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,CN,-6.700244,1104,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,DX,-7.351353,1115,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,FN,-8.633066,1105,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,JN,-8.104844,1106,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,MP,-9.015091,1103,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,NK,-3.160292,1115,0.260036,0.001004,0.001139,8727,8,5000
36,4,1,SN,-9.198424,1106,0.260036,0.001004,0.001139,8727,8,5000
45,5,1,AN,-5.603752,1112,0.250045,0.000928,0.00086,11221,11,5000
45,5,1,BN,-6.532631,1111,0.250045,0.000928,0.00086,11221,11,5000
45,5,1,CN,-8.997576,1104,0.250045,0.000928,0.00086,11221,11,5000
