date,daily_pnl,cum_wealth,asset_class,model
2011-03-30,0.0022504313182488663,1.0022504313182488,Fixed Income,A2C
2011-03-31,-0.0032266539420069155,0.9990165160131576,Fixed Income,A2C
2011-04-01,-0.0010866649108901335,0.9979309198198063,Fixed Income,A2C
2011-04-04,0.0014855620077083836,0.9994134080806081,Fixed Income,A2C
2011-04-05,-0.0037442729628734362,0.9956713314779987,Fixed Income,A2C
2011-04-06,-0.0035733737199253844,0.9921134257084121,Fixed Income,A2C
2011-04-07,0.0019084202964311237,0.994006795106396,Fixed Income,A2C
2011-04-08,-0.003908433559384051,0.9901217855901463,Fixed Income,A2C
2011-04-11,-0.00026692355587709725,0.9898574987623852,Fixed Income,A2C
2011-04-12,0.006932096327444134,0.996719286294249,Fixed Income,A2C
2011-04-13,0.0026910500477299003,0.9994015077772045,Fixed Income,A2C
2011-04-14,-0.0023492881887926774,0.9970536256191219,Fixed Income,A2C
2011-04-15,0.006508872650094618,1.003543320693592,Fixed Income,A2C
2011-04-18,0.008075321853975246,1.0116472560026,Fixed Income,A2C
2011-04-19,-0.0014621380426922386,1.0101680880638133,Fixed Income,A2C
2011-04-20,-0.0035713959241934577,1.0065603778713519,Fixed Income,A2C
2011-04-21,0.002167363698028081,1.0087419602942238,Fixed Income,A2C
2011-04-25,0.0041524074520287,1.0129306679273236,Fixed Income,A2C
2011-04-26,0.003727319538240347,1.016706184196772,Fixed Income,A2C
2011-04-27,-0.003499814468372165,1.0131479011832365,Fixed Income,A2C
2011-04-28,0.005014178907342422,1.0182280060193676,Fixed Income,A2C
2011-04-29,0.002886308442299581,1.0211669261093272,Fixed Income,A2C
2011-05-02,-0.000324571382802665,1.0208354845480476,Fixed Income,A2C
2011-05-03,0.00011304166384458394,1.0209508814897326,Fixed Income,A2C
2011-05-04,-0.0014334431693120903,1.019487406422458,Fixed Income,A2C
2011-05-05,0.00832986815695949,1.0279796021056375,Fixed Income,A2C
2011-05-06,0.003679457217005543,1.0317620090715396,Fixed Income,A2C
2011-05-09,0.0034674842486259777,1.0353396275863258,Fixed Income,A2C
2011-05-10,-0.004208875953321192,1.0309820115242572,Fixed Income,A2C
2011-05-11,0.00409777052871767,1.0352067392267195,Fixed Income,A2C
2011-05-12,-0.002820467174089703,1.032286972600334,Fixed Income,A2C
2011-05-13,0.0044451895845557705,1.0368756838992097,Fixed Income,A2C
2011-05-16,0.0009404335982950211,1.0378507966296036,Fixed Income,A2C
2011-05-17,0.0014234234424873714,1.0393280977833304,Fixed Income,A2C
2011-05-18,-0.004618128011775524,1.034528347581532,Fixed Income,A2C
2011-05-19,0.0014315531447241141,1.0360093298908186,Fixed Income,A2C
2011-05-20,0.004626318496178134,1.0408022390159055,Fixed Income,A2C
2011-05-23,0.003802488131663449,1.0447598771771722,Fixed Income,A2C
2011-05-24,-0.00034181460770929154,1.0444027629896044,Fixed Income,A2C
2011-05-25,0.0016419199144019465,1.0461175886848135,Fixed Income,A2C
2011-05-26,0.008449287798024965,1.0549565372621874,Fixed Income,A2C
2011-05-27,0.0010688267498510594,1.0560841030291435,Fixed Income,A2C
2011-05-30,9.67053136818196e-05,1.0561862319736013,Fixed Income,A2C
2011-05-31,-0.0020457811485604157,1.0540255060908605,Fixed Income,A2C
2011-06-01,0.009506667752602591,1.064045776380035,Fixed Income,A2C
2011-06-02,-0.006198314056541285,1.0574504864874954,Fixed Income,A2C
2011-06-03,0.001659060065024296,1.0592048603603674,Fixed Income,A2C
2011-06-06,0.001990903803079563,1.0613136353450994,Fixed Income,A2C
2011-06-07,-0.0035241431461054263,1.0575734141712299,Fixed Income,A2C
2011-06-08,0.0071394195829175295,1.065123874514737,Fixed Income,A2C
2011-06-09,-0.002821477971437273,1.0621186509659417,Fixed Income,A2C
2011-06-10,0.007173000381344508,1.0697372284543536,Fixed Income,A2C
2011-06-13,-0.0018230655587207888,1.067787027356277,Fixed Income,A2C
2011-06-14,-0.008067035487065891,1.0591731515139653,Fixed Income,A2C
2011-06-15,0.012717046179080703,1.0726427053934107,Fixed Income,A2C
2011-06-16,0.0036869579746527112,1.076597493970014,Fixed Income,A2C
2011-06-17,-0.003937818580890689,1.0723580483541186,Fixed Income,A2C
2011-06-20,-0.0014444699839561894,1.0708090593412172,Fixed Income,A2C
2011-06-21,-0.0018587759515011416,1.068818665213064,Fixed Income,A2C
2011-06-22,0.0017016544857010754,1.0706374252891249,Fixed Income,A2C
2011-06-23,0.010955437255400905,1.0823667264251637,Fixed Income,A2C
2011-06-24,0.006225709458838669,1.0891052271918011,Fixed Income,A2C
2011-06-27,-0.00626864388327592,1.0822780143711215,Fixed Income,A2C
2011-06-28,-0.012739104378776803,1.0684907617791926,Fixed Income,A2C
2011-06-29,-0.005097127464179215,1.0630445281721062,Fixed Income,A2C
2011-06-30,-0.005348250541922545,1.0573590996982218,Fixed Income,A2C
2011-07-01,-0.0025110137187568196,1.0547040564932273,Fixed Income,A2C
2011-07-04,0.00014350886259493042,1.054855415872749,Fixed Income,A2C
2011-07-05,0.006805833401700843,1.062034586096061,Fixed Income,A2C
2011-07-06,0.004825107505736902,1.0671590171487852,Fixed Income,A2C
2011-07-07,-0.004742578602316844,1.062097931628786,Fixed Income,A2C
2011-07-08,0.015055286239008446,1.0780881200033163,Fixed Income,A2C
2011-07-11,0.012636013599709742,1.0917108561493636,Fixed Income,A2C
2011-07-12,-0.0010246916723689306,1.0905921891264325,Fixed Income,A2C
2011-07-13,-0.0005410255849216128,1.0900021508493993,Fixed Income,A2C
2011-07-14,-0.001806332001886697,1.0880332450821948,Fixed Income,A2C
2011-07-15,0.004531011164483476,1.0929631358629912,Fixed Income,A2C
2011-07-18,0.0014073372616930687,1.0945013036097482,Fixed Income,A2C
2011-07-19,-0.0005904063693806705,1.0938551030688015,Fixed Income,A2C
2011-07-20,-0.006124395444740449,1.087155901858361,Fixed Income,A2C
2011-07-21,-0.009343689542887276,1.076997854626679,Fixed Income,A2C
2011-07-22,0.0038389111961290847,1.0811323537490123,Fixed Income,A2C
2011-07-25,0.0012675597272561586,1.0825027535804583,Fixed Income,A2C
2011-07-26,0.004106373256882217,1.0869479139382625,Fixed Income,A2C
2011-07-27,0.001739255542170436,1.0888383941216302,Fixed Income,A2C
2011-07-28,0.0024877285890515383,1.0915471285235434,Fixed Income,A2C
2011-07-29,0.011307066789774048,1.1038893248099453,Fixed Income,A2C
2011-08-01,0.004486169747708204,1.1088415597037256,Fixed Income,A2C
2011-08-02,0.008286944023685572,1.1180304676401265,Fixed Income,A2C
2011-08-03,-0.0027749858736999568,1.114927948886059,Fixed Income,A2C
2011-08-04,0.011952278899633718,1.1282538786841418,Fixed Income,A2C
2011-08-05,-0.014129837013167657,1.1123118352688608,Fixed Income,A2C
2011-08-08,0.01491728587968521,1.1289045089029235,Fixed Income,A2C
2011-08-09,0.004684874814493496,1.1341932852046508,Fixed Income,A2C
2011-08-10,0.004014535059693807,1.1387465439125741,Fixed Income,A2C
2011-08-11,-0.006193499507512561,1.13169371775367,Fixed Income,A2C
2011-08-12,0.0017071863505849758,1.1336257298216617,Fixed Income,A2C
2011-08-15,-0.0020531893494455506,1.1312981815469343,Fixed Income,A2C
2011-08-16,0.004286340675229637,1.1361473109583122,Fixed Income,A2C
2011-08-17,0.0028288310885689876,1.139361279792745,Fixed Income,A2C
2011-08-18,0.004699615649070442,1.1447158398932038,Fixed Income,A2C
2011-08-19,-0.0005728726043048203,1.1440600635488152,Fixed Income,A2C
2011-08-22,-0.0011395007201518456,1.1427564062825042,Fixed Income,A2C
2011-08-23,-0.0015924191594787825,1.1409366590865229,Fixed Income,A2C
2011-08-24,-0.005036223225043934,1.1351906473857274,Fixed Income,A2C
2011-08-25,0.003927883885971746,1.1396495444370995,Fixed Income,A2C
2011-08-26,0.002325328449485192,1.142299603945222,Fixed Income,A2C
