episode,reward,steps,epsilon_end,last_loss
1,-10.628967,1500,0.2925,0.003473
2,-9.302276,1500,0.285,0.003068
3,-8.902094,1500,0.2775,0.003178
4,-12.500467,1500,0.27,0.003774
5,-10.520691,1500,0.2625,0.003343
6,-10.546751,1500,0.255,0.003609
7,-9.058055,1500,0.2475,0.002352
8,-11.09557,1500,0.24,0.003766
9,-9.660655,1500,0.2325,0.002185
10,-9.345194,1500,0.225,0.005671
11,-6.958178,1500,0.2175,0.001988
12,-6.076715,1500,0.21,0.002913
13,-5.332228,1500,0.2025,0.003942
14,-7.225979,1500,0.195,0.001892
15,-7.047552,1500,0.1875,0.004825
16,-6.372175,1500,0.18,0.003733
17,-6.817595,1500,0.1725,0.001747
18,-5.209271,1500,0.165,0.002282
19,-8.699082,1500,0.1575,0.002419
20,-6.348702,1500,0.15,0.002482
21,-5.408459,1500,0.1425,0.003323
22,-6.424394,1500,0.135,0.003628
23,-4.702561,1500,0.1275,0.00289
24,-3.852948,1500,0.12,0.004338
25,-6.128546,1500,0.1125,0.002387
26,-5.388646,1500,0.105,0.002228
27,-4.508163,1500,0.0975,0.002952
28,-4.511881,1500,0.09,0.00341
29,-4.141387,1500,0.0825,0.001875
30,-2.741811,1500,0.075,0.002477
31,-3.617986,1500,0.0675,0.004794
32,-2.775494,1500,0.06,0.002722
33,-2.434214,1500,0.0525,0.003804
34,-2.363772,1500,0.05,0.002787
35,-2.405891,1500,0.05,0.001871
36,-2.579385,1500,0.05,0.002664
37,-3.235502,1500,0.05,0.003098
38,-1.694332,1500,0.05,0.00257
39,-2.879908,1500,0.05,0.003301
40,-2.209661,1500,0.05,0.003007
41,-3.220429,1500,0.05,0.002746
42,-2.417026,1500,0.05,0.003761
43,-0.799914,1500,0.05,0.00224
44,-1.492175,1500,0.05,0.002474
45,-2.572676,1500,0.05,0.00284
46,-1.980271,1500,0.05,0.003729
47,-2.618438,1500,0.05,0.002969
48,-2.294233,1500,0.05,0.003316
49,-1.569241,1500,0.05,0.004058
50,-1.974372,1500,0.05,0.001753
51,-2.056631,1500,0.05,0.003171
52,-1.634584,1500,0.05,0.003101
53,-1.820968,1500,0.05,0.003391
54,-1.48185,1500,0.05,0.002125
55,-0.478967,1500,0.05,0.002455
56,-1.364885,1500,0.05,0.003065
57,-1.729806,1500,0.05,0.002744
58,-2.456945,1500,0.05,0.00249
59,-1.520367,1500,0.05,0.002401
60,-0.19479,1500,0.05,0.003163
61,-2.220126,1500,0.05,0.002724
62,-2.12332,1500,0.05,0.002533
63,-0.511047,1500,0.05,0.004094
64,-1.057125,1500,0.05,0.002835
65,-2.399302,1500,0.05,0.002356
66,-0.917644,1500,0.05,0.001785
67,-1.408471,1500,0.05,0.0038
68,-3.048538,1500,0.05,0.003481
69,-2.049915,1500,0.05,0.002729
70,-1.528952,1500,0.05,0.003502
71,-2.837805,1500,0.05,0.003714
72,-1.874161,1500,0.05,0.002249
73,-2.297498,1500,0.05,0.004004
74,-1.867323,1500,0.05,0.002622
75,-2.88238,1500,0.05,0.004161
76,-0.971511,1500,0.05,0.002878
77,-2.650467,1500,0.05,0.0028
78,-1.281569,1500,0.05,0.003867
79,-2.854211,1500,0.05,0.00286
80,-1.72512,1500,0.05,0.002594
