ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,1,28,31528,-3.059112,0.001264,2.399201,0.001462
TY,1,28,30912,-1.915341,0.001229,5.028542,0.002638
UB,1,28,31528,-7.672273,0.00122,-1.944086,0.001257
US,1,28,30912,2.140612,0.001261,13.772974,0.001348
