episode,reward,steps,epsilon_end,last_loss
1,-4.816894,1255,0.293725,0.002362
2,-5.522861,1255,0.28745,0.001919
3,-4.331431,1255,0.281175,0.002132
4,-1.375086,1255,0.2749,0.001834
5,-5.382245,1255,0.268625,0.002917
6,-4.258729,1255,0.26235,0.002479
7,-3.419142,1255,0.256075,0.003038
8,-4.252959,1255,0.2498,0.001951
9,-2.616173,1255,0.243525,0.002064
10,-5.559762,1255,0.23725,0.002765
11,-5.264218,1255,0.230975,0.003585
12,-2.824148,1255,0.2247,0.004843
13,-3.451887,1255,0.218425,0.001995
14,-1.198917,1255,0.21215,0.001954
15,-2.102139,1255,0.205875,0.001761
16,-1.728144,1255,0.1996,0.002665
17,-1.556895,1255,0.193325,0.002216
18,-1.130272,1255,0.18705,0.002021
19,0.504342,1255,0.180775,0.00282
20,-1.883743,1255,0.1745,0.002672
21,-0.318842,1255,0.168225,0.002893
22,-0.944672,1255,0.16195,0.002854
23,-0.394239,1255,0.155675,0.002117
24,-1.686303,1255,0.1494,0.002977
25,-1.516701,1255,0.143125,0.002191
26,0.420909,1255,0.13685,0.002832
27,-0.875157,1255,0.130575,0.002192
28,-0.710393,1255,0.1243,0.002786
29,0.148894,1255,0.118025,0.002632
30,0.324549,1255,0.11175,0.003041
31,0.639871,1255,0.105475,0.002008
32,1.320408,1255,0.0992,0.002413
33,2.606106,1255,0.092925,0.001976
34,2.162463,1255,0.08665,0.004042
35,0.825318,1255,0.080375,0.002328
36,0.997571,1255,0.0741,0.001635
37,2.37672,1255,0.067825,0.002071
38,1.62804,1255,0.06155,0.00219
39,3.375903,1255,0.055275,0.003441
40,2.916558,1255,0.05,0.002043
41,3.183953,1255,0.05,0.00202
42,2.572553,1255,0.05,0.002751
43,1.943697,1255,0.05,0.004012
44,2.132626,1255,0.05,0.00186
45,2.809402,1255,0.05,0.002473
46,2.169573,1255,0.05,0.00402
47,3.546156,1255,0.05,0.002929
48,2.787189,1255,0.05,0.001891
49,2.79596,1255,0.05,0.002196
50,2.857493,1255,0.05,0.002938
51,1.892127,1255,0.05,0.00351
52,1.660284,1255,0.05,0.002707
53,3.277517,1255,0.05,0.002043
54,1.840296,1255,0.05,0.003332
55,3.026176,1255,0.05,0.00236
56,2.200826,1255,0.05,0.002315
57,2.366189,1255,0.05,0.002586
58,2.223132,1255,0.05,0.003122
59,2.349218,1255,0.05,0.003918
60,3.437579,1255,0.05,0.002763
61,2.998358,1255,0.05,0.002476
62,3.268138,1255,0.05,0.002896
63,1.873915,1255,0.05,0.001974
64,2.56696,1255,0.05,0.002219
65,2.285281,1255,0.05,0.002673
66,2.960807,1255,0.05,0.002445
67,1.359953,1255,0.05,0.002429
