episode,reward,steps,epsilon_end,last_loss
1,-9.368518,1257,0.293715,0.001113
2,-6.029281,1257,0.28743,0.00091
3,-7.779363,1257,0.281145,0.001428
4,-8.843327,1257,0.27486,0.001967
5,-7.12044,1257,0.268575,0.001812
6,-8.781375,1257,0.26229,0.001871
7,-7.563214,1257,0.256005,0.001199
8,-7.644426,1257,0.24972,0.001994
9,-5.630308,1257,0.243435,0.001732
10,-6.513824,1257,0.23715,0.001256
11,-5.983355,1257,0.230865,0.001784
12,-2.941436,1257,0.22458,0.002488
13,-5.654004,1257,0.218295,0.001448
14,-5.713814,1257,0.21201,0.001367
15,-4.770639,1257,0.205725,0.001926
16,-5.230173,1257,0.19944,0.001762
17,-4.728655,1257,0.193155,0.002273
18,-3.509408,1257,0.18687,0.001694
19,-6.270608,1257,0.180585,0.00172
20,-4.168042,1257,0.1743,0.002194
21,-4.15809,1257,0.168015,0.000577
22,-2.434073,1257,0.16173,0.002104
23,-4.062193,1257,0.155445,0.002022
24,-2.260379,1257,0.14916,0.001751
25,-3.474847,1257,0.142875,0.000934
26,-1.313203,1257,0.13659,0.001964
27,-1.749688,1257,0.130305,0.001552
28,-2.674382,1257,0.12402,0.00253
29,-0.88861,1257,0.117735,0.00132
30,-1.556681,1257,0.11145,0.001043
31,0.56004,1257,0.105165,0.001555
32,-1.46675,1257,0.09888,0.001543
33,-0.371689,1257,0.092595,0.001056
34,0.231953,1257,0.08631,0.002067
35,-0.955125,1257,0.080025,0.001884
36,-0.080307,1257,0.07374,0.001499
37,1.411583,1257,0.067455,0.002515
38,0.198555,1257,0.06117,0.001876
39,0.988368,1257,0.054885,0.001183
40,1.713196,1257,0.05,0.001748
41,0.980229,1257,0.05,0.001419
42,2.425423,1257,0.05,0.002497
43,1.796929,1257,0.05,0.00278
44,0.633903,1257,0.05,0.001403
45,1.728806,1257,0.05,0.002369
46,0.736484,1257,0.05,0.000994
47,0.983866,1257,0.05,0.002423
48,0.740611,1257,0.05,0.002229
49,1.402614,1257,0.05,0.001329
50,1.389809,1257,0.05,0.001284
51,2.175332,1257,0.05,0.001545
52,1.531208,1257,0.05,0.001461
53,0.381371,1257,0.05,0.001365
54,0.961819,1257,0.05,0.00129
55,1.701592,1257,0.05,0.000712
56,0.637465,1257,0.05,0.001819
57,0.971949,1257,0.05,0.001951
58,1.447449,1257,0.05,0.002747
59,0.423129,1257,0.05,0.002224
60,1.3888,1257,0.05,0.001225
61,1.287691,1257,0.05,0.002678
62,1.075651,1257,0.05,0.00211
