episode,reward,steps,epsilon_end,last_loss
1,-3.181768,1258,0.29371,0.001996
2,-2.581288,1258,0.28742,0.002537
3,-0.910455,1258,0.28113,0.002231
4,-3.961463,1258,0.27484,0.002338
5,-2.340044,1258,0.26855,0.002229
6,-2.937087,1258,0.26226,0.001629
7,-2.74845,1258,0.25597,0.001585
8,-3.283057,1258,0.24968,0.002971
9,-4.850383,1258,0.24339,0.00252
10,-1.899455,1258,0.2371,0.002123
11,-4.235493,1258,0.23081,0.001502
12,-3.029546,1258,0.22452,0.002901
13,-2.014613,1258,0.21823,0.002453
14,-1.037486,1258,0.21194,0.001464
15,-0.706898,1258,0.20565,0.002274
16,-1.167678,1258,0.19936,0.002056
17,-4.203195,1258,0.19307,0.001196
18,0.172797,1258,0.18678,0.002013
19,-0.437775,1258,0.18049,0.00282
20,-1.654591,1258,0.1742,0.002041
21,-1.612346,1258,0.16791,0.00123
22,-2.102501,1258,0.16162,0.001707
23,-1.360068,1258,0.15533,0.002227
24,-0.90011,1258,0.14904,0.001643
25,-1.076235,1258,0.14275,0.002914
26,-1.393704,1258,0.13646,0.00202
27,0.941952,1258,0.13017,0.001657
28,-0.651457,1258,0.12388,0.001975
29,0.33772,1258,0.11759,0.001104
30,-1.886633,1258,0.1113,0.001467
31,-0.026157,1258,0.10501,0.002184
32,-0.459636,1258,0.09872,0.00176
33,0.690209,1258,0.09243,0.002177
34,-0.093394,1258,0.08614,0.002171
35,1.16525,1258,0.07985,0.002026
36,-0.183974,1258,0.07356,0.001986
37,-0.430227,1258,0.06727,0.001487
38,0.23615,1258,0.06098,0.001915
39,0.541004,1258,0.05469,0.001258
40,0.375384,1258,0.05,0.002064
41,1.553625,1258,0.05,0.00311
42,1.48019,1258,0.05,0.000998
43,0.454411,1258,0.05,0.001239
44,0.593758,1258,0.05,0.001656
45,1.00513,1258,0.05,0.001757
46,0.070163,1258,0.05,0.002187
47,1.45354,1258,0.05,0.002849
48,0.814629,1258,0.05,0.002383
49,0.994887,1258,0.05,0.00181
50,1.959728,1258,0.05,0.001981
51,0.793672,1258,0.05,0.002046
52,1.065617,1258,0.05,0.002298
53,1.145018,1258,0.05,0.002699
54,1.210018,1258,0.05,0.001907
55,2.146648,1258,0.05,0.001607
56,1.072285,1258,0.05,0.002111
57,1.129177,1258,0.05,0.001815
58,1.797344,1258,0.05,0.002433
59,1.516089,1258,0.05,0.001446
60,1.159348,1258,0.05,0.002371
61,1.58306,1258,0.05,0.001541
62,1.57635,1258,0.05,0.001805
63,0.835376,1258,0.05,0.001677
64,1.733428,1258,0.05,0.00254
65,1.442652,1258,0.05,0.001729
66,1.453496,1258,0.05,0.001622
67,1.155867,1258,0.05,0.00153
68,0.808806,1258,0.05,0.001607
69,1.320061,1258,0.05,0.001336
70,1.192729,1258,0.05,0.001722
71,0.462854,1258,0.05,0.002053
72,1.692772,1258,0.05,0.001984
73,0.795244,1258,0.05,0.002194
74,0.586148,1258,0.05,0.002169
75,0.539163,1258,0.05,0.002106
