episode,reward,steps,epsilon_end,last_loss
1,-4.004887,1500,0.2925,0.002244
2,-4.759956,1500,0.285,0.001185
3,-3.23996,1500,0.2775,0.001287
4,-2.370423,1500,0.27,0.00178
5,-2.14295,1500,0.2625,0.000505
6,-4.469075,1500,0.255,0.00068
7,-1.140292,1500,0.2475,0.001205
8,-1.810616,1500,0.24,0.001748
9,-0.713965,1500,0.2325,0.002166
10,-1.030739,1500,0.225,0.001725
11,-2.846631,1500,0.2175,0.001587
12,-0.751298,1500,0.21,0.001303
13,0.473292,1500,0.2025,0.001109
14,-1.300337,1500,0.195,0.000878
15,-0.271876,1500,0.1875,0.000668
16,-0.139513,1500,0.18,0.001547
17,-1.489735,1500,0.1725,0.001282
18,0.688512,1500,0.165,0.001498
19,0.916118,1500,0.1575,0.001125
20,0.720305,1500,0.15,0.000416
21,-2.986707,1500,0.1425,0.000967
22,0.435256,1500,0.135,0.001666
23,-0.738779,1500,0.1275,0.000934
24,-0.856942,1500,0.12,0.001139
25,-1.836953,1500,0.1125,0.000732
26,-1.439473,1500,0.105,0.001311
27,0.28228,1500,0.0975,0.001189
28,-0.272751,1500,0.09,0.000275
29,-0.326031,1500,0.0825,0.001024
30,0.785467,1500,0.075,0.000744
31,0.43512,1500,0.0675,0.00121
32,-0.217834,1500,0.06,0.001119
33,0.214856,1500,0.0525,0.000977
34,0.396846,1500,0.05,0.001094
35,0.760922,1500,0.05,0.001364
36,-0.142664,1500,0.05,0.000753
37,-0.042264,1500,0.05,0.001723
38,0.837203,1500,0.05,0.000845
39,0.282933,1500,0.05,0.000509
