episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
11,1,1,CA,-5.148838,1135,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,EN,-18.824454,1107,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,ER,-5.15155,1108,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,ES,-8.490411,1108,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,LX,-10.727646,1117,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,MD,-7.244242,1106,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,SC,-9.690646,1107,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,SP,-9.323465,1106,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,XU,-6.681959,1127,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,XX,-10.331386,1127,0.290009,0.001788,0.002457,1815,1,5000
11,1,1,YM,-10.009764,1108,0.290009,0.001788,0.002457,1815,1,5000
22,2,1,CA,-2.737329,1135,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,EN,-11.266486,1107,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,ER,-3.424382,1108,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,ES,-4.30338,1108,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,LX,-3.625456,1117,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,MD,-4.73134,1106,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,SC,-5.084654,1107,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,SP,-4.839272,1106,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,XU,-3.694898,1127,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,XX,-3.202096,1127,0.280018,0.001036,0.001291,4879,4,5000
22,2,1,YM,-4.617065,1108,0.280018,0.001036,0.001291,4879,4,5000
33,3,1,CA,-3.031213,1135,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,EN,-11.470734,1107,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,ER,-4.58375,1108,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,ES,-4.017376,1108,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,LX,-3.15362,1117,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,MD,-3.220855,1106,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,SC,-3.349157,1107,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,SP,-4.409005,1106,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,XU,-3.233768,1127,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,XX,-2.858779,1127,0.270027,0.001409,0.001797,7943,7,5000
33,3,1,YM,-6.038167,1108,0.270027,0.001409,0.001797,7943,7,5000
44,4,1,CA,-3.860902,1135,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,EN,-9.608713,1107,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,ER,-2.927874,1108,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,ES,-3.359056,1108,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,LX,-1.853897,1117,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,MD,-2.128293,1106,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,SC,-3.873036,1107,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,SP,-6.4727,1106,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,XU,-2.051534,1127,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,XX,-2.209945,1127,0.260036,0.001637,0.002797,11007,11,5000
44,4,1,YM,-2.73737,1108,0.260036,0.001637,0.002797,11007,11,5000
55,5,1,CA,-1.364511,1135,0.250045,0.001826,0.002149,14071,14,5000
55,5,1,EN,-9.682161,1107,0.250045,0.001826,0.002149,14071,14,5000
