episode,reward,steps,epsilon_end,last_loss
1,-12.553055,1261,0.293695,0.002379
2,-10.52714,1261,0.28739,0.002738
3,-11.575507,1261,0.281085,0.002128
4,-11.923343,1261,0.27478,0.004175
5,-8.283885,1261,0.268475,0.002242
6,-8.638263,1261,0.26217,0.003231
7,-9.0241,1261,0.255865,0.002647
8,-9.389321,1261,0.24956,0.002901
