episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
9,1,1,AN,-10.750692,1112,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,BN,-18.113198,1111,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,CN,-13.168634,1104,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,DX,-20.147742,1115,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,FN,-16.196633,1105,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,JN,-19.12802,1106,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,MP,-16.602578,1103,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,NK,-5.266464,1115,0.290009,0.002221,0.00054,1245,1,5000
9,1,1,SN,-21.246137,1106,0.290009,0.002221,0.00054,1245,1,5000
18,2,1,AN,-7.499809,1112,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,BN,-7.882739,1111,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,CN,-9.538643,1104,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,DX,-8.783254,1115,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,FN,-11.084816,1105,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,JN,-9.366038,1106,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,MP,-7.098744,1103,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,NK,-3.31907,1115,0.280018,0.001095,0.000927,3739,3,5000
18,2,1,SN,-10.764456,1106,0.280018,0.001095,0.000927,3739,3,5000
27,3,1,AN,-5.443534,1112,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,BN,-9.528356,1111,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,CN,-7.204767,1104,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,DX,-9.761599,1115,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,FN,-8.121328,1105,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,JN,-9.935169,1106,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,MP,-8.120565,1103,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,NK,-1.587725,1115,0.270027,0.001098,0.000591,6233,6,5000
27,3,1,SN,-12.510249,1106,0.270027,0.001098,0.000591,6233,6,5000
36,4,1,AN,-7.439714,1112,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,BN,-7.491161,1111,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,CN,-6.013591,1104,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,DX,-8.3734,1115,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,FN,-7.170195,1105,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,JN,-11.460215,1106,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,MP,-5.919803,1103,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,NK,-2.375447,1115,0.260036,0.001147,0.00058,8727,8,5000
36,4,1,SN,-10.335553,1106,0.260036,0.001147,0.00058,8727,8,5000
45,5,1,AN,-6.023912,1112,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,BN,-6.999296,1111,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,CN,-5.790749,1104,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,DX,-7.930223,1115,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,FN,-7.337887,1105,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,JN,-8.166489,1106,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,MP,-7.984438,1103,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,NK,-3.551945,1115,0.250045,0.001084,0.001245,11221,11,5000
45,5,1,SN,-7.210304,1106,0.250045,0.001084,0.001245,11221,11,5000
54,6,1,AN,-4.54069,1112,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,BN,-4.841772,1111,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,CN,-6.107287,1104,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,DX,-9.044723,1115,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,FN,-8.161872,1105,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,JN,-7.502084,1106,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,MP,-4.747475,1103,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,NK,-0.671763,1115,0.240054,0.001109,0.001753,13715,13,5000
54,6,1,SN,-9.509415,1106,0.240054,0.001109,0.001753,13715,13,5000
63,7,1,AN,-5.07405,1112,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,BN,-5.594846,1111,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,CN,-5.496803,1104,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,DX,-6.395186,1115,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,FN,-7.410417,1105,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,JN,-10.334096,1106,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,MP,-6.584522,1103,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,NK,-1.362327,1115,0.230063,0.001262,0.000856,16209,16,5000
63,7,1,SN,-9.103236,1106,0.230063,0.001262,0.000856,16209,16,5000
72,8,1,AN,-4.460472,1112,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,BN,-4.282586,1111,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,CN,-4.522667,1104,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,DX,-6.567078,1115,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,FN,-5.185658,1105,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,JN,-8.722912,1106,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,MP,-4.469762,1103,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,NK,-3.182469,1115,0.220072,0.001302,0.000728,18703,18,5000
72,8,1,SN,-8.287479,1106,0.220072,0.001302,0.000728,18703,18,5000
81,9,1,AN,-3.8319,1112,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,BN,-7.066389,1111,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,CN,-3.123483,1104,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,DX,-6.240917,1115,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,FN,-6.558708,1105,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,JN,-7.611974,1106,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,MP,-6.46738,1103,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,NK,-2.202682,1115,0.210081,0.001278,0.003895,21197,21,5000
81,9,1,SN,-8.744942,1106,0.210081,0.001278,0.003895,21197,21,5000
90,10,1,AN,-3.662347,1112,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,BN,-5.508576,1111,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,CN,-4.145428,1104,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,DX,-6.960406,1115,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,FN,-3.426931,1105,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,JN,-7.779367,1106,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,MP,-7.438118,1103,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,NK,0.529086,1115,0.20009,0.00111,0.001812,23691,23,5000
90,10,1,SN,-7.417063,1106,0.20009,0.00111,0.001812,23691,23,5000
99,11,1,AN,-0.896485,1112,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,BN,-2.543848,1111,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,CN,-4.46628,1104,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,DX,-6.762141,1115,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,FN,-4.663281,1105,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,JN,-5.106756,1106,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,MP,-4.841112,1103,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,NK,2.314448,1115,0.190099,0.001311,0.001079,26185,26,5000
99,11,1,SN,-8.835696,1106,0.190099,0.001311,0.001079,26185,26,5000
108,12,1,AN,-2.325311,1112,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,BN,-2.144437,1111,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,CN,-2.76886,1104,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,DX,-4.60202,1115,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,FN,-4.696271,1105,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,JN,-7.196284,1106,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,MP,-5.014901,1103,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,NK,1.248216,1115,0.180108,0.001452,0.001465,28679,28,5000
108,12,1,SN,-7.012591,1106,0.180108,0.001452,0.001465,28679,28,5000
117,13,1,AN,-2.454398,1112,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,BN,-3.19575,1111,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,CN,-3.725928,1104,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,DX,-5.159417,1115,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,FN,-2.742042,1105,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,JN,-8.285163,1106,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,MP,-5.486428,1103,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,NK,1.790218,1115,0.170117,0.001383,0.002236,31173,31,5000
117,13,1,SN,-4.555267,1106,0.170117,0.001383,0.002236,31173,31,5000
126,14,1,AN,-0.650903,1112,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,BN,-2.699623,1111,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,CN,-2.0423,1104,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,DX,-8.176525,1115,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,FN,-4.093462,1105,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,JN,-6.841236,1106,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,MP,-4.86228,1103,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,NK,3.472645,1115,0.160126,0.001265,0.002279,33667,33,5000
126,14,1,SN,-5.747899,1106,0.160126,0.001265,0.002279,33667,33,5000
135,15,1,AN,-0.689485,1112,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,BN,-1.719684,1111,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,CN,-2.741769,1104,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,DX,-5.563615,1115,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,FN,-5.088861,1105,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,JN,-6.027037,1106,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,MP,-3.991758,1103,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,NK,2.417705,1115,0.150135,0.001323,0.000954,36161,36,5000
135,15,1,SN,-6.620872,1106,0.150135,0.001323,0.000954,36161,36,5000
144,16,1,AN,1.819114,1112,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,BN,-2.884937,1111,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,CN,-1.782949,1104,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,DX,-5.347525,1115,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,FN,-2.29404,1105,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,JN,-5.628326,1106,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,MP,-4.609933,1103,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,NK,4.173488,1115,0.140144,0.001343,0.002079,38655,38,5000
144,16,1,SN,-4.094253,1106,0.140144,0.001343,0.002079,38655,38,5000
153,17,1,AN,-0.375464,1112,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,BN,-2.090441,1111,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,CN,-0.827104,1104,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,DX,-4.246911,1115,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,FN,-0.63967,1105,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,JN,-4.321323,1106,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,MP,-6.461577,1103,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,NK,3.745242,1115,0.130153,0.001368,0.0029,41149,41,5000
153,17,1,SN,-5.412056,1106,0.130153,0.001368,0.0029,41149,41,5000
162,18,1,AN,0.467389,1112,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,BN,0.939433,1111,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,CN,-1.822073,1104,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,DX,-5.076072,1115,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,FN,-0.823787,1105,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,JN,-6.289075,1106,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,MP,-4.443161,1103,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,NK,6.532258,1115,0.120162,0.001338,0.001633,43643,43,5000
162,18,1,SN,-5.158808,1106,0.120162,0.001338,0.001633,43643,43,5000
171,19,1,AN,2.187769,1112,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,BN,-0.683998,1111,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,CN,-1.283951,1104,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,DX,-4.718269,1115,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,FN,-2.07962,1105,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,JN,-5.452053,1106,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,MP,-2.225539,1103,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,NK,8.159432,1115,0.110171,0.001278,0.000582,46137,46,5000
171,19,1,SN,-4.786298,1106,0.110171,0.001278,0.000582,46137,46,5000
180,20,1,AN,3.104742,1112,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,BN,-0.006677,1111,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,CN,-1.438014,1104,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,DX,-3.436949,1115,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,FN,1.471849,1105,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,JN,-4.745902,1106,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,MP,-1.295089,1103,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,NK,6.739827,1115,0.10018,0.0013,0.002024,48631,48,5000
180,20,1,SN,-3.978133,1106,0.10018,0.0013,0.002024,48631,48,5000
189,21,1,AN,1.998019,1112,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,BN,-0.225676,1111,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,CN,-1.725052,1104,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,DX,-4.81195,1115,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,FN,0.478255,1105,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,JN,-3.703769,1106,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,MP,-2.791174,1103,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,NK,3.82036,1115,0.097711,0.001355,0.001098,51125,51,5000
189,21,1,SN,-3.334543,1106,0.097711,0.001355,0.001098,51125,51,5000
198,22,1,AN,2.399257,1112,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,BN,0.646644,1111,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,CN,-1.310925,1104,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,DX,-3.40475,1115,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,FN,-1.496675,1105,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,JN,-3.445873,1106,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,MP,-1.790038,1103,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,NK,5.644254,1115,0.09538,0.001292,0.001403,53619,53,5000
198,22,1,SN,-2.273387,1106,0.09538,0.001292,0.001403,53619,53,5000
207,23,1,AN,3.154716,1112,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,BN,1.079921,1111,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,CN,-1.752503,1104,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,DX,-3.600129,1115,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,FN,1.316277,1105,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,JN,-5.373977,1106,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,MP,-1.968863,1103,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,NK,6.633173,1115,0.093048,0.001352,0.001844,56113,56,5000
207,23,1,SN,-2.821536,1106,0.093048,0.001352,0.001844,56113,56,5000
216,24,1,AN,4.088787,1112,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,BN,0.416722,1111,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,CN,-0.332363,1104,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,DX,-3.531059,1115,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,FN,1.657621,1105,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,JN,-4.464081,1106,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,MP,-1.998158,1103,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,NK,8.193957,1115,0.090717,0.001335,0.002168,58607,58,5000
216,24,1,SN,-4.057539,1106,0.090717,0.001335,0.002168,58607,58,5000
225,25,1,AN,5.159593,1112,0.088386,0.001425,0.001447,61101,61,5000
225,25,1,BN,0.187473,1111,0.088386,0.001425,0.001447,61101,61,5000
225,25,1,CN,0.25838,1104,0.088386,0.001425,0.001447,61101,61,5000
