episode,reward,steps,epsilon_end,last_loss
1,-2.896705,1258,0.29371,0.002053
2,-2.02535,1258,0.28742,0.002079
3,-2.180511,1258,0.28113,0.003031
4,-2.652431,1258,0.27484,0.002018
5,-2.288114,1258,0.26855,0.003738
6,-3.331198,1258,0.26226,0.002432
7,-0.425378,1258,0.25597,0.003712
8,-0.513705,1258,0.24968,0.002078
9,-2.935896,1258,0.24339,0.005049
10,-4.055004,1258,0.2371,0.001672
11,-2.821628,1258,0.23081,0.001635
12,-2.207181,1258,0.22452,0.00136
13,-3.393748,1258,0.21823,0.002451
14,0.370841,1258,0.21194,0.002372
15,-1.1945,1258,0.20565,0.002785
16,-2.508964,1258,0.19936,0.00469
17,-3.977787,1258,0.19307,0.002005
18,-0.989357,1258,0.18678,0.004491
19,-3.09947,1258,0.18049,0.008099
20,-0.505835,1258,0.1742,0.002988
21,-1.665009,1258,0.16791,0.002503
22,-1.306396,1258,0.16162,0.003406
23,0.33737,1258,0.15533,0.00319
24,-0.478433,1258,0.14904,0.002223
25,-0.360155,1258,0.14275,0.00178
26,0.779778,1258,0.13646,0.002136
27,0.186255,1258,0.13017,0.001878
28,-1.21558,1258,0.12388,0.006288
29,-0.116187,1258,0.11759,0.00341
30,0.287136,1258,0.1113,0.004305
31,-0.347037,1258,0.10501,0.002917
32,-0.206071,1258,0.09872,0.002344
33,0.055143,1258,0.09243,0.003265
34,0.533948,1258,0.08614,0.002043
35,-1.75743,1258,0.07985,0.001865
36,0.047857,1258,0.07356,0.004256
37,-0.324942,1258,0.06727,0.004241
38,1.214877,1258,0.06098,0.003112
39,1.058326,1258,0.05469,0.003047
40,0.189428,1258,0.05,0.002204
41,1.485833,1258,0.05,0.003585
42,1.17788,1258,0.05,0.001978
43,1.63203,1258,0.05,0.002139
44,0.668357,1258,0.05,0.003071
45,1.37201,1258,0.05,0.003541
46,0.673267,1258,0.05,0.002874
47,0.402681,1258,0.05,0.002474
48,1.84989,1258,0.05,0.005926
49,0.046095,1258,0.05,0.003527
50,0.940581,1258,0.05,0.002783
51,0.502176,1258,0.05,0.003303
52,1.149104,1258,0.05,0.00611
53,0.370791,1258,0.05,0.001939
54,0.648568,1258,0.05,0.002857
55,3.35396,1258,0.05,0.002044
56,0.862725,1258,0.05,0.002865
57,1.543544,1258,0.05,0.0035
58,0.79382,1258,0.05,0.001963
59,0.668613,1258,0.05,0.002359
60,1.381377,1258,0.05,0.001915
61,1.694948,1258,0.05,0.002817
62,0.986778,1258,0.05,0.002265
63,0.941999,1258,0.05,0.003655
64,0.606305,1258,0.05,0.005328
65,2.170975,1258,0.05,0.002668
66,0.637168,1258,0.05,0.004158
67,1.212755,1258,0.05,0.002784
68,0.665095,1258,0.05,0.006051
69,0.778729,1258,0.05,0.001975
70,1.523324,1258,0.05,0.005974
71,1.287787,1258,0.05,0.003965
72,0.823879,1258,0.05,0.003133
73,1.708163,1258,0.05,0.001319
74,2.208745,1258,0.05,0.001786
75,0.933872,1258,0.05,0.00181
