episode,reward,steps,epsilon_end,last_loss
1,-12.361604,1500,0.2925,0.001118
2,-13.607887,1500,0.285,0.000964
3,-10.213068,1500,0.2775,0.001111
4,-11.190941,1500,0.27,0.00122
5,-12.295747,1500,0.2625,0.001945
6,-8.783944,1500,0.255,0.000993
7,-11.625402,1500,0.2475,0.000504
8,-11.817213,1500,0.24,0.001715
9,-9.26037,1500,0.2325,0.001998
10,-8.374626,1500,0.225,0.001685
11,-10.666127,1500,0.2175,0.000944
12,-8.707681,1500,0.21,0.000961
13,-8.191182,1500,0.2025,0.00088
14,-9.312801,1500,0.195,0.001061
15,-7.181222,1500,0.1875,0.000914
16,-6.696254,1500,0.18,0.00129
17,-7.459361,1500,0.1725,0.000818
18,-8.391379,1500,0.165,0.00131
19,-6.898714,1500,0.1575,0.000456
20,-4.953201,1500,0.15,0.000956
21,-6.353884,1500,0.1425,0.001665
22,-4.42064,1500,0.135,0.000939
23,-4.653606,1500,0.1275,0.00108
24,-5.651637,1500,0.12,0.000459
25,-3.73026,1500,0.1125,0.001702
26,-4.412352,1500,0.105,0.001513
27,-3.385156,1500,0.0975,0.001205
28,-5.072557,1500,0.09,0.000718
29,-3.598686,1500,0.0825,0.000777
30,-3.879046,1500,0.075,0.000946
31,-3.036583,1500,0.0675,0.000833
32,-3.354895,1500,0.06,0.001422
33,-2.400955,1500,0.0525,0.000788
34,-2.137282,1500,0.05,0.000208
35,-2.609499,1500,0.05,0.000713
36,-1.561904,1500,0.05,0.000161
37,-3.012662,1500,0.05,0.000753
38,-3.214991,1500,0.05,0.000305
39,-1.527062,1500,0.05,0.001194
40,-1.778583,1500,0.05,0.000384
41,-2.207351,1500,0.05,0.000207
42,-2.694091,1500,0.05,0.000707
43,-2.5088,1500,0.05,0.001021
44,-1.882811,1500,0.05,0.000697
45,-1.665135,1500,0.05,0.002188
46,-2.096556,1500,0.05,0.000856
47,-2.231359,1500,0.05,0.000896
48,-1.919473,1500,0.05,0.001191
49,-1.907521,1500,0.05,0.000172
50,-2.356462,1500,0.05,0.000648
51,-1.253727,1500,0.05,0.001208
52,-2.631966,1500,0.05,0.001384
53,-1.277969,1500,0.05,0.000728
54,-2.084461,1500,0.05,0.000519
55,-2.822606,1500,0.05,0.000686
56,-2.335295,1500,0.05,0.000628
57,-2.073849,1500,0.05,0.000534
58,-3.425277,1500,0.05,0.000329
59,-2.739367,1500,0.05,0.000546
60,-2.971903,1500,0.05,0.000533
61,-2.031288,1500,0.05,0.000701
62,-0.863621,1500,0.05,0.00102
63,-2.275329,1500,0.05,0.000956
64,-2.590681,1500,0.05,0.00093
65,-2.489287,1500,0.05,0.000369
66,-2.23629,1500,0.05,0.000504
67,-2.190945,1500,0.05,0.000502
68,-2.194009,1500,0.05,0.000539
69,-1.422963,1500,0.05,0.000501
70,-2.649509,1500,0.05,0.000328
71,-2.415697,1500,0.05,0.000588
72,-1.222211,1500,0.05,0.000797
73,-2.26373,1500,0.05,0.001097
74,-1.120541,1500,0.05,0.001966
75,-1.210164,1500,0.05,0.000433
76,-2.022045,1500,0.05,0.000546
77,-2.699157,1500,0.05,0.000655
78,-3.189862,1500,0.05,0.001052
79,-1.577322,1500,0.05,0.000535
80,-2.051899,1500,0.05,0.001652
81,-2.592544,1500,0.05,0.000737
82,-2.625295,1500,0.05,0.000806
