episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,2,BN,-15.196412,1500,0.2925,0.003277,0.004193,1437,1,1500
2,1,2,JN,-15.638902,1500,0.285,0.003297,0.003076,2937,2,3000
3,1,2,MP,-13.734056,1500,0.2775,0.003333,0.003207,4437,4,4500
4,1,2,AN,-5.132767,1500,0.27,0.003262,0.003352,5937,5,5000
5,1,2,SN,-17.398763,1500,0.2625,0.003256,0.004499,7437,7,5000
6,1,2,FN,-13.357426,1500,0.255,0.00311,0.002266,8937,8,5000
7,1,2,NK,-8.794789,1500,0.2475,0.003013,0.002846,10437,10,5000
8,1,2,CN,-12.809465,1500,0.24,0.002987,0.003017,11937,11,5000
9,1,2,DX,-16.515615,1500,0.2325,0.002998,0.003312,13437,13,5000
10,2,2,BN,-8.338301,1500,0.225,0.003072,0.002546,14937,14,5000
11,2,2,NK,-4.648284,1500,0.2175,0.002947,0.005323,16437,16,5000
12,2,2,MP,-11.252226,1500,0.21,0.002763,0.0017,17937,17,5000
13,2,2,AN,-8.931183,1500,0.2025,0.002738,0.002089,19437,19,5000
14,2,2,FN,-8.139936,1500,0.195,0.00278,0.002362,20937,20,5000
15,2,2,JN,-13.232322,1500,0.1875,0.002982,0.00264,22437,22,5000
16,2,2,DX,-14.081944,1500,0.18,0.003045,0.001907,23937,23,5000
17,2,2,SN,-10.633837,1500,0.1725,0.003152,0.001972,25437,25,5000
18,2,2,CN,-7.615163,1500,0.165,0.003273,0.002248,26937,26,5000
19,3,2,FN,-6.62987,1500,0.1575,0.00318,0.003308,28437,28,5000
20,3,2,BN,-9.819976,1500,0.15,0.003172,0.002304,29937,29,5000
21,3,2,SN,-6.932177,1500,0.1425,0.003136,0.002099,31437,31,5000
22,3,2,AN,-2.908832,1500,0.135,0.003109,0.004194,32937,32,5000
23,3,2,CN,-3.409622,1500,0.1275,0.003066,0.002485,34437,34,5000
24,3,2,JN,-10.046509,1500,0.12,0.00305,0.00297,35937,35,5000
25,3,2,NK,-4.206091,1500,0.1125,0.003019,0.002914,37437,37,5000
26,3,2,MP,-6.562734,1500,0.105,0.002898,0.003568,38937,38,5000
27,3,2,DX,-9.869996,1500,0.0975,0.002757,0.002562,40437,40,5000
28,4,2,AN,-0.366603,1500,0.09,0.002533,0.002359,41937,41,5000
29,4,2,DX,-6.293054,1500,0.0825,0.00246,0.001463,43437,43,5000
30,4,2,JN,-5.706855,1500,0.075,0.002591,0.001699,44937,44,5000
31,4,2,MP,-1.817296,1500,0.0675,0.00248,0.002978,46437,46,5000
32,4,2,FN,-0.714937,1500,0.06,0.002583,0.0036,47937,47,5000
33,4,2,CN,-2.133921,1500,0.0525,0.00231,0.002464,49437,49,5000
34,4,2,NK,-0.738754,1500,0.05,0.002099,0.002192,50937,50,5000
35,4,2,SN,-2.184179,1500,0.05,0.00195,0.002609,52437,52,5000
36,4,2,BN,-3.294996,1500,0.05,0.002052,0.002387,53937,53,5000
37,5,2,JN,-4.257329,1500,0.05,0.002132,0.002147,55437,55,5000
38,5,2,DX,-4.410753,1500,0.05,0.002295,0.005066,56937,56,5000
39,5,2,AN,-0.013476,1500,0.05,0.002273,0.00256,58437,58,5000
40,5,2,FN,-3.332427,1500,0.05,0.002166,0.001559,59937,59,5000
41,5,2,BN,-0.255483,1500,0.05,0.002054,0.00153,61437,61,5000
42,5,2,MP,0.401445,1500,0.05,0.001888,0.001601,62937,62,5000
43,5,2,CN,-2.075039,1500,0.05,0.00191,0.001418,64437,64,5000
