episode,reward,steps,epsilon_end,last_loss
1,-8.091599,1259,0.293705,0.003009
2,-5.513399,1259,0.28741,0.00362
3,-7.867463,1259,0.281115,0.002108
4,-4.383781,1259,0.27482,0.003531
5,-6.082123,1259,0.268525,0.00276
6,-4.607551,1259,0.26223,0.003914
7,-7.744584,1259,0.255935,0.001952
8,-3.706134,1259,0.24964,0.001094
9,-5.182576,1259,0.243345,0.001439
10,-4.405707,1259,0.23705,0.001569
11,-7.115708,1259,0.230755,0.001784
12,-4.466906,1259,0.22446,0.003295
13,-3.450075,1259,0.218165,0.002923
14,-4.581589,1259,0.21187,0.002766
15,-3.750082,1259,0.205575,0.003809
16,-5.012571,1259,0.19928,0.002401
17,-4.381073,1259,0.192985,0.002961
18,-6.771206,1259,0.18669,0.001857
19,-3.12279,1259,0.180395,0.002818
20,-2.543304,1259,0.1741,0.002537
21,-4.337193,1259,0.167805,0.002655
22,-3.004287,1259,0.16151,0.003401
23,-3.639671,1259,0.155215,0.001634
24,-2.791169,1259,0.14892,0.001546
25,-1.349132,1259,0.142625,0.003117
26,-2.746284,1259,0.13633,0.002456
27,-2.343057,1259,0.130035,0.002698
28,-2.441572,1259,0.12374,0.00401
29,-2.009136,1259,0.117445,0.003705
30,-3.209013,1259,0.11115,0.000892
31,-1.569242,1259,0.104855,0.001584
32,-0.867634,1259,0.09856,0.002697
33,-0.990756,1259,0.092265,0.002963
34,-0.810979,1259,0.08597,0.001903
35,-0.809588,1259,0.079675,0.001951
36,-1.905737,1259,0.07338,0.002129
37,-0.961871,1259,0.067085,0.002502
38,0.655403,1259,0.06079,0.003365
39,-0.615066,1259,0.054495,0.002073
40,-0.108492,1259,0.05,0.002147
41,0.158051,1259,0.05,0.002658
42,-0.974496,1259,0.05,0.001687
43,-0.358234,1259,0.05,0.0021
44,0.571642,1259,0.05,0.00193
45,-0.177098,1259,0.05,0.00341
46,-0.827516,1259,0.05,0.002453
47,0.691792,1259,0.05,0.002768
48,-0.621631,1259,0.05,0.003428
49,0.489668,1259,0.05,0.002927
50,-0.537861,1259,0.05,0.001717
51,0.626573,1259,0.05,0.003359
52,-0.866127,1259,0.05,0.003289
53,-0.219259,1259,0.05,0.002273
54,-0.410819,1259,0.05,0.002462
55,-0.304996,1259,0.05,0.001973
56,-0.003738,1259,0.05,0.002222
57,-0.12455,1259,0.05,0.00219
58,0.503332,1259,0.05,0.001296
59,0.118546,1259,0.05,0.002011
60,0.028138,1259,0.05,0.004031
61,-0.529551,1259,0.05,0.003536
62,-1.543926,1259,0.05,0.002673
63,0.120356,1259,0.05,0.003251
64,-0.264047,1259,0.05,0.001188
65,-0.295329,1259,0.05,0.002071
66,-0.180077,1259,0.05,0.001431
67,-0.244756,1259,0.05,0.001552
