episode,reward,steps,epsilon_end,last_loss
1,-0.103854,1258,0.29371,0.002139
2,-3.187895,1258,0.28742,0.002234
3,-3.414889,1258,0.28113,0.002842
4,-3.123709,1258,0.27484,0.003954
5,-2.62689,1258,0.26855,0.001895
6,-2.176855,1258,0.26226,0.001941
7,-2.126142,1258,0.25597,0.002708
8,-0.104088,1258,0.24968,0.002639
9,1.129313,1258,0.24339,0.003549
10,-3.34457,1258,0.2371,0.003278
11,-1.452554,1258,0.23081,0.003306
12,-0.680841,1258,0.22452,0.002612
13,-1.13584,1258,0.21823,0.003708
14,-0.315678,1258,0.21194,0.003698
15,-0.152995,1258,0.20565,0.003962
16,0.164633,1258,0.19936,0.004364
17,-0.723765,1258,0.19307,0.001693
18,2.012798,1258,0.18678,0.003263
19,-0.247269,1258,0.18049,0.003522
20,-0.714422,1258,0.1742,0.005805
21,0.136128,1258,0.16791,0.004808
22,1.854914,1258,0.16162,0.002757
23,0.983195,1258,0.15533,0.002919
24,1.620404,1258,0.14904,0.00309
25,0.891578,1258,0.14275,0.004158
26,0.763259,1258,0.13646,0.002784
27,0.80826,1258,0.13017,0.003037
28,2.20784,1258,0.12388,0.003563
29,2.317575,1258,0.11759,0.003844
30,2.701676,1258,0.1113,0.00232
31,0.59727,1258,0.10501,0.004013
32,3.377648,1258,0.09872,0.003168
33,2.664154,1258,0.09243,0.002192
34,2.126757,1258,0.08614,0.003766
35,1.536519,1258,0.07985,0.003268
36,2.988217,1258,0.07356,0.003038
37,2.849066,1258,0.06727,0.005331
38,4.038622,1258,0.06098,0.003437
39,3.611847,1258,0.05469,0.005001
40,2.448431,1258,0.05,0.003741
41,3.147939,1258,0.05,0.003742
42,3.501335,1258,0.05,0.004603
43,2.871272,1258,0.05,0.004589
44,4.361351,1258,0.05,0.004542
45,2.742965,1258,0.05,0.002213
46,3.344607,1258,0.05,0.0039
47,3.41803,1258,0.05,0.004192
48,3.985982,1258,0.05,0.003607
49,3.305863,1258,0.05,0.004135
50,2.308159,1258,0.05,0.001876
51,2.728223,1258,0.05,0.004798
52,3.911926,1258,0.05,0.00321
53,4.282473,1258,0.05,0.004585
54,3.851618,1258,0.05,0.005055
55,2.627302,1258,0.05,0.003171
56,3.315179,1258,0.05,0.004406
57,4.558906,1258,0.05,0.002825
58,4.32042,1258,0.05,0.00337
59,2.18972,1258,0.05,0.003432
60,3.278069,1258,0.05,0.002613
61,3.28251,1258,0.05,0.002963
62,3.03344,1258,0.05,0.003471
63,3.167469,1258,0.05,0.003567
64,2.806416,1258,0.05,0.005137
65,3.629004,1258,0.05,0.003005
66,3.545593,1258,0.05,0.001648
67,2.810164,1258,0.05,0.002645
68,3.523195,1258,0.05,0.003924
69,2.727334,1258,0.05,0.00311
70,2.411581,1258,0.05,0.002751
71,3.337974,1258,0.05,0.002049
72,3.755354,1258,0.05,0.00359
73,3.542559,1258,0.05,0.002783
74,3.85572,1258,0.05,0.002383
75,2.763846,1258,0.05,0.003427
76,1.744741,1258,0.05,0.005521
77,3.662339,1258,0.05,0.002967
