episode,reward,steps,epsilon_end,last_loss
1,-6.489466,1257,0.293715,0.002863
2,-3.12223,1257,0.28743,0.002732
3,-5.400967,1257,0.281145,0.003379
4,-4.148648,1257,0.27486,0.00267
5,-4.781457,1257,0.268575,0.004371
6,-4.863144,1257,0.26229,0.002951
7,-2.977495,1257,0.256005,0.003886
8,-3.423085,1257,0.24972,0.002834
9,-4.769396,1257,0.243435,0.002172
10,-2.055516,1257,0.23715,0.002474
11,-5.431339,1257,0.230865,0.002172
12,-1.167593,1257,0.22458,0.003455
13,-2.089977,1257,0.218295,0.003379
14,-1.3266,1257,0.21201,0.003155
15,-2.337987,1257,0.205725,0.001541
16,-2.672689,1257,0.19944,0.003784
17,-4.864117,1257,0.193155,0.002683
