ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
AN,1,21,31500,4.789832,0.002357,17.062079,0.001995
BN,1,21,31500,2.762561,0.002413,11.798541,0.005656
CN,1,21,31500,0.12691,0.002373,6.265809,0.003439
DX,1,21,31500,-0.994062,0.002369,5.891339,0.004345
FN,1,21,31500,2.583697,0.002371,5.996226,0.003469
JN,1,21,31500,-1.519176,0.002422,4.836298,0.002554
MP,1,21,31500,-0.354356,0.002322,5.3446,0.004832
NK,1,21,31500,7.003703,0.002441,14.289441,0.002818
SN,1,21,31500,1.103782,0.002307,4.21834,0.002857
